199	2
1	-90
2	-56
3	-20
6	-353
8	-120
10	-63
11	-96
13	-153
14	-83
17	-58
20	-160
21	-126.7
23	-561
26	-605
27	-77
33	-81
37	-21
40	-45
41	-28
43	-69
44	-55
51	-85
52	-155
54	-46
55	-86
58	-39
59	-195
70	-58
71	-41
72	-92
73	5
76	-61
77	-69
79	-10
80	-22
84	-98
89	-14
90	-218
92	-227
97	-70
102	-56
103	-116
104	-57
105	-224
108	-208
109	-74
112	-48
113	-28
118	-37
124	-44.2
125	-66
126	-17.4
127	-15.8
135	-60.3
136	-39.9
137	-66.7
138	-83.5
140	-77.8
141	-32
142	-8.6
143	-49.6
145	-4.6
148	-112.1
152	-30.7
154	-63
155	-19.6
156	-26.2
157	-18.2
163	-14.1
170	-777
171	-535
172	-229.1
173	-78
175	-276.4
176	-514.8
177	-57.9
178	-380.8
187	-169.2
188	-55.2
189	-273.6
191	-1019.2
192	-595
196	-387.7
197	-145
198	-56.5
199	-89.5
201	-24
204	-63
208	-17
211	-70
214	-200
215	-75
216	-123.5
218	-33
221	-35
222	-85
228	-299.9
232	-481.8
233	-763.6
234	-26.5
235	-163.5
243	-176
245	-5
246	-28
247	-427.4
248	-74
249	-69.5
250	-73.4
281	-240.7
319	-40
320	-136.8
323	-59.8
324	-59.8
526	-182.6
528	-7
552	-489
562	-800
1200	-10
9003	-43
9004	-64
9021	-35
9022	-27
9024	-41
9025	-38
9026	-42
9031	-72
9033	-12
9034	21
9035	-7
9036	-38
9038	-96
9043	-22
9052	-47
9071	-176
9072	-100
9121	-131
	-285
	-171
	-328
	-428
	-173
	-410
	-538
	-223
	-96
	-159
	-448
	-404
	-572
	-269
	-255
	-8
	-61
	-77
	-61
	-29
	-29
	23
	33.1
	-115.8
	-2.4
	-2.4
	14.9
	-24.7
	-145.3
	-28.1
	-14
	11.1
	-50.5
	-29.6
	113.7
	-100.31
	100
	-4.2
	-2.71
	-0.86
	-4.75
	-1.53
	-1.35
	-0.45
	-0.45
	-1.84
	-1.39
	-1.89
	-1.55
	-1.66
	-3.03
	-1.86
	-2.58
	-1.01
	-0.81
	-1.6
	-35.81
	-30
	-26.48
	-1.02
	-1.02
	-3.8
	-1.19
