54 6					
1	0.01	40	0	100	0
4	0.01	40	0	100	0
6	0.01	40	0	100	0
8	0.01	40	0	100	0
10	0.0222222	20	0	550	0
12	0.117647	20	0	185	0
15	0.01	40	0	100	0
18	0.01	40	0	100	0
19	0.01	40	0	100	0
24	0.01	40	0	100	0
25	0.0454545	20	0	320	0
26	0.0318471	20	0	414	0
27	0.01	40	0	100	0
31	1.42857	20	0	107	0
32	0.01	40	0	100	0
34	0.01	40	0	100	0
36	0.01	40	0	100	0
40	0.01	40	0	100	0
42	0.01	40	0	100	0
46	0.526316	20	0	119	0
49	0.0490196	20	0	304	0
54	0.208333	20	0	148	0
55	0.01	40	0	100	0
56	0.01	40	0	100	0
59	0.0645161	20	0	255	0
61	0.0625	20	0	260	0
62	0.01	40	0	100	0
65	0.0255754	20	0	491	0
66	0.0255102	20	0	492	0
69	0.0193648	20	0	805.2	0
70	0.01	40	0	100	0
72	0.01	40	0	100	0
73	0.01	40	0	100	0
74	0.01	40	0	100	0
76	0.01	40	0	100	0
77	0.01	40	0	100	0
80	0.0209644	20	0	577	0
85	0.01	40	0	100	0
87	2.5	20	0	104	0
89	0.0164745	20	0	707	0
90	0.01	40	0	100	0
91	0.01	40	0	100	0
92	0.01	40	0	100	0
99	0.01	40	0	100	0
100	0.0396825	20	0	352	0
103	0.25	20	0	140	0
104	0.01	40	0	100	0
105	0.01	40	0	100	0
107	0.01	40	0	100	0
110	0.01	40	0	100	0
111	0.277778	20	0	136	0
112	0.01	40	0	100	0
113	0.01	40	0	100	0
116	0.01	40	0	100	0
