Gen#	Conn.	MW
1	1	0.497255
2	4	0.497255
3	6	0.497255
4	8	0.497255
5	10	2.34372e-05
6	12	0.0155941
7	15	0.497255
8	18	0.497255
9	19	0.497255
10	24	0.497255
11	25	2.97794e-05
12	26	3.10514e-05
13	27	0.497255
14	31	0.285191
15	32	0.497255
16	34	0.497255
17	36	0.497255
18	40	0.497255
19	42	0.497255
20	46	0.127496
21	49	-2.82407e-05
22	54	0.632315
23	55	0.497255
24	56	0.497255
25	59	4.44597e-05
26	61	7.38317e-05
27	62	0.497255
28	65	4.37584e-05
29	66	4.31998e-05
30	69	1.01243e-05
31	70	0.497255
32	72	0.497255
33	73	0.497255
34	74	0.497255
35	76	0.497255
36	77	0.497255
37	80	1.89387e-05
38	85	0.497255
39	87	0.0590603
40	89	7.55981e-05
41	90	0.497255
42	91	0.497255
43	92	0.497255
44	99	0.497255
45	100	3.07974e-05
46	103	0.69999
47	104	0.497255
48	105	0.497255
49	107	0.497255
50	110	0.497255
51	111	0.679963
52	112	0.497255
53	113	0.497255
54	116	0.497255
T.line#	From	To	From MW	To MW
1	1	2	-0.0698604	0.0698604
2	1	3	-0.0475252	0.0475252
3	2	12	0.0325168	-0.0325168
4	3	5	0.230659	-0.230659
5	3	12	-0.0183365	0.0183365
6	4	5	0.0568942	-0.0568942
7	4	11	-0.384334	0.384334
8	5	6	-0.224399	0.224399
9	8	5	-0.743029	0.743029
10	5	11	-0.39381	0.39381
11	6	7	-0.331831	0.331831
12	7	12	-0.239469	0.239469
13	8	9	0.130216	-0.130216
14	8	30	-0.0146341	0.0146341
15	9	10	0.0651196	-0.0651196
16	11	12	-0.0618123	0.0618123
17	11	13	-0.179071	0.179071
18	12	14	-0.0180783	0.0180783
19	12	16	0.027377	-0.027377
20	12	117	-0.134908	0.134908
21	13	15	0.0632789	-0.0632789
22	14	15	0.0242746	-0.0242746
23	15	17	0.715029	-0.715029
24	15	19	0.089291	-0.089291
25	15	33	-0.541911	0.541911
26	16	17	0.17973	-0.17973
27	17	18	-0.265184	0.265184
28	30	17	-0.333832	0.333832
29	17	31	0.0765466	-0.0765466
30	17	113	0.631683	-0.631683
31	18	19	-0.292663	0.292663
32	19	20	0.0663209	-0.0663209
33	19	34	-0.512294	0.512294
34	20	21	0.148645	-0.148645
35	21	22	0.190967	-0.190967
36	22	23	0.193286	-0.193286
37	23	24	0.300933	-0.300933
38	23	25	-0.0661439	0.0661439
39	23	32	-0.134309	0.134309
40	24	70	-0.347412	0.347412
41	24	72	0.0208284	-0.0208284
42	26	25	0.123839	-0.123839
