Gen#	Conn.	MW
1	1	0.497254
2	4	0.497254
3	6	0.497254
4	8	0.497254
5	10	2.34554e-05
6	12	0.0153175
7	15	0.497254
8	18	0.497254
9	19	0.497254
10	24	0.497254
11	25	2.97118e-05
12	26	3.10779e-05
13	27	0.497254
14	31	0.285127
15	32	0.497254
16	34	0.497254
17	36	0.497254
18	40	0.497254
19	42	0.497254
20	46	-0.0198217
21	49	-2.8233e-05
22	54	0.637153
23	55	0.497254
24	56	0.497254
25	59	4.44956e-05
26	61	7.39017e-05
27	62	0.497254
28	65	4.37847e-05
29	66	4.32256e-05
30	69	1.01163e-05
31	70	0.497254
32	72	0.497254
33	73	0.497254
34	74	0.497254
35	76	0.497254
36	77	0.497254
37	80	1.89483e-05
38	85	0.497254
39	87	0.0590444
40	89	7.55846e-05
41	90	0.497254
42	91	0.497254
43	92	0.497254
44	99	0.497254
45	100	3.07667e-05
46	103	0.69999
47	104	0.497254
48	105	0.497254
49	107	0.497254
50	110	0.497254
51	111	0.679963
52	112	0.497254
53	113	0.497254
54	116	0.497254
T.line#	From	To	From MW	To MW
1	1	2	-0.0622119	0.0622119
2	1	3	-0.0564647	0.0564647
3	2	12	0.0392156	-0.0392156
4	3	5	0.209846	-0.209846
5	3	12	-0.00773854	0.00773854
6	4	5	0.00947305	-0.00947305
7	4	11	-0.338143	0.338143
8	5	6	-0.192029	0.192029
9	8	5	-0.584787	0.584787
10	5	11	-0.337715	0.337715
11	6	7	-0.300708	0.300708
12	7	12	-0.209278	0.209278
13	8	9	0.131442	-0.131442
14	8	30	-0.175328	0.175328
15	9	10	0.0657329	-0.0657329
16	11	12	-0.019881	0.019881
17	11	13	-0.120249	0.120249
18	12	14	0.0504064	-0.0504064
19	12	16	0.0451612	-0.0451612
20	12	117	-0.134285	0.134285
21	13	15	0.121189	-0.121189
22	14	15	0.0918343	-0.0918343
23	15	17	0.403864	-0.403864
24	15	19	0.21105	-0.21105
25	15	33	-0.229134	0.229134
26	16	17	0.19659	-0.19659
27	17	18	-0.0789749	0.0789749
28	30	17	0.217353	-0.217353
29	17	31	0.110593	-0.110593
30	17	113	0.666203	-0.666203
31	18	19	-0.10765	0.10765
32	19	20	0.065206	-0.065206
33	19	34	-0.206193	0.206193
34	20	21	0.14664	-0.14664
35	21	22	0.188074	-0.188074
36	22	23	0.189508	-0.189508
37	23	24	0.551023	-0.551023
38	23	25	-0.241385	0.241385
39	23	32	-0.214406	0.214406
40	24	70	-0.223486	0.223486
41	24	72	0.145833	-0.145833
42	26	25	0.321559	-0.321559
43	25	27	-0.0512778	0.0512778
44	26	30	-0.420152	0.420152
45	27	28	-0.130587	0.130587
46	27	32	0.0374134	-0.0374134
47	27	115	-0.0324907	0.0324907
48	28	29	-0.0591523	0.0591523
49	29	31	0.082284	-0.082284
50	30	38	-0.944252	0.944252
51	31	32	0.173472	-0.173472
52	32	113	-0.070384	0.070384
53	32	114	-0.0703772	0.0703772
54	33	37	-0.097696	0.097696
55	34	36	0.0893319	-0.0893319
56	34	37	0.0260426	-0.0260426
57	34	43	-0.425932	0.425932
58	35	36	0.22933	-0.22933
59	35	37	0.00211384	-0.00211384
60	38	37	-0.0271641	0.0271641
61	37	39	-0.178934	0.178934
62	37	40	-0.114884	0.114884
63	38	65	-1.01565	1.01565
64	39	40	-0.00749132	0.00749132
65	40	41	-0.407875	0.407875
66	40	42	-0.208864	0.208864
67	41	42	-0.136428	0.136428
68	42	49	-0.334829	0.334829
69	42	49	-0.334829	0.334829
70	43	44	-0.344488	0.344488
71	44	45	-0.283045	0.283045
72	45	46	0.0288419	-0.0288419
73	45	49	0.086703	-0.086703
74	46	47	0.134869	-0.134869
75	46	48	0.0295335	-0.0295335
76	47	49	-0.0779855	0.0779855
77	47	69	0.421446	-0.421446
78	48	49	0.130973	-0.130973
79	49	50	-0.259865	0.259865
80	49	51	-0.317564	0.317564
81	49	54	-0.209253	0.209253
82	49	54	-0.207815	0.207815
83	49	66	0.249105	-0.249105
84	49	66	0.249105	-0.249105
85	49	69	0.376404	-0.376404
86	50	57	-0.188425	0.188425
87	51	52	-0.16331	0.16331
88	51	58	-0.115667	0.115667
89	52	53	-0.0818697	0.0818697
90	53	54	0.0495726	-0.0495726
91	54	55	-0.0185658	0.0185658
92	54	56	-0.027539	0.027539
93	54	59	-0.0913607	0.0913607
94	55	56	0.0413403	-0.0413403
95	55	59	-0.0914341	0.0914341
96	56	57	0.166986	-0.166986
97	56	58	0.0942275	-0.0942275
98	56	59	-0.0816981	0.0816981
99	56	59	-0.0857987	0.0857987
100	59	60	0.322879	-0.322879
101	59	61	0.380171	-0.380171
102	63	59	-1.42094	1.42094
103	60	61	0.759136	-0.759136
104	60	62	0.21233	-0.21233
105	61	62	0.0456491	-0.0456491
106	64	61	-0.929316	0.929316
107	62	66	0.209207	-0.209207
