Gen#	Conn.	MW
1	1	0.497254
2	4	0.497254
3	6	0.497254
4	8	0.497254
5	10	2.34546e-05
6	12	0.0153305
7	15	0.497254
8	18	0.497254
9	19	0.497254
10	24	0.497254
11	25	2.9715e-05
12	26	3.10767e-05
13	27	0.497254
14	31	0.28513
15	32	0.497254
16	34	0.497254
17	36	0.497254
18	40	0.497254
19	42	0.497254
20	46	-0.0704996
21	49	-2.82333e-05
22	54	0.636961
23	55	0.497254
24	56	0.497254
25	59	4.4494e-05
26	61	7.38984e-05
27	62	0.497254
28	65	4.37835e-05
29	66	4.32244e-05
30	69	1.01167e-05
31	70	0.497254
32	72	0.497254
33	73	0.497254
34	74	0.497254
35	76	0.497254
36	77	0.497254
37	80	1.89478e-05
38	85	0.497254
39	87	0.0590452
40	89	7.55852e-05
41	90	0.497254
42	91	0.497254
43	92	0.497254
44	99	0.497254
45	100	3.07682e-05
46	103	0.69999
47	104	0.497254
48	105	0.497254
49	107	0.497254
50	110	0.497254
51	111	0.679963
52	112	0.497254
53	113	0.497254
54	116	0.497254
T.line#	From	To	From MW	To MW
1	1	2	-0.0621406	0.0621406
2	1	3	-0.0570192	0.0570192
3	2	12	0.038938	-0.038938
4	3	5	0.208849	-0.208849
5	3	12	-0.00776728	0.00776728
6	4	5	0.00509813	-0.00509813
7	4	11	-0.334239	0.334239
8	5	6	-0.192323	0.192323
9	8	5	-0.583588	0.583588
10	5	11	-0.342165	0.342165
11	6	7	-0.301458	0.301458
12	7	12	-0.21037	0.21037
13	8	9	0.131892	-0.131892
14	8	30	-0.177426	0.177426
15	9	10	0.0659577	-0.0659577
16	11	12	-0.020502	0.020502
17	11	13	-0.120753	0.120753
18	12	14	0.0491174	-0.0491174
19	12	16	0.0431672	-0.0431672
20	12	117	-0.134057	0.134057
21	13	15	0.12034	-0.12034
22	14	15	0.0902077	-0.0902077
23	15	17	0.4008	-0.4008
24	15	19	0.209011	-0.209011
25	15	33	-0.227276	0.227276
26	16	17	0.194259	-0.194259
27	17	18	-0.0786625	0.0786625
28	30	17	0.215484	-0.215484
29	17	31	0.106367	-0.106367
30	17	113	0.662081	-0.662081
31	18	19	-0.107777	0.107777
32	19	20	0.0604551	-0.0604551
33	19	34	-0.204265	0.204265
34	20	21	0.141563	-0.141563
35	21	22	0.182675	-0.182675
36	22	23	0.183789	-0.183789
37	23	24	0.519054	-0.519054
38	23	25	-0.226324	0.226324
39	23	32	-0.203743	0.203743
40	24	70	-0.239679	0.239679
41	24	72	0.129651	-0.129651
42	26	25	0.308189	-0.308189
43	25	27	-0.0500119	0.0500119
44	26	30	-0.407109	0.407109
45	27	28	-0.129235	0.129235
46	27	32	0.0362235	-0.0362235
47	27	115	-0.0320335	0.0320335
48	28	29	-0.0581259	0.0581259
49	29	31	0.0829835	-0.0829835
50	30	38	-0.931872	0.931872
51	31	32	0.1694	-0.1694
52	32	113	-0.0659288	0.0659288
53	32	114	-0.0701872	0.0701872
54	33	37	-0.0961623	0.0961623
55	34	36	0.0921915	-0.0921915
56	34	37	0.0274212	-0.0274212
57	34	43	-0.428877	0.428877
58	35	36	0.226894	-0.226894
59	35	37	0.00423187	-0.00423187
60	38	37	-0.0305444	0.0305444
61	37	39	-0.178852	0.178852
62	37	40	-0.113947	0.113947
63	38	65	-1.00021	1.00021
64	39	40	-0.00772391	0.00772391
65	40	41	-0.408003	0.408003
66	40	42	-0.208649	0.208649
67	41	42	-0.136859	0.136859
68	42	49	-0.335237	0.335237
69	42	49	-0.335237	0.335237
70	43	44	-0.347744	0.347744
71	44	45	-0.286605	0.286605
72	45	46	0.0156427	-0.0156427
73	45	49	0.0959427	-0.0959427
74	46	47	0.157341	-0.157341
75	46	48	0.0440473	-0.0440473
76	47	49	-0.065049	0.065049
77	47	69	0.430593	-0.430593
78	48	49	0.145187	-0.145187
79	49	50	-0.257723	0.257723
80	49	51	-0.315053	0.315053
81	49	54	-0.207618	0.207618
82	49	54	-0.20619	0.20619
83	49	66	0.259415	-0.259415
84	49	66	0.259415	-0.259415
85	49	69	0.382056	-0.382056
86	50	57	-0.186582	0.186582
87	51	52	-0.162762	0.162762
88	51	58	-0.114106	0.114106
89	52	53	-0.0816237	0.0816237
90	53	54	0.0495136	-0.0495136
91	54	55	-0.0148074	0.0148074
92	54	56	-0.0302597	0.0302597
93	54	59	-0.0898231	0.0898231
94	55	56	0.0439262	-0.0439262
95	55	59	-0.0907627	0.0907627
96	56	57	0.165444	-0.165444
97	56	58	0.0929688	-0.0929688
98	56	59	-0.0807886	0.0807886
99	56	59	-0.0848491	0.0848491
100	59	60	0.324373	-0.324373
101	59	61	0.382092	-0.382092
102	63	59	-1.42066	1.42066
103	60	61	0.7595	-0.7595
104	60	62	0.213057	-0.213057
105	61	62	0.044776	-0.044776
106	64	61	-0.931975	0.931975
107	62	66	0.208646	-0.208646
108	62	67	0.12421	-0.12421
109	63	64	1.35475	-1.35475
110	64	65	2.18787	-2.18787
111	65	66	-1.19212	1.19212
112	65	68	2.21499	-2.21499
113	66	67	-0.305352	0.305352
114	68	69	0.555839	-0.555839
115	68	81	0.96421	-0.96421
116	68	116	0.56315	-0.56315
117	69	70	0.669379	-0.669379
118	69	75	0.217147	-0.217147
119	69	77	0.251323	-0.251323
120	70	71	1.12848	-1.12848
121	70	74	-0.351513	0.351513
122	70	75	-0.415164	0.415164
123	71	72	0.466465	-0.466465
124	71	73	0.563157	-0.563157
125	74	75	-0.300564	0.300564
126	75	77	-0.00516365	0.00516365
127	75	118	-0.221096	0.221096
128	76	77	0.0610344	-0.0610344
129	76	118	-0.010067	0.010067
130	77	78	-0.683947	0.683947
131	77	80	0.125219	-0.125219
132	77	80	0.0571041	-0.0571041
133	77	82	0.625066	-0.625066
134	78	79	-0.0727674	0.0727674
135	79	80	0.21842	-0.21842
136	81	80	0.898318	-0.898318
137	80	96	0.375591	-0.375591
138	80	97	0.350975	-0.350975
139	80	98	0.612379	-0.612379
140	80	99	0.930679	-0.930679
141	82	83	0.634311	-0.634311
142	82	96	0.399001	-0.399001
143	83	84	0.300045	-0.300045
144	83	85	0.402522	-0.402522
145	84	85	0.311241	-0.311241
146	85	86	0.0137108	-0.0137108
147	85	88	0.0275615	-0.0275615
148	85	89	0.184697	-0.184697
149	86	87	0.124911	-0.124911
150	88	89	0.40876	-0.40876
151	89	90	0.0715497	-0.0715497
152	89	90	0.135075	-0.135075
153	89	92	0.117921	-0.117921
154	89	92	0.0383026	-0.0383026
155	90	91	0.324706	-0.324706
156	91	92	-0.271347	0.271347
157	92	93	-0.203984	0.203984
158	92	94	-0.194137	0.194137
159	92	100	0.172279	-0.172279
161	93	94	-0.182785	0.182785
162	94	95	-0.885227	0.885227
163	94	96	-0.795087	0.795087
164	94	100	1.40578	-1.40578
165	95	96	-0.564035	0.564035
166	96	97	-0.402156	0.402156
167	98	100	0.853564	-0.853564
168	99	100	0.334614	-0.334614
169	100	101	-0.105335	0.105335
170	100	103	1.85706	-1.85706
171	100	104	0.584808	-0.584808
172	100	106	0.47033	-0.47033
173	101	102	0.0158656	-0.0158656
174	103	104	0.137606	-0.137606
175	103	105	0.236728	-0.236728
176	103	110	0.815154	-0.815154
177	104	105	0.440504	-0.440504
178	105	106	-0.516928	0.516928
179	105	107	0.0972918	-0.0972918
180	105	108	0.679104	-0.679104
181	106	107	0.251681	-0.251681
182	108	109	0.600317	-0.600317
183	109	110	0.581531	-0.581531
184	110	111	0.74582	-0.74582
185	110	112	0.346039	-0.346039
186	114	115	-0.0890773	0.0890773
