Gen#	Conn.	MW
1	1	0.497254
2	4	0.497254
3	6	0.497254
4	8	0.497254
5	10	2.34543e-05
6	12	0.0153349
7	15	0.497254
8	18	0.497254
9	19	0.497254
10	24	0.497254
11	25	2.9716e-05
12	26	3.10762e-05
13	27	0.497254
14	31	0.285131
15	32	0.497254
16	34	0.497254
17	36	0.497254
18	40	0.497254
19	42	0.497254
20	46	-0.0656768
21	49	-2.82335e-05
22	54	0.636897
23	55	0.497254
24	56	0.497254
25	59	4.44934e-05
26	61	7.38973e-05
27	62	0.497254
28	65	4.37831e-05
29	66	4.3224e-05
30	69	1.01168e-05
31	70	0.497254
32	72	0.497254
33	73	0.497254
34	74	0.497254
35	76	0.497254
36	77	0.497254
37	80	1.89477e-05
38	85	0.497254
39	87	0.0590454
40	89	7.55854e-05
41	90	0.497254
42	91	0.497254
43	92	0.497254
44	99	0.497254
45	100	3.07686e-05
46	103	0.69999
47	104	0.497254
48	105	0.497254
49	107	0.497254
50	110	0.497254
51	111	0.679963
52	112	0.497254
53	113	0.497254
54	116	0.497254
T.line#	From	To	From MW	To MW
1	1	2	-0.0621098	0.0621098
2	1	3	-0.0566412	0.0566412
3	2	12	0.0392167	-0.0392167
4	3	5	0.208817	-0.208817
5	3	12	-0.00700412	0.00700412
6	4	5	0.0112887	-0.0112887
7	4	11	-0.340141	0.340141
8	5	6	-0.185253	0.185253
9	8	5	-0.579459	0.579459
10	5	11	-0.338612	0.338612
11	6	7	-0.294106	0.294106
12	7	12	-0.202808	0.202808
13	8	9	0.131661	-0.131661
14	8	30	-0.181093	0.181093
15	9	10	0.0658421	-0.0658421
16	11	12	-0.0240441	0.0240441
17	11	13	-0.119217	0.119217
18	12	14	0.0510406	-0.0510406
19	12	16	0.0470828	-0.0470828
20	12	117	-0.1342	0.1342
21	13	15	0.122067	-0.122067
22	14	15	0.0923246	-0.0923246
23	15	17	0.414486	-0.414486
24	15	19	0.214522	-0.214522
25	15	33	-0.242297	0.242297
26	16	17	0.198365	-0.198365
27	17	18	-0.0819635	0.0819635
28	30	17	0.233452	-0.233452
29	17	31	0.126327	-0.126327
30	17	113	0.681505	-0.681505
31	18	19	-0.110896	0.110896
32	19	20	0.0801153	-0.0801153
33	19	34	-0.221263	0.221263
34	20	21	0.161349	-0.161349
35	21	22	0.20258	-0.20258
36	22	23	0.203806	-0.203806
37	23	24	0.628758	-0.628758
38	23	25	-0.277947	0.277947
39	23	32	-0.241642	0.241642
41	24	72	0.0327109	-0.0327109
42	26	25	0.356856	-0.356856
43	25	27	-0.052823	0.052823
44	26	30	-0.455655	0.455655
45	27	28	-0.134279	0.134279
46	27	32	0.038296	-0.038296
47	27	115	-0.0316396	0.0316396
48	28	29	-0.0630485	0.0630485
49	29	31	0.0781864	-0.0781864
50	30	38	-1.00189	1.00189
51	31	32	0.184764	-0.184764
52	32	113	-0.0854906	0.0854906
53	32	114	-0.0708149	0.0708149
54	33	37	-0.111073	0.111073
55	34	36	0.0901953	-0.0901953
56	34	37	0.022865	-0.022865
57	34	43	-0.439179	0.439179
58	35	36	0.228793	-0.228793
59	35	37	0.00240823	-0.00240823
60	38	37	-0.0281459	0.0281459
61	37	39	-0.188251	0.188251
62	37	40	-0.123292	0.123292
63	38	65	-1.07254	1.07254
64	39	40	-0.017061	0.017061
65	40	41	-0.417307	0.417307
66	40	42	-0.217923	0.217923
67	41	42	-0.14612	0.14612
68	42	49	-0.344476	0.344476
69	42	49	-0.344476	0.344476
70	43	44	-0.357997	0.357997
71	44	45	-0.296837	0.296837
72	45	46	0.0113353	-0.0113353
73	45	49	0.090029	-0.090029
74	46	47	0.150506	-0.150506
75	46	48	0.0417519	-0.0417519
76	47	49	-0.0592858	0.0592858
77	47	69	0.417988	-0.417988
78	48	49	0.142888	-0.142888
79	49	50	-0.257644	0.257644
80	49	51	-0.314912	0.314912
81	49	54	-0.207361	0.207361
82	49	54	-0.205936	0.205936
83	49	66	0.254542	-0.254542
84	49	66	0.254542	-0.254542
85	49	69	0.370133	-0.370133
86	50	57	-0.186506	0.186506
87	51	52	-0.162508	0.162508
88	51	58	-0.11422	0.11422
89	52	53	-0.0813707	0.0813707
90	53	54	0.0497683	-0.0497683
91	54	55	-0.0178219	0.0178219
92	54	56	-0.0262235	0.0262235
93	54	59	-0.0900026	0.0900026
94	55	56	0.0403628	-0.0403628
95	55	59	-0.0902156	0.0902156
96	56	57	0.165368	-0.165368
97	56	58	0.0930833	-0.0930833
98	56	59	-0.0805795	0.0805795
99	56	59	-0.0846221	0.0846221
100	59	60	0.32203	-0.32203
101	59	61	0.379794	-0.379794
102	63	59	-1.42614	1.42614
103	60	61	0.758214	-0.758214
104	60	62	0.211997	-0.211997
105	61	62	0.0443268	-0.0443268
106	64	61	-0.928837	0.928837
107	62	66	0.208073	-0.208073
