Gen#	Conn.	MW
1	1	0.497254
2	4	0.497254
3	6	0.497254
4	8	0.497254
5	10	2.34527e-05
6	12	0.0153594
7	15	0.497254
8	18	0.497254
9	19	0.497254
10	24	0.497254
11	25	2.9722e-05
12	26	3.10739e-05
13	27	0.497254
14	31	0.285137
15	32	0.497254
16	34	0.497254
17	36	0.497254
18	40	0.497254
19	42	0.497254
20	46	0.168968
21	49	-2.82341e-05
22	54	0.636529
23	55	0.497254
24	56	0.497254
25	59	4.44902e-05
26	61	7.38912e-05
27	62	0.497254
28	65	4.37808e-05
29	66	4.32217e-05
30	69	1.01175e-05
31	70	0.497254
32	72	0.497254
33	73	0.497254
34	74	0.497254
35	76	0.497254
36	77	0.497254
37	80	1.89468e-05
38	85	0.497254
39	87	0.0590223
40	89	7.55866e-05
41	90	0.497254
42	91	0.497254
43	92	0.497254
44	99	0.497254
45	100	3.07713e-05
46	103	0.69999
47	104	0.497254
48	105	0.497254
49	107	0.497254
50	110	0.497254
51	111	0.679963
52	112	0.497254
53	113	0.497254
54	116	0.497254
T.line#	From	To	From MW	To MW
1	1	2	-0.0571444	0.0571444
2	1	3	-0.0599822	0.0599822
3	2	12	0.0455014	-0.0455014
4	3	5	0.208155	-0.208155
5	3	12	-0.00795094	0.00795094
6	4	5	0.0129433	-0.0129433
7	4	11	-0.339979	0.339979
8	5	6	-0.194756	0.194756
9	8	5	-0.597575	0.597575
10	5	11	-0.34395	0.34395
11	6	7	-0.301795	0.301795
12	7	12	-0.209133	0.209133
13	8	9	0.129778	-0.129778
14	8	30	-0.159215	0.159215
15	9	10	0.0649008	-0.0649008
16	11	12	-0.0278127	0.0278127
17	11	13	-0.118346	0.118346
18	12	14	0.052062	-0.052062
19	12	16	0.0462733	-0.0462733
20	12	117	-0.135108	0.135108
21	13	15	0.124327	-0.124327
22	14	15	0.0947347	-0.0947347
23	15	17	0.400399	-0.400399
24	15	19	0.212662	-0.212662
25	15	33	-0.218263	0.218263
26	16	17	0.198948	-0.198948
27	17	18	-0.0782177	0.0782177
28	30	17	0.197636	-0.197636
29	17	31	0.101336	-0.101336
30	17	113	0.656862	-0.656862
31	18	19	-0.10519	0.10519
32	19	20	0.0580885	-0.0580885
33	19	34	-0.192457	0.192457
34	20	21	0.140801	-0.140801
35	21	22	0.183512	-0.183512
36	22	23	0.18622	-0.18622
37	23	24	0.53123	-0.53123
38	23	25	-0.229296	0.229296
39	23	32	-0.207863	0.207863
40	24	70	-0.232116	0.232116
41	24	72	0.136349	-0.136349
42	26	25	0.305679	-0.305679
43	25	27	-0.053364	0.053364
44	26	30	-0.402997	0.402997
45	27	28	-0.131357	0.131357
46	27	32	0.0397294	-0.0397294
47	27	115	-0.0335495	0.0335495
48	28	29	-0.0586358	0.0586358
49	29	31	0.0840828	-0.0840828
50	30	38	-0.889577	0.889577
51	31	32	0.168152	-0.168152
52	32	113	-0.0623289	0.0623289
53	32	114	-0.0718943	0.0718943
54	33	37	-0.0855466	0.0855466
55	34	36	0.0870307	-0.0870307
56	34	37	0.0198438	-0.0198438
57	34	43	-0.40112	0.40112
58	35	36	0.229916	-0.229916
59	35	37	0.00281026	-0.00281026
60	38	37	-0.0160088	0.0160088
61	37	39	-0.166446	0.166446
62	37	40	-0.107014	0.107014
63	38	65	-0.970855	0.970855
64	39	40	0.00628309	-0.00628309
65	40	41	-0.39511	0.39511
66	40	42	-0.197447	0.197447
67	41	42	-0.122407	0.122407
68	42	49	-0.320842	0.320842
69	42	49	-0.320842	0.320842
70	43	44	-0.318385	0.318385
71	44	45	-0.255653	0.255653
72	45	46	0.0855059	-0.0855059
