Gen#	Conn.	MW
1	1	0.497255
2	4	0.497255
3	6	0.497255
4	8	0.497255
5	10	2.34235e-05
6	12	0.0158002
7	15	0.497255
8	18	0.497255
9	19	0.497255
10	24	0.497255
11	25	2.98304e-05
12	26	3.10313e-05
13	27	0.497255
14	31	0.28524
15	32	0.497255
16	34	0.497255
17	36	0.497255
18	40	0.497255
19	42	0.497255
20	46	0.10553
21	49	-2.82466e-05
22	54	0.627401
23	55	0.497255
24	56	0.497255
25	59	4.44326e-05
26	61	7.37789e-05
27	62	0.497255
28	65	4.37386e-05
29	66	4.31803e-05
30	69	1.01304e-05
31	70	0.497255
32	72	0.497255
33	73	0.497255
34	74	0.497255
35	76	0.497255
36	77	0.497255
37	80	1.89315e-05
38	85	0.497255
39	87	0.0590723
40	89	7.56083e-05
41	90	0.497255
42	91	0.497255
43	92	0.497255
44	99	0.497255
45	100	3.08206e-05
46	103	0.69999
47	104	0.497255
48	105	0.497255
49	107	0.497255
50	110	0.497255
51	111	0.679963
52	112	0.497255
53	113	0.497255
54	116	0.497255
T.line#	From	To	From MW	To MW
1	1	2	-0.0629828	0.0629828
2	1	3	-0.0543523	0.0543523
3	2	12	0.0393767	-0.0393767
4	3	5	0.213202	-0.213202
5	3	12	-0.00770501	0.00770501
6	4	5	0.00480148	-0.00480148
7	4	11	-0.332315	0.332315
8	5	6	-0.182529	0.182529
9	8	5	-0.583575	0.583575
10	5	11	-0.345839	0.345839
11	6	7	-0.290005	0.290005
12	7	12	-0.197686	0.197686
13	8	9	0.130286	-0.130286
14	8	30	-0.174229	0.174229
15	9	10	0.0651545	-0.0651545
16	11	12	-0.0244552	0.0244552
17	11	13	-0.116504	0.116504
18	12	14	0.0555849	-0.0555849
19	12	16	0.0499669	-0.0499669
20	12	117	-0.134877	0.134877
21	13	15	0.125798	-0.125798
22	14	15	0.0978807	-0.0978807
23	15	17	0.405548	-0.405548
24	15	19	0.212982	-0.212982
25	15	33	-0.220164	0.220164
26	16	17	0.202259	-0.202259
27	17	18	-0.0791439	0.0791439
28	30	17	0.195711	-0.195711
29	17	31	0.104745	-0.104745
30	17	113	0.659851	-0.659851
31	18	19	-0.106728	0.106728
32	19	20	0.0594495	-0.0594495
33	19	34	-0.195953	0.195953
34	20	21	0.141689	-0.141689
35	21	22	0.18392	-0.18392
36	22	23	0.186143	-0.186143
37	23	24	0.5321	-0.5321
38	23	25	-0.229514	0.229514
39	23	32	-0.209419	0.209419
40	24	70	-0.231972	0.231972
41	24	72	0.136395	-0.136395
42	26	25	0.307134	-0.307134
43	25	27	-0.0527712	0.0527712
44	26	30	-0.404929	0.404929
45	27	28	-0.132586	0.132586
46	27	32	0.0398156	-0.0398156
47	27	115	-0.0327904	0.0327904
48	28	29	-0.0603529	0.0603529
49	29	31	0.0818797	-0.0818797
50	30	38	-0.905204	0.905204
51	31	32	0.168458	-0.168458
52	32	113	-0.0648506	0.0648506
53	32	114	-0.0716748	0.0716748
54	33	37	-0.0879372	0.0879372
55	34	36	0.0880766	-0.0880766
56	34	37	0.0206058	-0.0206058
57	34	43	-0.407523	0.407523
58	35	36	0.229599	-0.229599
59	35	37	0.00258807	-0.00258807
60	38	37	-0.0174907	0.0174907
61	37	39	-0.170346	0.170346
62	37	40	-0.107515	0.107515
63	38	65	-0.985516	0.985516
64	39	40	0.00182739	-0.00182739
65	40	41	-0.398792	0.398792
66	40	42	-0.199831	0.199831
67	41	42	-0.126643	0.126643
68	42	49	-0.324729	0.324729
69	42	49	-0.324729	0.324729
70	43	44	-0.325362	0.325362
71	44	45	-0.263232	0.263232
72	45	46	0.0673872	-0.0673872
73	45	49	0.0688706	-0.0688706
74	46	47	0.084834	-0.084834
75	46	48	-0.00613023	0.00613023
76	47	49	-0.115772	0.115772
77	47	69	0.410075	-0.410075
78	48	49	0.0959785	-0.0959785
79	49	50	-0.267037	0.267037
80	49	51	-0.326507	0.326507
81	49	54	-0.216182	0.216182
82	49	54	-0.214695	0.214695
83	49	66	0.231827	-0.231827
84	49	66	0.231827	-0.231827
85	49	69	0.373582	-0.373582
86	50	57	-0.194933	0.194933
87	51	52	-0.16658	0.16658
88	51	58	-0.120463	0.120463
89	52	53	-0.0844837	0.0844837
90	53	54	0.0476111	-0.0476111
91	54	55	-0.0143437	0.0143437
92	54	56	-0.0336755	0.0336755
93	54	59	-0.0937302	0.0937302
94	55	56	0.0501493	-0.0501493
95	55	59	-0.0949236	0.0949236
96	56	57	0.172835	-0.172835
97	56	58	0.0983669	-0.0983669
98	56	59	-0.0844111	0.0844111
99	56	59	-0.0886564	0.0886564
100	59	60	0.321004	-0.321004
101	59	61	0.378824	-0.378824
102	63	59	-1.41466	1.41466
103	60	61	0.755446	-0.755446
104	60	62	0.214998	-0.214998
105	61	62	0.0521259	-0.0521259
106	64	61	-0.918876	0.918876
107	62	66	0.214188	-0.214188
108	62	67	0.129843	-0.129843
109	63	64	1.34939	-1.34939
110	64	65	2.17036	-2.17036
111	65	66	-1.15132	1.15132
112	65	68	2.17295	-2.17295
113	66	67	-0.311938	0.311938
114	68	69	0.56908	-0.56908
115	68	81	0.910826	-0.910826
116	68	116	0.56252	-0.56252
117	69	70	0.658698	-0.658698
118	69	75	0.210921	-0.210921
119	69	77	0.254703	-0.254703
120	70	71	1.11908	-1.11908
121	70	74	-0.347456	0.347456
122	70	75	-0.410556	0.410556
123	71	72	0.458706	-0.458706
124	71	73	0.562505	-0.562505
125	74	75	-0.295251	0.295251
126	75	77	0.000173627	-0.000173627
127	75	118	-0.220879	0.220879
128	76	77	0.0634053	-0.0634053
129	76	118	-0.0112105	0.0112105
130	77	78	-0.70111	0.70111
131	77	80	0.0192555	-0.0192555
132	77	80	0.0173409	-0.0173409
133	77	82	0.801697	-0.801697
134	78	79	-0.0890799	0.0890799
135	79	80	0.202937	-0.202937
136	81	80	0.845541	-0.845541
137	80	96	0.503171	-0.503171
138	80	97	0.477305	-0.477305
140	80	99	1.1107	-1.1107
141	82	83	0.746267	-0.746267
142	82	96	0.464778	-0.464778
143	83	84	0.348812	-0.348812
144	83	85	0.466775	-0.466775
145	84	85	0.360797	-0.360797
146	85	86	0.0124511	-0.0124511
147	85	88	0.0864264	-0.0864264
148	85	89	0.242723	-0.242723
149	86	87	0.124425	-0.124425
150	88	89	0.468405	-0.468405
151	89	90	0.075988	-0.075988
152	89	90	0.143362	-0.143362
153	89	92	0.200124	-0.200124
154	89	92	0.0628567	-0.0628567
155	90	91	0.338717	-0.338717
156	91	92	-0.256566	0.256566
157	92	93	-0.25442	0.25442
158	92	94	-0.245844	0.245844
159	92	100	0.189068	-0.189068
160	92	102	0.176281	-0.176281
161	93	94	-0.232436	0.232436
162	94	95	-1.0292	1.0292
163	94	96	-0.974078	0.974078
164	94	100	1.62898	-1.62898
165	95	96	-0.707206	0.707206
166	96	97	-0.529327	0.529327
167	98	100	0.274648	-0.274648
168	99	100	0.515444	-0.515444
169	100	101	-0.250225	0.250225
170	100	103	1.85064	-1.85064
171	100	104	0.582732	-0.582732
172	100	106	0.468209	-0.468209
173	101	102	-0.128253	0.128253
174	103	104	0.136539	-0.136539
175	103	105	0.235162	-0.235162
176	103	110	0.812876	-0.812876
177	104	105	0.438614	-0.438614
178	105	106	-0.516291	0.516291
179	105	107	0.0967944	-0.0967944
180	105	108	0.677244	-0.677244
181	106	107	0.251192	-0.251192
182	108	109	0.599193	-0.599193
183	109	110	0.581138	-0.581138
184	110	111	0.745334	-0.745334
185	110	112	0.345313	-0.345313
186	114	115	-0.0894425	0.0894425
