Gen#	Conn.	MW
1	1	0.497255
2	4	0.497255
3	6	0.497255
4	8	0.497255
5	10	2.34433e-05
6	12	0.0155025
7	15	0.497255
8	18	0.497255
9	19	0.497255
10	24	0.497255
11	25	2.97569e-05
12	26	3.10602e-05
13	27	0.497255
14	31	0.28517
15	32	0.497255
16	34	0.497255
17	36	0.497255
18	40	0.497255
19	42	0.497255
20	46	0.153824
21	49	-2.82381e-05
22	54	0.634132
23	55	0.497255
24	56	0.497255
25	59	4.44717e-05
26	61	7.3855e-05
27	62	0.497255
28	65	4.37672e-05
29	66	4.32084e-05
30	69	1.01217e-05
31	70	0.497255
32	72	0.497255
33	73	0.497255
34	74	0.497255
35	76	0.497255
36	77	0.497255
37	80	1.89419e-05
38	85	0.497255
39	87	0.059055
40	89	7.55936e-05
41	90	0.497255
42	91	0.497255
43	92	0.497255
44	99	0.497255
45	100	3.07872e-05
46	103	0.69999
47	104	0.497255
48	105	0.497255
49	107	0.497255
50	110	0.497255
51	111	0.679963
52	112	0.497255
53	113	0.497255
54	116	0.497255
T.line#	From	To	From MW	To MW
1	1	2	-0.0608754	0.0608754
2	1	3	-0.0565098	0.0565098
3	2	12	0.0415357	-0.0415357
4	3	5	0.210489	-0.210489
5	3	12	-0.007121	0.007121
6	4	5	0.0111707	-0.0111707
7	4	11	-0.338535	0.338535
8	5	6	-0.193885	0.193885
9	8	5	-0.596219	0.596219
10	5	11	-0.343311	0.343311
11	6	7	-0.301249	0.301249
12	7	12	-0.208832	0.208832
13	8	9	0.130128	-0.130128
14	8	30	-0.161268	0.161268
15	9	10	0.0650757	-0.0650757
16	11	12	-0.0254768	0.0254768
17	11	13	-0.119007	0.119007
18	12	14	0.0514028	-0.0514028
19	12	16	0.045395	-0.045395
20	12	117	-0.134944	0.134944
21	13	15	0.123413	-0.123413
22	14	15	0.0938222	-0.0938222
23	15	17	0.400154	-0.400154
24	15	19	0.211529	-0.211529
25	15	33	-0.219374	0.219374
26	16	17	0.197815	-0.197815
27	17	18	-0.0783422	0.0783422
28	30	17	0.203002	-0.203002
29	17	31	0.102934	-0.102934
30	17	113	0.65871	-0.65871
31	18	19	-0.105693	0.105693
32	19	20	0.0582758	-0.0582758
33	19	34	-0.194839	0.194839
34	20	21	0.140705	-0.140705
35	21	22	0.183135	-0.183135
36	22	23	0.185566	-0.185566
37	23	24	0.530518	-0.530518
38	23	25	-0.228984	0.228984
39	23	32	-0.208581	0.208581
40	24	70	-0.232649	0.232649
41	24	72	0.135826	-0.135826
42	26	25	0.306248	-0.306248
43	25	27	-0.0528589	0.0528589
44	26	30	-0.403849	0.403849
45	27	28	-0.130393	0.130393
46	27	32	0.0382061	-0.0382061
47	27	115	-0.0330661	0.0330661
48	28	29	-0.0579624	0.0579624
49	29	31	0.0844675	-0.0844675
50	30	38	-0.898215	0.898215
51	31	32	0.169614	-0.169614
52	32	113	-0.0638832	0.0638832
53	32	114	-0.0717949	0.0717949
54	33	37	-0.0869435	0.0869435
55	34	36	0.0879734	-0.0879734
56	34	37	0.0186688	-0.0186688
57	34	43	-0.403869	0.403869
58	35	36	0.22937	-0.22937
59	35	37	0.00306404	-0.00306404
60	38	37	-0.0175627	0.0175627
61	37	39	-0.170699	0.170699
62	37	40	-0.107208	0.107208
63	38	65	-0.978219	0.978219
64	39	40	0.00173682	-0.00173682
65	40	41	-0.398607	0.398607
66	40	42	-0.199246	0.199246
67	41	42	-0.12617	0.12617
68	42	49	-0.323897	0.323897
69	42	49	-0.323897	0.323897
70	43	44	-0.321432	0.321432
71	44	45	-0.258991	0.258991
72	45	46	0.0807508	-0.0807508
73	45	49	0.0601815	-0.0601815
74	46	47	0.064906	-0.064906
75	46	48	-0.0205741	0.0205741
76	47	49	-0.128054	0.128054
77	47	69	0.402885	-0.402885
78	48	49	0.0818695	-0.0818695
79	49	50	-0.285619	0.285619
80	49	51	-0.290725	0.290725
81	49	54	-0.233756	0.233756
82	49	54	-0.232149	0.232149
83	49	66	0.226549	-0.226549
84	49	66	0.226549	-0.226549
85	49	69	0.37012	-0.37012
86	50	57	-0.213175	0.213175
87	51	52	-0.195837	0.195837
88	51	58	-0.0549626	0.0549626
89	52	53	-0.113393	0.113393
90	53	54	0.01905	-0.01905
91	54	55	-0.0181131	0.0181131
92	54	56	-0.109074	0.109074
93	54	59	-0.0839524	0.0839524
94	55	56	0.0349994	-0.0349994
95	55	59	-0.0829538	0.0829538
96	56	57	0.19073	-0.19073
98	56	59	-0.0730094	0.0730094
99	56	59	-0.0766759	0.0766759
100	59	60	0.330558	-0.330558
101	59	61	0.388161	-0.388161
102	63	59	-1.44198	1.44198
103	60	61	0.761009	-0.761009
104	60	62	0.219476	-0.219476
105	61	62	0.0524274	-0.0524274
106	64	61	-0.934078	0.934078
107	62	66	0.217419	-0.217419
108	62	67	0.132121	-0.132121
109	63	64	1.37694	-1.37694
110	64	65	2.21346	-2.21346
111	65	66	-1.14741	1.14741
112	65	68	2.22002	-2.22002
113	66	67	-0.314565	0.314565
114	68	69	0.569148	-0.569148
115	68	81	0.958504	-0.958504
116	68	116	0.562292	-0.562292
117	69	70	0.657323	-0.657323
118	69	75	0.208908	-0.208908
119	69	77	0.248285	-0.248285
120	70	71	1.11884	-1.11884
121	70	74	-0.34777	0.34777
122	70	75	-0.411287	0.411287
123	71	72	0.45899	-0.45899
124	71	73	0.562293	-0.562293
125	74	75	-0.295101	0.295101
126	75	77	-0.00193851	0.00193851
127	75	118	-0.220655	0.220655
128	76	77	0.06446	-0.06446
129	76	118	-0.0117893	0.0117893
130	77	78	-0.68676	0.68676
131	77	80	0.122667	-0.122667
132	77	80	0.0557172	-0.0557172
133	77	82	0.639252	-0.639252
134	78	79	-0.0743087	0.0743087
135	79	80	0.218148	-0.218148
136	81	80	0.893465	-0.893465
137	80	96	0.381724	-0.381724
138	80	97	0.356449	-0.356449
139	80	98	0.60394	-0.60394
140	80	99	0.92268	-0.92268
141	82	83	0.65647	-0.65647
142	82	96	0.392709	-0.392709
143	83	84	0.310123	-0.310123
144	83	85	0.416274	-0.416274
145	84	85	0.32257	-0.32257
146	85	86	0.0116427	-0.0116427
147	85	88	0.0424491	-0.0424491
148	85	89	0.199873	-0.199873
149	86	87	0.12409	-0.12409
150	88	89	0.424897	-0.424897
151	89	90	0.0722642	-0.0722642
152	89	90	0.136272	-0.136272
153	89	92	0.142898	-0.142898
154	89	92	0.0456381	-0.0456381
155	90	91	0.328694	-0.328694
156	91	92	-0.266113	0.266113
157	92	93	-0.244826	0.244826
158	92	94	-0.234383	0.234383
159	92	100	0.137656	-0.137656
160	92	102	0.124063	-0.124063
161	93	94	-0.222379	0.222379
162	94	95	-0.889495	0.889495
163	94	96	-0.801169	0.801169
