Gen#	Conn.	MW
1	1	0.497254
2	4	0.497254
3	6	0.497254
4	8	0.497254
5	10	2.34547e-05
6	12	0.0153289
7	15	0.497254
8	18	0.497254
9	19	0.497254
10	24	0.497254
11	25	2.97146e-05
12	26	3.10768e-05
13	27	0.497254
14	31	0.28513
15	32	0.497254
16	34	0.497254
17	36	0.497254
18	40	0.497254
19	42	0.497254
20	46	-0.0693935
21	49	-2.82333e-05
22	54	0.636985
23	55	0.497254
24	56	0.497254
25	59	4.44942e-05
26	61	7.38988e-05
27	62	0.497254
28	65	4.37837e-05
29	66	4.32246e-05
30	69	1.01166e-05
31	70	0.497254
32	72	0.497254
33	73	0.497254
34	74	0.497254
35	76	0.497254
36	77	0.497254
37	80	1.89479e-05
38	85	0.497254
39	87	0.0590451
40	89	7.55851e-05
41	90	0.497254
42	91	0.497254
43	92	0.497254
44	99	0.497254
45	100	3.0768e-05
46	103	0.69999
47	104	0.497254
48	105	0.497254
49	107	0.497254
50	110	0.497254
51	111	0.679963
52	112	0.497254
53	113	0.497254
54	116	0.497254
T.line#	From	To	From MW	To MW
1	1	2	-0.0625242	0.0625242
2	1	3	-0.0564709	0.0564709
3	2	12	0.0386604	-0.0386604
4	3	5	0.209884	-0.209884
5	3	12	-0.00810401	0.00810401
6	4	5	0.00488946	-0.00488946
7	4	11	-0.3339	0.3339
8	5	6	-0.191252	0.191252
9	8	5	-0.583869	0.583869
10	5	11	-0.342526	0.342526
11	6	7	-0.300254	0.300254
12	7	12	-0.209069	0.209069
13	8	9	0.131776	-0.131776
14	8	30	-0.176914	0.176914
15	9	10	0.0658997	-0.0658997
16	11	12	-0.0203233	0.0203233
17	11	13	-0.120789	0.120789
18	12	14	0.0494095	-0.0494095
19	12	16	0.0440925	-0.0440925
20	12	117	-0.134121	0.134121
21	13	15	0.120399	-0.120399
22	14	15	0.0905908	-0.0905908
23	15	17	0.400983	-0.400983
24	15	19	0.209253	-0.209253
25	15	33	-0.22709	0.22709
26	16	17	0.195272	-0.195272
27	17	18	-0.0786489	0.0786489
28	30	17	0.212767	-0.212767
29	17	31	0.105739	-0.105739
30	17	113	0.661355	-0.661355
31	18	19	-0.107666	0.107666
32	19	20	0.0606695	-0.0606695
33	19	34	-0.203987	0.203987
34	20	21	0.141843	-0.141843
35	21	22	0.183015	-0.183015
36	22	23	0.184185	-0.184185
37	23	24	0.519836	-0.519836
38	23	25	-0.22706	0.22706
39	23	32	-0.20331	0.20331
40	24	70	-0.239077	0.239077
41	24	72	0.129881	-0.129881
42	26	25	0.309028	-0.309028
43	25	27	-0.0498312	0.0498312
44	26	30	-0.407884	0.407884
45	27	28	-0.128572	0.128572
46	27	32	0.0361103	-0.0361103
47	27	115	-0.032273	0.032273
48	28	29	-0.057395	0.057395
49	29	31	0.0837844	-0.0837844
50	30	38	-0.929326	0.929326
51	31	32	0.169683	-0.169683
52	32	113	-0.0652852	0.0652852
53	32	114	-0.0700777	0.0700777
54	33	37	-0.0959146	0.0959146
55	34	36	0.0920928	-0.0920928
56	34	37	0.0273565	-0.0273565
57	34	43	-0.428332	0.428332
58	35	36	0.226924	-0.226924
59	35	37	0.0042515	-0.0042515
60	38	37	-0.0288226	0.0288226
61	37	39	-0.176272	0.176272
62	37	40	-0.114506	0.114506
63	38	65	-0.999329	0.999329
64	39	40	-0.00509593	0.00509593
65	40	41	-0.406114	0.406114
66	40	42	-0.208404	0.208404
67	41	42	-0.13495	0.13495
68	42	49	-0.334138	0.334138
69	42	49	-0.334138	0.334138
70	43	44	-0.347156	0.347156
71	44	45	-0.285984	0.285984
72	45	46	0.015854	-0.015854
73	45	49	0.0963906	-0.0963906
74	46	47	0.155522	-0.155522
75	46	48	0.0450084	-0.0450084
76	47	49	-0.0668412	0.0668412
77	47	69	0.430581	-0.430581
78	48	49	0.146187	-0.146187
79	49	50	-0.257457	0.257457
80	49	51	-0.314924	0.314924
81	49	54	-0.207722	0.207722
82	49	54	-0.206295	0.206295
83	49	66	0.260399	-0.260399
84	49	66	0.260399	-0.260399
85	49	69	0.381891	-0.381891
86	50	57	-0.186286	0.186286
87	51	52	-0.162828	0.162828
88	51	58	-0.113868	0.113868
89	52	53	-0.0816576	0.0816576
90	53	54	0.0495121	-0.0495121
91	54	55	-0.0117943	0.0117943
92	54	56	-0.0338775	0.0338775
93	54	59	-0.0893668	0.0893668
94	55	56	0.047108	-0.047108
95	55	59	-0.0908695	0.0908695
96	56	57	0.165115	-0.165115
97	56	58	0.0926973	-0.0926973
98	56	59	-0.0806648	0.0806648
99	56	59	-0.0847152	0.0847152
100	59	60	0.324582	-0.324582
101	59	61	0.381763	-0.381763
102	63	59	-1.4215	1.4215
103	60	61	0.760107	-0.760107
104	60	62	0.212709	-0.212709
105	61	62	0.0444752	-0.0444752
106	64	61	-0.932611	0.932611
107	62	66	0.20842	-0.20842
108	62	67	0.123859	-0.123859
109	63	64	1.35561	-1.35561
110	64	65	2.1894	-2.1894
111	65	66	-1.19362	1.19362
112	65	68	2.21892	-2.21892
113	66	67	-0.305035	0.305035
114	68	69	0.562998	-0.562998
115	68	81	0.960957	-0.960957
116	68	116	0.563158	-0.563158
117	69	70	0.670328	-0.670328
118	69	75	0.218609	-0.218609
119	69	77	0.255842	-0.255842
120	70	71	1.12824	-1.12824
121	70	74	-0.350276	0.350276
122	70	75	-0.414641	0.414641
123	71	72	0.466221	-0.466221
124	71	73	0.563161	-0.563161
125	74	75	-0.299349	0.299349
126	75	77	-0.00369874	0.00369874
127	75	118	-0.219412	0.219412
128	76	77	0.0626301	-0.0626301
129	76	118	-0.0117177	0.0117177
130	77	78	-0.682261	0.682261
131	77	80	0.117094	-0.117094
132	77	80	0.0547598	-0.0547598
133	77	82	0.641293	-0.641293
134	78	79	-0.0711335	0.0711335
135	79	80	0.219996	-0.219996
136	81	80	0.895046	-0.895046
137	80	96	0.381841	-0.381841
138	80	97	0.356817	-0.356817
139	80	98	0.600168	-0.600168
140	80	99	0.91846	-0.91846
141	82	83	0.662183	-0.662183
142	82	96	0.387266	-0.387266
143	83	84	0.312005	-0.312005
144	83	85	0.41833	-0.41833
145	84	85	0.323118	-0.323118
146	85	86	0.0138589	-0.0138589
147	85	88	0.0412892	-0.0412892
148	85	89	0.198309	-0.198309
149	86	87	0.124971	-0.124971
150	88	89	0.422402	-0.422402
151	89	90	0.0726618	-0.0726618
152	89	90	0.136942	-0.136942
153	89	92	0.136719	-0.136719
154	89	92	0.0435777	-0.0435777
155	90	91	0.327538	-0.327538
156	91	92	-0.268602	0.268602
157	92	93	-0.247229	0.247229
158	92	94	-0.237538	0.237538
159	92	100	0.132287	-0.132287
160	92	102	0.120264	-0.120264
161	93	94	-0.226114	0.226114
162	94	95	-0.881227	0.881227
163	94	96	-0.799159	0.799159
164	94	100	1.31897	-1.31897
165	95	96	-0.560113	0.560113
166	96	97	-0.407936	0.407936
