Gen#	Conn.	MW
1	1	0.497254
2	4	0.497254
3	6	0.497254
4	8	0.497254
5	10	2.34676e-05
6	12	0.0151306
7	15	0.497254
8	18	0.497254
9	19	0.497254
10	24	0.497254
11	25	2.96668e-05
12	26	3.10955e-05
13	27	0.497254
14	31	0.285084
15	32	0.497254
16	34	0.497254
17	36	0.497254
18	40	0.497254
19	42	0.497254
20	46	-1.8223
21	49	-2.82278e-05
22	54	0.640871
23	55	0.497254
24	56	0.497254
25	59	4.45196e-05
26	61	7.39484e-05
27	62	0.497254
28	65	4.38023e-05
29	66	4.32428e-05
30	69	1.0111e-05
31	70	0.497254
32	72	0.497254
33	73	0.497254
34	74	0.497254
35	76	0.497254
36	77	0.497254
37	80	1.89546e-05
38	85	0.497254
39	87	0.0590339
40	89	7.55755e-05
41	90	0.497254
42	91	0.497254
43	92	0.497254
44	99	0.497254
45	100	3.07463e-05
46	103	0.69999
47	104	0.497254
48	105	0.497254
49	107	0.497254
50	110	0.497254
51	111	0.679963
52	112	0.497254
53	113	0.497254
54	116	0.497254
T.line#	From	To	From MW	To MW
1	1	2	-0.0652249	0.0652249
2	1	3	-0.0666789	0.0666789
3	2	12	0.0261305	-0.0261305
4	3	5	0.191194	-0.191194
5	3	12	-0.0126544	0.0126544
6	4	5	-0.011318	0.011318
7	4	11	-0.330909	0.330909
8	5	6	-0.142537	0.142537
9	8	5	-0.463441	0.463441
10	5	11	-0.322259	0.322259
11	6	7	-0.264739	0.264739
12	7	12	-0.183477	0.183477
13	8	9	0.145033	-0.145033
14	8	30	-0.323853	0.323853
15	9	10	0.0725283	-0.0725283
16	11	12	-0.00639437	0.00639437
17	11	13	-0.128003	0.128003
18	12	14	0.0397237	-0.0397237
19	12	16	0.0400289	-0.0400289
20	12	117	-0.127505	0.127505
21	13	15	0.10323	-0.10323
22	14	15	0.0709351	-0.0709351
23	15	17	0.446065	-0.446065
24	15	19	0.205924	-0.205924
25	15	33	-0.329049	0.329049
26	16	17	0.181244	-0.181244
27	17	18	-0.0905323	0.0905323
28	30	17	0.352751	-0.352751
29	17	31	0.18658	-0.18658
30	17	113	0.740021	-0.740021
31	18	19	-0.132929	0.132929
32	19	20	0.131309	-0.131309
33	19	34	-0.323286	0.323286
34	20	21	0.202431	-0.202431
35	21	22	0.233543	-0.233543
36	22	23	0.224647	-0.224647
37	23	24	0.719031	-0.719031
38	23	25	-0.339921	0.339921
39	23	32	-0.265979	0.265979
40	24	70	-0.493331	0.493331
41	24	72	0.569874	-0.569874
42	26	25	0.449197	-0.449197
43	25	27	-0.0359319	0.0359319
44	26	30	-0.558108	0.558108
45	27	28	-0.13768	0.13768
46	27	32	0.0313187	-0.0313187
47	27	115	-0.0246255	0.0246255
48	28	29	-0.0765778	0.0765778
49	29	31	0.054533	-0.054533
50	30	38	-1.37983	1.37983
51	31	32	0.204545	-0.204545
52	32	113	-0.133887	0.133887
53	32	114	-0.0575719	0.0575719
54	33	37	-0.207914	0.207914
55	34	36	0.120392	-0.120392
56	34	37	0.0873741	-0.0873741
57	34	43	-0.656047	0.656047
58	35	36	0.212028	-0.212028
59	35	37	0.00908778	-0.00908778
60	38	37	-0.133157	0.133157
61	37	39	-0.262023	0.262023
62	37	40	-0.200342	0.200342
63	38	65	-1.35559	1.35559
64	39	40	-0.10093	0.10093
65	40	41	-0.504526	0.504526
66	40	42	-0.311839	0.311839
67	41	42	-0.243448	0.243448
68	42	49	-0.450226	0.450226
69	42	49	-0.450226	0.450226
70	43	44	-0.584964	0.584964
71	44	45	-0.533951	0.533951
72	45	46	-0.506102	0.506102
73	45	49	0.356813	-0.356813
74	46	47	0.870561	-0.870561
75	46	48	0.543951	-0.543951
76	47	49	0.398326	-0.398326
77	47	69	0.666862	-0.666862
78	48	49	0.634917	-0.634917
79	49	50	-0.181072	0.181072
80	49	51	-0.220954	0.220954
81	49	54	-0.139928	0.139928
82	49	54	-0.138965	0.138965
83	49	66	0.517803	-0.517803
84	49	66	0.517803	-0.517803
85	49	69	0.49611	-0.49611
86	50	57	-0.120111	0.120111
87	51	52	-0.131093	0.131093
88	51	58	-0.0652517	0.0652517
89	52	53	-0.0601386	0.0601386
90	53	54	0.0608148	-0.0608148
91	54	55	0.00287001	-0.00287001
92	54	56	0.022406	-0.022406
93	54	59	-0.0450177	0.0450177
94	55	56	0.00267865	-0.00267865
95	55	59	-0.0488069	0.0488069
96	56	57	0.109154	-0.109154
97	56	58	0.0542958	-0.0542958
98	56	59	-0.0421435	0.0421435
99	56	59	-0.044262	0.044262
100	59	60	0.34583	-0.34583
101	59	61	0.40603	-0.40603
102	63	59	-1.51073	1.51073
103	60	61	0.777625	-0.777625
104	60	62	0.202819	-0.202819
105	61	62	0.00257726	-0.00257726
106	64	61	-0.999284	0.999284
107	62	66	0.170055	-0.170055
108	62	67	0.0900229	-0.0900229
109	63	64	1.43803	-1.43803
110	64	65	2.32827	-2.32827
111	65	66	-1.60219	1.60219
112	65	68	2.39309	-2.39309
113	66	67	-0.260988	0.260988
114	68	69	0.424929	-0.424929
115	68	81	1.25269	-1.25269
116	68	116	0.56999	-0.56999
117	69	70	0.615185	-0.615185
118	69	75	0.257506	-0.257506
119	69	77	0.46057	-0.46057
120	70	71	0.642753	-0.642753
121	70	74	-0.281055	0.281055
122	70	75	-0.331716	0.331716
124	71	73	0.570004	-0.570004
125	74	75	-0.243836	0.243836
126	75	77	0.0746272	-0.0746272
127	75	118	-0.140951	0.140951
128	76	77	0.117099	-0.117099
129	76	118	-0.0798996	0.0798996
130	77	78	-0.623494	0.623494
131	77	80	0.168462	-0.168462
132	77	80	0.0800695	-0.0800695
133	77	82	0.812479	-0.812479
134	78	79	-0.0226907	0.0226907
135	79	80	0.2581	-0.2581
136	81	80	1.17994	-1.17994
137	80	96	0.462435	-0.462435
138	80	97	0.441817	-0.441817
139	80	98	0.70181	-0.70181
140	80	99	1.01653	-1.01653
141	82	83	0.773562	-0.773562
142	82	96	0.433291	-0.433291
143	83	84	0.355612	-0.355612
144	83	85	0.472305	-0.472305
145	84	85	0.35636	-0.35636
146	85	86	0.0311431	-0.0311431
147	85	88	0.0659182	-0.0659182
148	85	89	0.219418	-0.219418
149	86	87	0.131879	-0.131879
150	88	89	0.436654	-0.436654
151	89	90	0.0784936	-0.0784936
152	89	90	0.147084	-0.147084
153	89	92	0.134093	-0.134093
154	89	92	0.0413763	-0.0413763
