Gen#	Conn.	MW
1	1	0.497254
2	4	0.497254
3	6	0.497254
4	8	0.497254
5	10	2.34552e-05
6	12	0.0153213
7	15	0.497254
8	18	0.497254
9	19	0.497254
10	24	0.497254
11	25	2.97127e-05
12	26	3.10775e-05
13	27	0.497254
14	31	0.285128
15	32	0.497254
16	34	0.497254
17	36	0.497254
18	40	0.497254
19	42	0.497254
20	46	-0.0438225
21	49	-2.82331e-05
22	54	0.637098
23	55	0.497254
24	56	0.497254
25	59	4.44951e-05
26	61	7.39008e-05
27	62	0.497254
28	65	4.37844e-05
29	66	4.32253e-05
30	69	1.01164e-05
31	70	0.497254
32	72	0.497254
33	73	0.497254
34	74	0.497254
35	76	0.497254
36	77	0.497254
37	80	1.89482e-05
38	85	0.497254
39	87	0.0590447
40	89	7.55847e-05
41	90	0.497254
42	91	0.497254
43	92	0.497254
44	99	0.497254
45	100	3.07671e-05
46	103	0.69999
47	104	0.497254
48	105	0.497254
49	107	0.497254
50	110	0.497254
51	111	0.679963
52	112	0.497254
53	113	0.497254
54	116	0.497254
T.line#	From	To	From MW	To MW
1	1	2	-0.0603314	0.0603314
2	1	3	-0.0586075	0.0586075
3	2	12	0.0409256	-0.0409256
4	3	5	0.207084	-0.207084
5	3	12	-0.00735768	0.00735768
6	4	5	0.00764191	-0.00764191
7	4	11	-0.336552	0.336552
8	5	6	-0.192136	0.192136
9	8	5	-0.587966	0.587966
10	5	11	-0.345666	0.345666
11	6	7	-0.30104	0.30104
12	7	12	-0.209775	0.209775
13	8	9	0.131671	-0.131671
14	8	30	-0.172606	0.172606
15	9	10	0.0658472	-0.0658472
16	11	12	-0.0260562	0.0260562
17	11	13	-0.120732	0.120732
18	12	14	0.0481408	-0.0481408
19	12	16	0.0422527	-0.0422527
20	12	117	-0.134178	0.134178
21	13	15	0.12053	-0.12053
22	14	15	0.0894119	-0.0894119
23	15	17	0.400995	-0.400995
24	15	19	0.208829	-0.208829
25	15	33	-0.227496	0.227496
26	16	17	0.193523	-0.193523
27	17	18	-0.0795093	0.0795093
28	30	17	0.213074	-0.213074
29	17	31	0.105695	-0.105695
30	17	113	0.661049	-0.661049
31	18	19	-0.108395	0.108395
32	19	20	0.0599477	-0.0599477
33	19	34	-0.204214	0.204214
34	20	21	0.141227	-0.141227
35	21	22	0.182507	-0.182507
36	22	23	0.183789	-0.183789
37	23	24	0.5189	-0.5189
