Gen#	Conn.	MW
1	1	0.497254
2	4	0.497254
3	6	0.497254
4	8	0.497254
5	10	2.34541e-05
6	12	0.0153384
7	15	0.497254
8	18	0.497254
9	19	0.497254
10	24	0.497254
11	25	2.97169e-05
12	26	3.10759e-05
13	27	0.497254
14	31	0.285132
15	32	0.497254
16	34	0.497254
17	36	0.497254
18	40	0.497254
19	42	0.497254
20	46	-0.0533462
21	49	-2.82336e-05
22	54	0.636845
23	55	0.497254
24	56	0.497254
25	59	4.44929e-05
26	61	7.38965e-05
27	62	0.497254
28	65	4.37828e-05
29	66	4.32237e-05
30	69	1.01169e-05
31	70	0.497254
32	72	0.497254
33	73	0.497254
34	74	0.497254
35	76	0.497254
36	77	0.497254
37	80	1.89476e-05
38	85	0.497254
39	87	0.0590456
40	89	7.55856e-05
41	90	0.497254
42	91	0.497254
43	92	0.497254
44	99	0.497254
45	100	3.0769e-05
46	103	0.69999
47	104	0.497254
48	105	0.497254
49	107	0.497254
50	110	0.497254
51	111	0.679963
52	112	0.497254
53	113	0.497254
54	116	0.497254
T.line#	From	To	From MW	To MW
1	1	2	-0.0613735	0.0613735
2	1	3	-0.0574086	0.0574086
3	2	12	0.039951	-0.039951
4	3	5	0.208747	-0.208747
5	3	12	-0.00770851	0.00770851
6	4	5	0.00587213	-0.00587213
7	4	11	-0.334729	0.334729
8	5	6	-0.187408	0.187408
9	8	5	-0.580696	0.580696
10	5	11	-0.343161	0.343161
11	6	7	-0.296248	0.296248
12	7	12	-0.204941	0.204941
13	8	9	0.131621	-0.131621
14	8	30	-0.179777	0.179777
15	9	10	0.0658223	-0.0658223
16	11	12	-0.0232941	0.0232941
17	11	13	-0.119091	0.119091
18	12	14	0.0512338	-0.0512338
19	12	16	0.0455559	-0.0455559
20	12	117	-0.134204	0.134204
21	13	15	0.122205	-0.122205
22	14	15	0.0925313	-0.0925313
23	15	17	0.402355	-0.402355
24	15	19	0.210821	-0.210821
25	15	33	-0.22603	0.22603
26	16	17	0.196853	-0.196853
27	17	18	-0.0784405	0.0784405
28	30	17	0.210953	-0.210953
29	17	31	0.106629	-0.106629
30	17	113	0.661636	-0.661636
31	18	19	-0.107321	0.107321
32	19	20	0.0611095	-0.0611095
33	19	34	-0.202312	0.202312
34	20	21	0.142384	-0.142384
35	21	22	0.183655	-0.183655
36	22	23	0.184924	-0.184924
37	23	24	0.522633	-0.522633
38	23	25	-0.227218	0.227218
39	23	32	-0.20504	0.20504
40	24	70	-0.237712	0.237712
41	24	72	0.13144	-0.13144
42	26	25	0.308503	-0.308503
43	25	27	-0.0503771	0.0503771
44	26	30	-0.407257	0.407257
45	27	28	-0.131518	0.131518
46	27	32	0.0385192	-0.0385192
47	27	115	-0.0320807	0.0320807
48	28	29	-0.0602429	0.0602429
49	29	31	0.0810293	-0.0810293
50	30	38	-0.929611	0.929611
51	31	32	0.167994	-0.167994
52	32	113	-0.0656679	0.0656679
53	32	114	-0.0704708	0.0704708
54	33	37	-0.0947553	0.0947553
55	34	36	0.0897837	-0.0897837
56	34	37	0.0297039	-0.0297039
57	34	43	-0.426513	0.426513
58	35	36	0.229113	-0.229113
59	35	37	0.00215369	-0.00215369
60	38	37	-0.0295474	0.0295474
61	37	39	-0.176481	0.176481
62	37	40	-0.113435	0.113435
63	38	65	-0.9988	0.9988
64	39	40	-0.00522259	0.00522259
65	40	41	-0.405923	0.405923
66	40	42	-0.207484	0.207484
67	41	42	-0.134676	0.134676
68	42	49	-0.333465	0.333465
69	42	49	-0.333465	0.333465
70	43	44	-0.345255	0.345255
71	44	45	-0.284015	0.284015
72	45	46	0.020628	-0.020628
73	45	49	0.093671	-0.093671
74	46	47	0.149589	-0.149589
75	46	48	0.0397725	-0.0397725
76	47	49	-0.0719375	0.0719375
77	47	69	0.429831	-0.429831
78	48	49	0.141005	-0.141005
79	49	50	-0.258436	0.258436
80	49	51	-0.316063	0.316063
81	49	54	-0.208258	0.208258
82	49	54	-0.206826	0.206826
83	49	66	0.256167	-0.256167
84	49	66	0.256167	-0.256167
85	49	69	0.38216	-0.38216
86	50	57	-0.187209	0.187209
87	51	52	-0.16304	0.16304
88	51	58	-0.114726	0.114726
89	52	53	-0.0818169	0.0818169
90	53	54	0.0494051	-0.0494051
91	54	55	-0.0139109	0.0139109
92	54	56	-0.0318167	0.0318167
93	54	59	-0.0902039	0.0902039
94	55	56	0.0455465	-0.0455465
95	55	59	-0.0913417	0.0913417
96	56	57	0.165985	-0.165985
97	56	58	0.0935033	-0.0935033
98	56	59	-0.0811719	0.0811719
99	56	59	-0.0852512	0.0852512
100	59	60	0.323293	-0.323293
101	59	61	0.381199	-0.381199
102	63	59	-1.42115	1.42115
103	60	61	0.758068	-0.758068
104	60	62	0.213516	-0.213516
105	61	62	0.0449571	-0.0449571
106	64	61	-0.929605	0.929605
107	62	66	0.209089	-0.209089
108	62	67	0.12457	-0.12457
109	63	64	1.35529	-1.35529
110	64	65	2.18612	-2.18612
111	65	66	-1.18671	1.18671
112	65	68	2.20938	-2.20938
113	66	67	-0.305795	0.305795
114	68	69	0.56164	-0.56164
115	68	81	0.952953	-0.952953
116	68	116	0.563097	-0.563097
117	69	70	0.668381	-0.668381
118	69	75	0.218302	-0.218302
119	69	77	0.256494	-0.256494
120	70	71	1.12641	-1.12641
121	70	74	-0.35003	0.35003
122	70	75	-0.413393	0.413393
123	71	72	0.464561	-0.464561
124	71	73	0.56309	-0.56309
125	74	75	-0.298967	0.298967
126	75	77	-0.00323305	0.00323305
127	75	118	-0.218341	0.218341
128	76	77	0.0639444	-0.0639444
129	76	118	-0.0128939	0.0128939
130	77	78	-0.669761	0.669761
