Gen#	Conn.	MW
1	1	0.497255
2	4	0.497255
3	6	0.497255
4	8	0.497255
5	10	2.34459e-05
6	12	0.0154624
7	15	0.497255
8	18	0.497255
9	19	0.497255
10	24	0.497255
11	25	2.97471e-05
12	26	3.10641e-05
13	27	0.497255
14	31	0.285161
15	32	0.497255
16	34	0.497255
17	36	0.497255
18	40	0.497255
19	42	0.497255
20	46	0.179114
21	49	-2.8237e-05
22	54	0.634854
23	55	0.497255
24	56	0.497255
25	59	4.44769e-05
26	61	7.38652e-05
27	62	0.497255
28	65	4.3771e-05
29	66	4.32121e-05
30	69	1.01205e-05
31	70	0.497255
32	72	0.497255
33	73	0.497255
34	74	0.497255
35	76	0.497255
36	77	0.497255
37	80	1.89433e-05
38	85	0.497255
39	87	0.0590527
40	89	7.55916e-05
41	90	0.497255
42	91	0.497255
43	92	0.497255
44	99	0.497255
45	100	3.07827e-05
46	103	0.69999
47	104	0.497255
48	105	0.497255
49	107	0.497255
50	110	0.497255
51	111	0.679963
52	112	0.497255
53	113	0.497255
54	116	0.497255
T.line#	From	To	From MW	To MW
1	1	2	-0.0609659	0.0609659
2	1	3	-0.0562032	0.0562032
3	2	12	0.0416044	-0.0416044
4	3	5	0.21108	-0.21108
5	3	12	-0.0071923	0.0071923
6	4	5	0.0119523	-0.0119523
7	4	11	-0.339108	0.339108
8	5	6	-0.195426	0.195426
9	8	5	-0.599826	0.599826
10	5	11	-0.343743	0.343743
11	6	7	-0.302582	0.302582
12	7	12	-0.210008	0.210008
13	8	9	0.129921	-0.129921
14	8	30	-0.157248	0.157248
15	9	10	0.0649724	-0.0649724
16	11	12	-0.0261633	0.0261633
17	11	13	-0.119063	0.119063
18	12	14	0.0514902	-0.0514902
19	12	16	0.0440594	-0.0440594
20	12	117	-0.135049	0.135049
21	13	15	0.123513	-0.123513
22	14	15	0.0940657	-0.0940657
23	15	17	0.391251	-0.391251
24	15	19	0.21252	-0.21252
25	15	33	-0.210762	0.210762
26	16	17	0.196635	-0.196635
27	17	18	-0.074189	0.074189
28	30	17	0.185149	-0.185149
29	17	31	0.0874231	-0.0874231
30	17	113	0.642489	-0.642489
31	18	19	-0.101337	0.101337
32	19	20	0.0548054	-0.0548054
33	19	34	-0.185716	0.185716
34	20	21	0.137386	-0.137386
35	21	22	0.179968	-0.179968
36	22	23	0.18255	-0.18255
37	23	24	0.549858	-0.549858
38	23	25	-0.227531	0.227531
39	23	32	-0.232138	0.232138
40	24	70	-0.222822	0.222822
41	24	72	0.14554	-0.14554
42	26	25	0.293251	-0.293251
43	25	27	-0.0641992	0.0641992
44	26	30	-0.3907	0.3907
45	27	28	-0.128927	0.128927
46	27	32	0.0251103	-0.0251103
48	28	29	-0.0563441	0.0563441
49	29	31	0.086238	-0.086238
50	30	38	-0.86299	0.86299
51	31	32	0.156137	-0.156137
52	32	113	-0.0478147	0.0478147
53	32	114	-0.137638	0.137638
54	33	37	-0.0781807	0.0781807
55	34	36	0.0875196	-0.0875196
56	34	37	0.0202449	-0.0202449
57	34	43	-0.395568	0.395568
58	35	36	0.229623	-0.229623
59	35	37	0.0029611	-0.0029611
60	38	37	-0.0165227	0.0165227
61	37	39	-0.164938	0.164938
62	37	40	-0.101391	0.101391
63	38	65	-0.943883	0.943883
64	39	40	0.00764703	-0.00764703
65	40	41	-0.392676	0.392676
66	40	42	-0.193151	0.193151
67	41	42	-0.12009	0.12009
68	42	49	-0.317661	0.317661
69	42	49	-0.317661	0.317661
70	43	44	-0.312983	0.312983
71	44	45	-0.250396	0.250396
72	45	46	0.0902578	-0.0902578
73	45	49	0.0594646	-0.0594646
74	46	47	0.0553569	-0.0553569
75	46	48	-0.0265643	0.0265643
76	47	49	-0.131407	0.131407
77	47	69	0.396884	-0.396884
78	48	49	0.0760251	-0.0760251
79	49	50	-0.268139	0.268139
80	49	51	-0.327948	0.327948
81	49	54	-0.217063	0.217063
82	49	54	-0.215571	0.215571
83	49	66	0.223651	-0.223651
84	49	66	0.223651	-0.223651
85	49	69	0.365629	-0.365629
86	50	57	-0.195549	0.195549
87	51	52	-0.167182	0.167182
88	51	58	-0.120645	0.120645
89	52	53	-0.0845915	0.0845915
90	53	54	0.0479987	-0.0479987
91	54	55	-0.0152897	0.0152897
92	54	56	-0.0387319	0.0387319
93	54	59	-0.0952291	0.0952291
94	55	56	0.0512182	-0.0512182
95	55	59	-0.0961104	0.0961104
96	56	57	0.172959	-0.172959
97	56	58	0.0980547	-0.0980547
98	56	59	-0.0856203	0.0856203
99	56	59	-0.0899194	0.0899194
100	59	60	0.32058	-0.32058
101	59	61	0.377994	-0.377994
102	63	59	-1.41227	1.41227
103	60	61	0.755869	-0.755869
104	60	62	0.21483	-0.21483
105	61	62	0.0493197	-0.0493197
106	64	61	-0.922119	0.922119
107	62	66	0.213663	-0.213663
108	62	67	0.128409	-0.128409
109	63	64	1.34733	-1.34733
110	64	65	2.17204	-2.17204
111	65	66	-1.13463	1.13463
112	65	68	2.2004	-2.2004
113	66	67	-0.310999	0.310999
114	68	69	0.562812	-0.562812
115	68	81	0.945516	-0.945516
116	68	116	0.562193	-0.562193
117	69	70	0.646531	-0.646531
118	69	75	0.20376	-0.20376
119	69	77	0.247737	-0.247737
120	70	71	1.10873	-1.10873
121	70	74	-0.343519	0.343519
122	70	75	-0.406043	0.406043
123	71	72	0.449127	-0.449127
124	71	73	0.562194	-0.562194
125	74	75	-0.29065	0.29065
126	75	77	0.00075328	-0.00075328
127	75	118	-0.218501	0.218501
128	76	77	0.066964	-0.066964
129	76	118	-0.014093	0.014093
130	77	78	-0.680235	0.680235
131	77	80	0.122737	-0.122737
132	77	80	0.0561574	-0.0561574
133	77	82	0.637328	-0.637328
134	78	79	-0.0676366	0.0676366
135	79	80	0.224962	-0.224962
136	81	80	0.880579	-0.880579
137	80	96	0.380537	-0.380537
138	80	97	0.355175	-0.355175
139	80	98	0.602617	-0.602617
140	80	99	0.92141	-0.92141
141	82	83	0.654985	-0.654985
142	82	96	0.392474	-0.392474
143	83	84	0.309535	-0.309535
144	83	85	0.415582	-0.415582
145	84	85	0.322136	-0.322136
146	85	86	0.0113838	-0.0113838
147	85	88	0.0421536	-0.0421536
148	85	89	0.199661	-0.199661
149	86	87	0.123985	-0.123985
150	88	89	0.424755	-0.424755
151	89	90	0.0721849	-0.0721849
152	89	90	0.136118	-0.136118
153	89	92	0.143074	-0.143074
154	89	92	0.0456997	-0.0456997
155	90	91	0.328717	-0.328717
156	91	92	-0.265936	0.265936
157	92	93	-0.244415	0.244415
158	92	94	-0.233932	0.233932
159	92	100	0.137767	-0.137767
