Gen#	Conn.	MW
1	1	0.497254
2	4	0.497254
3	6	0.497254
4	8	0.497254
5	10	2.34553e-05
6	12	0.0153201
7	15	0.497254
8	18	0.497254
9	19	0.497254
10	24	0.497254
11	25	2.97125e-05
12	26	3.10776e-05
13	27	0.497254
14	31	0.285128
15	32	0.497254
16	34	0.497254
17	36	0.497254
18	40	0.497254
19	42	0.497254
20	46	-0.0373848
21	49	-2.8233e-05
22	54	0.637114
23	55	0.497254
24	56	0.497254
25	59	4.44953e-05
26	61	7.3901e-05
27	62	0.497254
28	65	4.37845e-05
29	66	4.32254e-05
30	69	1.01164e-05
31	70	0.497254
32	72	0.497254
33	73	0.497254
34	74	0.497254
35	76	0.497254
36	77	0.497254
37	80	1.89482e-05
38	85	0.497254
39	87	0.0590446
40	89	7.55847e-05
41	90	0.497254
42	91	0.497254
43	92	0.497254
44	99	0.497254
45	100	3.0767e-05
46	103	0.69999
47	104	0.497254
48	105	0.497254
49	107	0.497254
50	110	0.497254
51	111	0.679963
52	112	0.497254
53	113	0.497254
54	116	0.497254
T.line#	From	To	From MW	To MW
1	1	2	-0.0600799	0.0600799
2	1	3	-0.0588025	0.0588025
3	2	12	0.0412238	-0.0412238
4	3	5	0.207105	-0.207105
5	3	12	-0.00751231	0.00751231
6	4	5	0.00771947	-0.00771947
7	4	11	-0.336564	0.336564
8	5	6	-0.192523	0.192523
9	8	5	-0.588004	0.588004
10	5	11	-0.345136	0.345136
11	6	7	-0.301362	0.301362
12	7	12	-0.210049	0.210049
13	8	9	0.131604	-0.131604
14	8	30	-0.172434	0.172434
15	9	10	0.0658135	-0.0658135
16	11	12	-0.0255945	0.0255945
17	11	13	-0.120592	0.120592
18	12	14	0.0484214	-0.0484214
19	12	16	0.042481	-0.042481
20	12	117	-0.13421	0.13421
21	13	15	0.120721	-0.120721
22	14	15	0.0897419	-0.0897419
23	15	17	0.401709	-0.401709
24	15	19	0.209057	-0.209057
25	15	33	-0.227791	0.227791
26	16	17	0.193801	-0.193801
27	17	18	-0.0798831	0.0798831
28	30	17	0.211388	-0.211388
29	17	31	0.105567	-0.105567
30	17	113	0.660982	-0.660982
31	18	19	-0.108697	0.108697
32	19	20	0.0599465	-0.0599465
33	19	34	-0.204178	0.204178
34	20	21	0.14128	-0.14128
35	21	22	0.182614	-0.182614
36	22	23	0.18395	-0.18395
37	23	24	0.519998	-0.519998
38	23	25	-0.226291	0.226291
39	23	32	-0.204195	0.204195
40	24	70	-0.238914	0.238914
41	24	72	0.130115	-0.130115
42	26	25	0.307738	-0.307738
43	25	27	-0.0501368	0.0501368
44	26	30	-0.40644	0.40644
45	27	28	-0.130236	0.130236
46	27	32	0.0380364	-0.0380364
47	27	115	-0.0325216	0.0325216
48	28	29	-0.0589021	0.0589021
49	29	31	0.0824297	-0.0824297
50	30	38	-0.921826	0.921826
51	31	32	0.168425	-0.168425
52	32	113	-0.0650594	0.0650594
53	32	114	-0.0701481	0.0701481
54	33	37	-0.0964605	0.0964605
55	34	36	0.0888623	-0.0888623
56	34	37	0.0271718	-0.0271718
57	34	43	-0.424807	0.424807
58	35	36	0.229952	-0.229952
59	35	37	0.00137988	-0.00137988
60	38	37	-0.0236661	0.0236661
61	37	39	-0.175418	0.175418
62	37	40	-0.113497	0.113497
63	38	65	-0.996826	0.996826
64	39	40	-0.00408312	0.00408312
65	40	41	-0.405032	0.405032
66	40	42	-0.207136	0.207136
67	41	42	-0.133701	0.133701
68	42	49	-0.332707	0.332707
69	42	49	-0.332707	0.332707
70	43	44	-0.34347	0.34347
71	44	45	-0.282123	0.282123
72	45	46	0.025088	-0.025088
73	45	49	0.0912561	-0.0912561
74	46	47	0.142505	-0.142505
75	46	48	0.035556	-0.035556
76	47	49	-0.0752395	0.0752395
77	47	69	0.426211	-0.426211
78	48	49	0.136915	-0.136915
79	49	50	-0.259236	0.259236
80	49	51	-0.316885	0.316885
81	49	54	-0.208715	0.208715
82	49	54	-0.207281	0.207281
83	49	66	0.254828	-0.254828
84	49	66	0.254828	-0.254828
85	49	69	0.379662	-0.379662
86	50	57	-0.187882	0.187882
87	51	52	-0.163139	0.163139
88	51	58	-0.115273	0.115273
89	52	53	-0.0817842	0.0817842
90	53	54	0.0495715	-0.0495715
91	54	55	-0.0180812	0.0180812
92	54	56	-0.0275642	0.0275642
93	54	59	-0.0909443	0.0909443
94	55	56	0.0414189	-0.0414189
95	55	59	-0.0911728	0.0911728
96	56	57	0.166529	-0.166529
97	56	58	0.0939194	-0.0939194
98	56	59	-0.0814095	0.0814095
99	56	59	-0.0854999	0.0854999
100	59	60	0.323851	-0.323851
101	59	61	0.381689	-0.381689
102	63	59	-1.41943	1.41943
103	60	61	0.757763	-0.757763
104	60	62	0.214559	-0.214559
105	61	62	0.0440071	-0.0440071
106	64	61	-0.930963	0.930963
107	62	66	0.209331	-0.209331
108	62	67	0.124691	-0.124691
109	63	64	1.35367	-1.35367
110	64	65	2.18598	-2.18598
111	65	66	-1.18483	1.18483
112	65	68	2.20953	-2.20953
113	66	67	-0.306047	0.306047
114	68	69	0.557637	-0.557637
115	68	81	0.957336	-0.957336
116	68	116	0.563022	-0.563022
117	69	70	0.667969	-0.667969
118	69	75	0.215678	-0.215678
119	69	77	0.249667	-0.249667
120	70	71	1.12748	-1.12748
121	70	74	-0.35082	0.35082
122	70	75	-0.41505	0.41505
123	71	72	0.465796	-0.465796
124	71	73	0.563026	-0.563026
125	74	75	-0.299615	0.299615
126	75	77	-0.00506216	0.00506216
127	75	118	-0.221232	0.221232
128	76	77	0.0613171	-0.0613171
129	76	118	-0.0101132	0.0101132
130	77	78	-0.685867	0.685867
131	77	80	0.117204	-0.117204
132	77	80	0.0539057	-0.0539057
133	77	82	0.637444	-0.637444
134	78	79	-0.0745182	0.0745182
135	79	80	0.216835	-0.216835
136	81	80	0.891564	-0.891564
137	80	96	0.380403	-0.380403
138	80	97	0.355559	-0.355559
139	80	98	0.598151	-0.598151
140	80	99	0.916512	-0.916512
141	82	83	0.660831	-0.660831
142	82	96	0.385069	-0.385069
143	83	84	0.311708	-0.311708
144	83	85	0.417575	-0.417575
145	84	85	0.323053	-0.323053
146	85	86	0.0134676	-0.0134676
147	85	88	0.0415892	-0.0415892
148	85	89	0.198123	-0.198123
149	86	87	0.124814	-0.124814
150	88	89	0.422938	-0.422938
151	89	90	0.0725018	-0.0725018
152	89	90	0.136706	-0.136706
153	89	92	0.138072	-0.138072
154	89	92	0.0435236	-0.0435236
155	90	91	0.327537	-0.327537
156	91	92	-0.268367	0.268367
157	92	93	-0.245901	0.245901
158	92	94	-0.236719	0.236719
159	92	100	0.132458	-0.132458
160	92	102	0.120183	-0.120183
161	93	94	-0.224551	0.224551
162	94	95	-0.880469	0.880469
163	94	96	-0.795937	0.795937
164	94	100	1.31783	-1.31783
165	95	96	-0.559124	0.559124
166	96	97	-0.406901	0.406901
167	98	100	0.839495	-0.839495
168	99	100	0.320607	-0.320607
169	100	101	-0.192883	0.192883
170	100	103	1.81597	-1.81597
171	100	104	0.564653	-0.564653
172	100	106	0.463795	-0.463795
173	101	102	-0.0715329	0.0715329
174	103	104	0.125417	-0.125417
175	103	105	0.217243	-0.217243
176	103	110	0.806018	-0.806018
177	104	105	0.408402	-0.408402
178	105	106	-0.446362	0.446362
180	105	108	0.687456	-0.687456
181	106	107	0.315902	-0.315902
182	108	109	0.608809	-0.608809
183	109	110	0.590161	-0.590161
184	110	111	0.745728	-0.745728
185	110	112	0.345902	-0.345902
186	114	115	-0.0888133	0.0888133
