Gen#	Conn.	MW
1	1	0.497254
2	4	0.497254
3	6	0.497254
4	8	0.497254
5	10	2.34578e-05
6	12	0.0152806
7	15	0.497254
8	18	0.497254
9	19	0.497254
10	24	0.497254
11	25	2.97029e-05
12	26	3.10814e-05
13	27	0.497254
14	31	0.285119
15	32	0.497254
16	34	0.497254
17	36	0.497254
18	40	0.497254
19	42	0.497254
20	46	-0.450307
21	49	-2.82319e-05
22	54	0.637691
23	55	0.497254
24	56	0.497254
25	59	4.45004e-05
26	61	7.3911e-05
27	62	0.497254
28	65	4.37882e-05
29	66	4.3229e-05
30	69	1.01153e-05
31	70	0.497254
32	72	0.497254
33	73	0.497254
34	74	0.497254
35	76	0.497254
36	77	0.497254
37	80	1.89495e-05
38	85	0.497254
39	87	0.0590423
40	89	7.55828e-05
41	90	0.497254
42	91	0.497254
43	92	0.497254
44	99	0.497254
45	100	3.07627e-05
46	103	0.69999
47	104	0.497254
48	105	0.497254
49	107	0.497254
50	110	0.497254
51	111	0.679963
52	112	0.497254
53	113	0.497254
54	116	0.497254
T.line#	From	To	From MW	To MW
1	1	2	-0.0614793	0.0614793
2	1	3	-0.0602582	0.0602582
3	2	12	0.037652	-0.037652
4	3	5	0.199113	-0.199113
5	3	12	-0.0038936	0.0038936
6	4	5	0.00684807	-0.00684807
7	4	11	-0.33865	0.33865
8	5	6	-0.189031	0.189031
9	8	5	-0.566349	0.566349
10	5	11	-0.339564	0.339564
11	6	7	-0.300826	0.300826
12	7	12	-0.211709	0.211709
13	8	9	0.134615	-0.134615
14	8	30	-0.200121	0.200121
15	9	10	0.0673185	-0.0673185
16	11	12	-0.0246197	0.0246197
17	11	13	-0.121791	0.121791
18	12	14	0.0426532	-0.0426532
19	12	16	0.0396483	-0.0396483
20	12	117	-0.132757	0.132757
21	13	15	0.117266	-0.117266
22	14	15	0.0817772	-0.0817772
23	15	17	0.40481	-0.40481
24	15	19	0.20722	-0.20722
25	15	33	-0.2458	0.2458
26	16	17	0.188758	-0.188758
27	17	18	-0.0795928	0.0795928
28	30	17	0.227682	-0.227682
29	17	31	0.111249	-0.111249
30	17	113	0.664103	-0.664103
31	18	19	-0.111457	0.111457
32	19	20	0.0677007	-0.0677007
33	19	34	-0.221185	0.221185
34	20	21	0.146726	-0.146726
35	21	22	0.185758	-0.185758
36	22	23	0.184794	-0.184794
37	23	24	0.511374	-0.511374
38	23	25	-0.227996	0.227996
39	23	32	-0.196835	0.196835
40	24	70	-0.244792	0.244792
41	24	72	0.124289	-0.124289
42	26	25	0.320873	-0.320873
43	25	27	-0.0417597	0.0417597
44	26	30	-0.421863	0.421863
45	27	28	-0.126252	0.126252
46	27	32	0.0367915	-0.0367915
47	27	115	-0.0313442	0.0313442
48	28	29	-0.0571417	0.0571417
49	29	31	0.081969	-0.081969
50	30	38	-0.984316	0.984316
51	31	32	0.169909	-0.169909
52	32	113	-0.0659892	0.0659892
53	32	114	-0.0668636	0.0668636
54	33	37	-0.11683	0.11683
55	34	36	0.0968095	-0.0968095
56	34	37	0.044847	-0.044847
57	34	43	-0.47225	0.47225
58	35	36	0.225233	-0.225233
59	35	37	0.00365989	-0.00365989
60	38	37	-0.0455065	0.0455065
61	37	39	-0.188466	0.188466
62	37	40	-0.127598	0.127598
63	38	65	-1.03991	1.03991
