Gen#	Conn.	MW
1	1	0.497254
2	4	0.497254
3	6	0.497254
4	8	0.497254
5	10	2.34551e-05
6	12	0.0153219
7	15	0.497254
8	18	0.497254
9	19	0.497254
10	24	0.497254
11	25	2.97129e-05
12	26	3.10775e-05
13	27	0.497254
14	31	0.285128
15	32	0.497254
16	34	0.497254
17	36	0.497254
18	40	0.497254
19	42	0.497254
20	46	-0.0474245
21	49	-2.82331e-05
22	54	0.637088
23	55	0.497254
24	56	0.497254
25	59	4.44951e-05
26	61	7.39006e-05
27	62	0.497254
28	65	4.37843e-05
29	66	4.32252e-05
30	69	1.01164e-05
31	70	0.497254
32	72	0.497254
33	73	0.497254
34	74	0.497254
35	76	0.497254
36	77	0.497254
37	80	1.89481e-05
38	85	0.497254
39	87	0.0590447
40	89	7.55848e-05
41	90	0.497254
42	91	0.497254
43	92	0.497254
44	99	0.497254
45	100	3.07672e-05
46	103	0.69999
47	104	0.497254
48	105	0.497254
49	107	0.497254
50	110	0.497254
51	111	0.679963
52	112	0.497254
53	113	0.497254
54	116	0.497254
T.line#	From	To	From MW	To MW
1	1	2	-0.0611974	0.0611974
2	1	3	-0.0577622	0.0577622
3	2	12	0.0400389	-0.0400389
4	3	5	0.208021	-0.208021
5	3	12	-0.00747595	0.00747595
6	4	5	0.00810747	-0.00810747
7	4	11	-0.337039	0.337039
8	5	6	-0.191099	0.191099
9	8	5	-0.586948	0.586948
10	5	11	-0.344311	0.344311
11	6	7	-0.300025	0.300025
12	7	12	-0.20878	0.20878
13	8	9	0.131691	-0.131691
14	8	30	-0.173665	0.173665
15	9	10	0.0658575	-0.0658575
16	11	12	-0.025256	0.025256
17	11	13	-0.120692	0.120692
18	12	14	0.0485364	-0.0485364
19	12	16	0.0425704	-0.0425704
20	12	117	-0.134164	0.134164
21	13	15	0.120553	-0.120553
22	14	15	0.0897861	-0.0897861
23	15	17	0.400697	-0.400697
24	15	19	0.208937	-0.208937
25	15	33	-0.226951	0.226951
26	16	17	0.193821	-0.193821
27	17	18	-0.0789946	0.0789946
28	30	17	0.214048	-0.214048
29	17	31	0.105794	-0.105794
30	17	113	0.661366	-0.661366
31	18	19	-0.107905	0.107905
32	19	20	0.0601045	-0.0601045
33	19	34	-0.203809	0.203809
34	20	21	0.141365	-0.141365
35	21	22	0.182627	-0.182627
36	22	23	0.18389	-0.18389
37	23	24	0.519614	-0.519614
38	23	25	-0.226465	0.226465
39	23	32	-0.203817	0.203817
40	24	70	-0.239208	0.239208
41	24	72	0.12993	-0.12993
42	26	25	0.307827	-0.307827
43	25	27	-0.0503157	0.0503157
44	26	30	-0.406597	0.406597
45	27	28	-0.129938	0.129938
46	27	32	0.0370353	-0.0370353
47	27	115	-0.0321452	0.0321452
48	28	29	-0.0586777	0.0586777
49	29	31	0.0825811	-0.0825811
50	30	38	-0.925964	0.925964
51	31	32	0.16868	-0.16868
52	32	113	-0.0653687	0.0653687
53	32	114	-0.0703773	0.0703773
54	33	37	-0.0956881	0.0956881
55	34	36	0.089623	-0.089623
56	34	37	0.027721	-0.027721
57	34	43	-0.425869	0.425869
58	35	36	0.229272	-0.229272
59	35	37	0.00199974	-0.00199974
60	38	37	-0.0269658	0.0269658
61	37	39	-0.177232	0.177232
62	37	40	-0.113158	0.113158
63	38	65	-0.997728	0.997728
64	39	40	-0.00595798	0.00595798
65	40	41	-0.406346	0.406346
66	40	42	-0.207464	0.207464
67	41	42	-0.135061	0.135061
68	42	49	-0.333602	0.333602
69	42	49	-0.333602	0.333602
70	43	44	-0.344592	0.344592
71	44	45	-0.283303	0.283303
72	45	46	0.0225172	-0.0225172
73	45	49	0.0925699	-0.0925699
74	46	47	0.147751	-0.147751
75	46	48	0.0376864	-0.0376864
76	47	49	-0.0703983	0.0703983
77	47	69	0.426548	-0.426548
78	48	49	0.13898	-0.13898
79	49	50	-0.258495	0.258495
80	49	51	-0.316012	0.316012
81	49	54	-0.208365	0.208365
82	49	54	-0.206933	0.206933
83	49	66	0.256702	-0.256702
84	49	66	0.256702	-0.256702
85	49	69	0.37975	-0.37975
86	50	57	-0.187201	0.187201
87	51	52	-0.163058	0.163058
88	51	58	-0.114562	0.114562
89	52	53	-0.0817644	0.0817644
90	53	54	0.0495295	-0.0495295
91	54	55	-0.0148173	0.0148173
92	54	56	-0.031064	0.031064
93	54	59	-0.090191	0.090191
94	55	56	0.0444764	-0.0444764
95	55	59	-0.091061	0.091061
96	56	57	0.165907	-0.165907
97	56	58	0.0932686	-0.0932686
98	56	59	-0.0810827	0.0810827
99	56	59	-0.0851538	0.0851538
100	59	60	0.323564	-0.323564
101	59	61	0.381192	-0.381192
102	63	59	-1.42159	1.42159
103	60	61	0.757711	-0.757711
104	60	62	0.214246	-0.214246
105	61	62	0.0438724	-0.0438724
106	64	61	-0.930449	0.930449
107	62	66	0.209023	-0.209023
108	62	67	0.124432	-0.124432
109	63	64	1.35578	-1.35578
110	64	65	2.18753	-2.18753
111	65	66	-1.18781	1.18781
112	65	68	2.21305	-2.21305
113	66	67	-0.305729	0.305729
114	68	69	0.562203	-0.562203
115	68	81	0.956165	-0.956165
116	68	116	0.563065	-0.563065
117	69	70	0.668852	-0.668852
118	69	75	0.21653	-0.21653
119	69	77	0.252766	-0.252766
120	70	71	1.12785	-1.12785
121	70	74	-0.350735	0.350735
122	70	75	-0.41507	0.41507
123	71	72	0.466051	-0.466051
