Gen#	Conn.	MW
1	1	0.497254
2	4	0.497254
3	6	0.497254
4	8	0.497254
5	10	2.34578e-05
6	12	0.015281
7	15	0.497254
8	18	0.497254
9	19	0.497254
10	24	0.497254
11	25	2.9703e-05
12	26	3.10813e-05
13	27	0.497254
14	31	0.285119
15	32	0.497254
16	34	0.497254
17	36	0.497254
18	40	0.497254
19	42	0.497254
20	46	-0.429334
21	49	-2.8232e-05
22	54	0.637685
23	55	0.497254
24	56	0.497254
25	59	4.45003e-05
26	61	7.39109e-05
27	62	0.497254
28	65	4.37882e-05
29	66	4.3229e-05
30	69	1.01153e-05
31	70	0.497254
32	72	0.497254
33	73	0.497254
34	74	0.497254
35	76	0.497254
36	77	0.497254
37	80	1.89495e-05
38	85	0.497254
39	87	0.0590424
40	89	7.55828e-05
41	90	0.497254
42	91	0.497254
43	92	0.497254
44	99	0.497254
45	100	3.07627e-05
46	103	0.69999
47	104	0.497254
48	105	0.497254
49	107	0.497254
50	110	0.497254
51	111	0.679963
52	112	0.497254
53	113	0.497254
54	116	0.497254
T.line#	From	To	From MW	To MW
1	1	2	-0.0704161	0.0704161
2	1	3	-0.0517769	0.0517769
3	2	12	0.0285144	-0.0285144
4	3	5	0.226969	-0.226969
5	3	12	-0.0235671	0.0235671
6	4	5	0.0536812	-0.0536812
7	4	11	-0.385615	0.385615
8	5	6	-0.227423	0.227423
9	8	5	-0.733003	0.733003
10	5	11	-0.393303	0.393303
11	6	7	-0.339357	0.339357
12	7	12	-0.250361	0.250361
13	8	9	0.134724	-0.134724
15	9	10	0.0673741	-0.0673741
16	11	12	-0.074165	0.074165
17	11	13	-0.173076	0.173076
18	12	14	-0.0099402	0.0099402
19	12	16	-0.0252325	0.0252325
20	12	117	-0.132671	0.132671
21	13	15	0.0659969	-0.0659969
22	14	15	0.0291333	-0.0291333
23	15	17	0.339856	-0.339856
24	15	19	0.179021	-0.179021
25	15	33	-0.256105	0.256105
26	16	17	0.123863	-0.123863
27	17	18	-0.0605122	0.0605122
28	30	17	0.366102	-0.366102
29	17	31	0.105071	-0.105071
30	17	113	0.660271	-0.660271
31	18	19	-0.0920792	0.0920792
32	19	20	0.0639319	-0.0639319
33	19	34	-0.225777	0.225777
34	20	21	0.143197	-0.143197
35	21	22	0.182461	-0.182461
36	22	23	0.181725	-0.181725
37	23	24	0.525136	-0.525136
38	23	25	-0.245674	0.245674
39	23	32	-0.195592	0.195592
40	24	70	-0.237903	0.237903
41	24	72	0.131439	-0.131439
42	26	25	0.34442	-0.34442
43	25	27	-0.0355538	0.0355538
44	26	30	-0.445139	0.445139
45	27	28	-0.124917	0.124917
46	27	32	0.0404477	-0.0404477
