
Locational Marginal Prices for Real Power at nodes ($/MWh): 
1	-50.0873
2	-49.6037
3	-48.1355
4	-46.0497
5	-42.7155
6	-41.0965
7	-38.7456
8	-34.924
9	-55.8258
10	-53.5042
11	-53.7785
12	-52.418
13	-52.1903
14	-51.2522
15	-50.2404
16	-51.7585
17	-50.9644
18	-46.4708
19	-47.6612
20	-48.4155
21	-49.7653
22	-49.9686
23	-49.7868
24	-46.725
25	-47.4503
26	-46.1023
27	-42.7588
28	-41.503
29	-40.7303
30	-47.6933
31	-48.2913
32	-49.1998
33	-49.1998
34	-50.3465
35	-50.4404
36	-50.505
37	-50.498
38	-50.3727
39	-50.5379
40	-50.57
41	-52.991
42	-52.6145
43	-53.5653
44	-50.3457
45	-50.2885
46	-51.0231
47	-50.8112
48	-50.7386
49	-51.3156
50	-51.9839
51	-53.1325
52	-43.996
53	-45.7144
54	-49.7659
55	-53.7215
56	-52.2358
57	-51.9624
