Gen#	Conn.	MW
1	7	13.3734
2	20	13.373
3	25	13.3728
4	81	13.3734
5	52	13.3734
6	105	379.722
7	114	156.934
8	115	293.638
9	120	68.8461
10	121	118.458
11	139	1936.91
12	135	243.005
13	144	13.3735
14	173	13.3749
15	178	284.524
16	184	704.925
17	181	85.0456
18	182	219.714
19	187	104.283
20	167	376.685
21	191	218.702
22	195	13.3735
23	161	207.563
24	163	13.3735
25	203	230.853
26	204	85.0456
27	206	202.5
28	171	1214.69
29	205	1214.68
30	212	481.014
31	215	1978.29
32	226	429.353
33	235	275.41
34	241	101.246
35	243	455.689
36	246	253.131
37	249	306.803
38	252	349.338
39	254	303.765
40	256	607.652
41	244	253.131
42	258	556.995
43	257	582.759
44	237	172.123
45	262	85.0456
46	4	472.91
47	8	630.956
48	13	1224.75
49	22	236.929
50	24	376.684
51	32	334.147
52	39	187.311
53	41	415.173
54	59	506.34
55	68	37.4601
56	75	13.7509
57	79	45.5597
58	82	167.06
59	86	405.044
60	89	405.044
61	98	117.446
62	160	1307.21
63	177	708.978
64	201	560.034
65	270	13.3734
66	288	13.3734
67	290	13.3734
68	291	50.6219
69	292	8.09938
T.line#	From	To	From MW	To MW
1	1	2	-17.6907	17.6907
2	2	3	-400.6	400.6
3	4	2	-472.909	472.909
4	1	5	37.3296	-37.3296
5	5	6	-148.726	148.726
6	5	7	-388.9	388.9
7	8	5	-630.956	630.956
8	1	9	-916.85	916.85
9	1	10	-182.106	182.106
10	1	11	-149.485	149.485
11	1	12	24.0478	-24.0478
12	13	1	-1224.75	1224.75
13	9	14	-916.85	916.85
14	10	3	-72.1296	72.1296
15	3	15	-119.729	119.729
16	10	6	28.7262	-28.7262
17	10	16	-175.656	175.656
18	10	17	36.9533	-36.9533
19	7	18	18.6629	-18.6629
20	7	19	-362.936	362.936
21	15	18	-23.7294	23.7294
22	20	18	12.4078	-12.4078
23	16	20	-122.22	122.22
24	18	21	-146.587	146.587
25	22	18	-236.929	236.929
26	16	23	-430.12	430.12
27	24	16	-376.684	376.684
28	21	25	-88.5866	88.5866
29	19	26	-202.936	202.936
30	14	26	-271.755	271.755
31	26	27	-226.852	226.852
32	26	28	-59.1418	59.1418
33	26	29	-31.5379	31.5379
34	26	30	-30.4593	30.4593
35	14	31	-645.095	645.095
36	32	27	-334.147	334.147
37	11	23	100.357	-100.357
38	11	33	-249.842	249.842
39	23	25	-496.648	496.648
40	25	34	18.7104	-18.7104
41	25	35	-22.3163	22.3163
42	23	36	243.886	-243.886
43	34	37	99.7109	-99.7109
44	36	37	-55.4864	55.4864
45	37	38	-122.085	122.085
46	39	37	-187.311	187.311
47	36	40	-115.8	115.8
48	41	36	-415.173	415.173
49	38	42	-77.085	77.085
50	42	35	-46.6841	46.6841
51	42	43	-2.4003	2.4003
52	44	45	158.572	-158.572
53	44	46	-104.363	104.363
54	44	47	-45.0446	45.0446
55	44	48	45.8356	-45.8356
56	45	31	158.572	-158.572
57	49	50	-108.841	108.841
58	50	51	-46.5556	46.5556
59	50	52	-99.0146	99.0146
60	50	53	36.7288	-36.7288
61	49	54	108.841	-108.841
62	28	46	-36.3277	36.3277
63	28	47	-27.5351	27.5351
64	28	48	42.0847	-42.0847
65	28	55	-38.2435	38.2435
66	28	29	26.9518	-26.9518
67	28	30	28.4296	-28.4296
68	28	56	30.4981	-30.4981
69	46	48	87.0874	-87.0874
70	46	57	-72.7785	72.7785
71	58	31	-506.34	506.34
72	59	58	-506.34	506.34
73	47	60	-26.5798	26.5798
74	48	31	320.246	-320.246
75	48	55	-24.1517	24.1517
76	48	61	-35.0865	35.0865
77	31	62	-672.618	672.618
78	57	63	-9.32709	9.32709
79	57	60	8.33552	-8.33552
80	57	64	-32.7871	32.7871
81	65	63	-257.311	257.311
82	63	66	-133.341	133.341
83	63	67	24.2433	-24.2433
84	68	63	-37.4601	37.4601
85	65	62	236.026	-236.026
86	65	69	326.782	-326.782
87	65	70	-305.498	305.498
88	62	71	-436.592	436.592
89	66	72	-47.2961	47.2961
90	66	73	-28.0453	28.0453
91	60	74	22.7556	-22.7556
92	55	61	15.8536	-15.8536
93	75	55	-13.751	13.751
94	61	76	-14.233	14.233
95	76	77	46.7669	-46.7669
96	64	67	36.2128	-36.2128
97	67	77	70.456	-70.456
98	77	78	93.6629	-93.6629
99	79	77	-45.5597	45.5597
100	78	80	45.5031	-45.5031
101	78	81	-20.9003	20.9003
102	82	78	-167.06	167.06
103	80	83	59.5029	-59.5029
104	83	84	277.503	-277.503
105	69	85	326.782	-326.782
106	85	84	-99.4586	99.4586
107	86	84	-405.044	405.044
108	85	87	-181.026	181.026
109	85	88	202.222	-202.222
110	89	85	-405.044	405.044
111	81	87	181.026	-181.026
112	81	90	-145.3	145.3
113	91	92	27.9538	-27.9538
114	93	91	50.3078	-50.3078
115	91	94	22.3539	-22.3539
116	95	96	84.0998	-84.0998
117	95	97	-28.0999	28.0999
118	96	51	19.914	-19.914
119	96	72	62.7398	-62.7398
120	98	96	-117.446	117.446
121	51	53	44.3581	-44.3581
122	51	99	-13.9999	13.9999
123	72	70	274.916	-274.916
124	72	52	-38.5425	38.5425
125	72	92	3.07017	-3.07017
126	70	54	19.9177	-19.9177
127	70	100	-50.4999	50.4999
128	52	53	57.0692	-57.0692
129	53	101	265.825	-265.825
130	53	102	-12.9694	12.9694
131	53	103	-11.0999	11.0999
132	53	104	-29.5999	29.5999
133	101	92	-76.8974	76.8974
134	101	105	342.722	-342.722
135	92	94	2.12631	-2.12631
136	102	94	15.0305	-15.0305
137	71	54	-128.759	128.759
138	71	106	-162.497	162.497
139	71	107	-145.336	145.336
140	108	109	106.303	-106.303
141	108	110	-106.303	106.303
142	109	33	163.402	-163.402
143	109	111	-42.1986	42.1986
144	109	112	-14.9001	14.9001
145	33	113	-86.4397	86.4397
146	29	114	39.6138	-39.6138
147	30	115	63.9702	-63.9702
148	114	113	4.58089	-4.58089
149	114	116	-104.501	104.501
150	115	117	-73.7271	73.7271
151	115	118	-140.14	140.14
152	113	116	-21.5586	21.5586
153	116	119	-47.2647	47.2647
154	116	111	-43.9069	43.9069
155	116	117	5.01161	-5.01161
156	120	119	6.89006	-6.89006
157	120	111	-9.03611	9.03611
158	110	74	44.1595	-44.1595
159	110	121	28.3741	-28.3741
160	110	122	-37.6275	37.6275
161	110	123	-57.7091	57.7091
162	119	111	-40.3745	40.3745
163	111	124	-57.716	57.716
164	117	118	-36.7155	36.7155
165	124	121	-46.7159	46.7159
166	124	125	-2.40004	2.40004
167	118	74	-71.5151	71.5151
168	118	123	-55.7407	55.7407
169	121	126	-24.7	24.7
170	122	123	17.8198	-17.8198
171	122	73	1.84533	-1.84533
172	122	127	-26.5926	26.5926
173	123	128	-32.63	32.63
174	128	127	-13.03	13.03
175	127	129	-21.4228	21.4228
176	130	131	-4.8375	4.8375
177	131	132	-4.83768	4.83768
178	133	134	-2.66482	2.66482
179	133	135	2.66478	-2.66478
180	136	137	408.325	-408.325
181	138	136	408.325	-408.325
182	137	139	490.269	-490.269
183	137	130	-51.8168	51.8168
184	137	140	-16.0265	16.0265
185	139	134	-858.309	858.309
186	139	130	-488.02	488.02
187	139	141	-100.31	100.31
188	134	142	-100	100
189	140	134	-16.0264	16.0264
190	132	143	-19.9579	19.9579
191	132	144	-6.59773	6.59773
192	132	145	250.818	-250.818
193	143	135	42.0771	-42.0771
194	143	144	15.9648	-15.9648
195	146	135	-78.1373	78.1373
196	144	147	510.793	-510.793
197	147	148	180.224	-180.224
198	147	149	169.285	-169.285
199	147	150	167.774	-167.774
200	147	145	-54.9027	54.9027
201	147	151	-22.2261	22.2261
202	147	152	128.539	-128.539
203	148	153	190.995	-190.995
204	148	154	179.594	-179.594
205	148	155	190.435	-190.435
206	153	156	188.631	-188.631
207	153	157	2.36385	-2.36385
208	149	156	188.532	-188.532
209	149	157	-19.2471	19.2471
210	156	17	-36.9535	36.9535
211	156	150	-279.293	279.293
212	156	12	-24.0475	24.0475
213	156	158	-162.718	162.718
214	156	159	-240.644	240.644
215	156	155	-186.396	186.396
216	160	156	-1307.21	1307.21
217	150	161	-111.519	111.519
218	157	162	925.176	-925.176
219	157	155	-4.03802	4.03802
220	157	152	-187.795	187.795
221	157	163	-750.226	750.226
222	154	164	113.894	-113.894
223	154	165	65.7003	-65.7003
224	164	166	283.094	-283.094
225	166	162	-57.5254	57.5254
226	166	167	395.819	-395.819
227	162	168	-350.146	350.146
228	169	162	-250.977	250.977
229	162	170	108.286	-108.286
230	162	171	563.187	-563.187
231	162	172	568.946	-568.946
232	170	173	-383.326	383.326
233	172	173	-430.004	430.004
234	174	175	-20.7117	20.7117
235	176	174	93.2673	-93.2673
236	177	174	-708.979	708.979
237	168	178	83.0757	-83.0757
238	168	179	-12.6579	12.6579
239	168	180	9.57745	-9.57745
240	168	181	43.9456	-43.9456
241	168	182	61.045	-61.045
242	168	176	-147.432	147.432
243	178	181	28.1205	-28.1205
244	178	183	-84.5689	84.5689
245	179	184	193.293	-193.293
246	179	185	-149.451	149.451
247	184	88	-202.222	202.222
248	184	180	-82.2466	82.2466
249	184	186	-176.506	176.506
