Gen#	Conn.	MW
1	7	12.8257
2	20	12.8253
3	25	12.8251
4	81	12.8258
5	52	12.8257
6	105	379.517
7	114	156.849
8	115	293.479
9	120	68.8089
10	121	118.394
11	139	1935.85
12	135	242.873
13	144	12.8258
14	173	12.8272
15	178	284.37
16	184	704.544
17	181	84.9996
18	182	219.596
19	187	104.227
20	167	376.481
21	191	218.583
22	195	12.8259
23	161	207.451
24	163	12.8258
25	203	230.728
26	204	84.9995
27	206	202.39
28	171	1214.03
29	205	1214.03
30	212	480.754
31	215	1977.21
32	226	429.121
33	235	275.26
34	241	101.191
35	243	455.443
36	246	252.994
37	249	306.637
38	252	349.149
39	254	303.6
40	256	607.323
41	244	252.994
42	258	556.693
43	257	582.443
44	237	172.03
45	262	84.9995
46	4	472.654
47	8	630.614
48	13	1224.09
49	22	236.801
50	24	376.48
51	32	333.966
52	39	187.21
53	41	414.948
54	59	506.066
55	68	37.4398
56	75	13.2019
57	79	45.535
58	82	166.969
59	86	404.825
60	89	404.825
61	98	117.382
62	160	1306.5
63	177	708.595
64	201	559.73
65	270	12.8258
66	288	12.8257
67	290	12.8257
68	291	50.5945
69	292	8.095
T.line#	From	To	From MW	To MW
1	1	2	-17.8946	17.8946
2	2	3	-400.548	400.548
3	4	2	-472.653	472.653
4	1	5	37.307	-37.307
5	5	6	-148.852	148.852
6	5	7	-388.455	388.455
7	8	5	-630.614	630.614
8	1	9	-910.425	910.425
9	1	10	-184.817	184.817
10	1	11	-149.355	149.355
11	1	12	21.0948	-21.0948
12	13	1	-1224.09	1224.09
13	9	14	-910.425	910.425
14	10	3	-72.2064	72.2064
15	3	15	-119.754	119.754
16	10	6	28.8522	-28.8522
17	10	16	-176.03	176.03
18	10	17	34.5671	-34.5671
19	7	18	18.2871	-18.2871
20	7	19	-361.568	361.568
21	15	18	-23.754	23.754
22	20	18	12.6088	-12.6088
23	16	20	-122.566	122.566
24	18	21	-146.658	146.658
25	22	18	-236.8	236.8
26	16	23	-429.943	429.943
27	24	16	-376.48	376.48
28	21	25	-88.6578	88.6578
29	19	26	-201.568	201.568
30	14	26	-272.502	272.502
31	26	27	-227.033	227.033
32	26	28	-58.7263	58.7263
33	26	29	-31.3677	31.3677
34	26	30	-30.2423	30.2423
35	14	31	-637.923	637.923
36	32	27	-333.967	333.967
37	11	23	99.3781	-99.3781
38	11	33	-248.733	248.733
39	23	25	-497.173	497.173
40	25	34	18.6739	-18.6739
41	25	35	-22.329	22.329
42	23	36	243.608	-243.608
43	34	37	99.6744	-99.6744
44	36	37	-55.5388	55.5388
45	37	38	-122.073	122.073
46	39	37	-187.209	187.209
47	36	40	-115.8	115.8
48	41	36	-414.948	414.948
49	38	42	-77.0724	77.0724
50	42	35	-46.6715	46.6715
51	42	43	-2.4003	2.4003
52	44	45	159.13	-159.13
53	44	46	-104.424	104.424
54	44	47	-45.4918	45.4918
55	44	48	45.7857	-45.7857
56	45	31	159.13	-159.13
57	49	50	-109.148	109.148
58	50	51	-46.6019	46.6019
59	50	52	-99.7112	99.7112
60	50	53	37.1647	-37.1647
61	49	54	109.148	-109.148
62	28	46	-35.4174	35.4174
63	28	47	-27.0576	27.0576
64	28	48	43.2343	-43.2343
65	28	55	-38.2602	38.2602
66	28	29	26.7123	-26.7123
67	28	30	28.2386	-28.2386
68	28	56	28.8233	-28.8233
69	46	48	87.0496	-87.0496
70	46	57	-71.891	71.891
71	58	31	-506.066	506.066
72	59	58	-506.066	506.066
73	47	60	-26.5495	26.5495
74	48	31	321.686	-321.686
75	48	55	-24.3754	24.3754
76	48	61	-35.2408	35.2408
77	31	62	-663.174	663.174
78	57	63	-8.21526	8.21526
79	57	60	8.01195	-8.01195
80	57	64	-32.6879	32.6879
81	65	63	-258.346	258.346
82	63	66	-132.424	132.424
83	63	67	23.4226	-23.4226
84	68	63	-37.4398	37.4398
85	65	62	235.768	-235.768
86	65	69	324.019	-324.019
87	65	70	-301.44	301.44
88	62	71	-427.407	427.407
89	66	72	-46.046	46.046
90	66	73	-28.3783	28.3783
91	60	74	22.4623	-22.4623
92	55	61	16.1622	-16.1622
93	75	55	-13.202	13.202
94	61	76	-14.0788	14.0788
95	76	77	46.9211	-46.9211
96	64	67	36.312	-36.312
97	67	77	69.7345	-69.7345
98	77	78	93.1203	-93.1203
99	79	77	-45.5351	45.5351
100	78	80	45.221	-45.221
101	78	81	-21.0703	21.0703
102	82	78	-166.969	166.969
103	80	83	59.2208	-59.2208
104	83	84	277.221	-277.221
105	69	85	324.019	-324.019
106	85	84	-99.3958	99.3958
107	86	84	-404.825	404.825
108	85	87	-181.404	181.404
109	85	88	199.993	-199.993
110	89	85	-404.825	404.825
111	81	87	181.404	-181.404
112	81	90	-145.3	145.3
113	91	92	27.3082	-27.3082
114	93	91	50.1934	-50.1934
115	91	94	22.8851	-22.8851
116	95	96	84.0998	-84.0998
117	95	97	-28.0999	28.0999
118	96	51	20.1376	-20.1376
119	96	72	62.5797	-62.5797
120	98	96	-117.382	117.382
121	51	53	44.5354	-44.5354
122	51	99	-13.9999	13.9999
123	72	70	274.159	-274.159
