
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.11924 MW
2	-0.39076 MW
3	-0.31924 MW
4	-0.686953 MW
5	-0.0938069 MW
6	-0.940949 MW
7	0.640949 MW
8	0.865237 MW
9	3.24983 MW
10	0.756687 MW
11	0.345237 MW
12	0.155237 MW
13	-3.77075 MW
14	0.520925 MW
15	-3.77075 MW
16	0.386517 MW
17	0.311119 MW
18	0.133265 MW
19	0.037691 MW
20	0.2 MW
21	-0.0288814 MW
22	-0.00673535 MW
23	-0.988601 MW
24	0.073465 MW
25	-0.0204812 MW
26	-0.212309 MW
27	0.75828 MW
28	2.18052 MW
29	0.145742 MW
30	-0.0344147 MW
31	0.15828 MW
32	-0.104778 MW
33	-0.113477 MW
34	-0.284778 MW
35	-0.424778 MW
36	-0.524778 MW
37	-0.203571 MW
38	-1.31889 MW
39	0.927679 MW
40	-0.101785 MW
41	-0.101785 MW
42	0.727755 MW
43	1.25234 MW
44	1.90338 MW
45	0.322896 MW
46	0.110478 MW
47	0.198964 MW
48	0.152896 MW
49	-0.0871038 MW
50	0.243785 MW
51	-0.312706 MW
52	0.0344146 MW
53	0.101036 MW
54	-0.250481 MW
55	0.64 MW
56	-1.38106 MW
57	0.0375783 MW
58	-0.33 MW
60	2.04067 MW
61	0.254321 MW
62	0.154818 MW
63	-1.79689 MW
64	-0.0156794 MW
65	0.105842 MW
66	-0.166704 MW
67	-0.264158 MW
68	-0.400431 MW
69	-0.400431 MW
70	-0.142422 MW
71	-0.302422 MW
72	-0.343513 MW
73	-0.488908 MW
74	-0.321271 MW
75	-0.143034 MW
76	-0.0568813 MW
77	-0.60439 MW
78	-0.343034 MW
79	0.541968 MW
80	0.669854 MW
81	0.392353 MW
82	0.389657 MW
83	-1.16844 MW
84	-1.16844 MW
85	-0.507236 MW
86	0.371968 MW
87	0.293553 MW
88	0.206301 MW
89	0.113553 MW
90	-0.116447 MW
91	0.0698632 MW
92	0.162259 MW
93	-0.294348 MW
94	-0.224487 MW
95	-0.33565 MW
96	-0.251968 MW
97	-0.0863011 MW
98	-0.275074 MW
99	-0.288885 MW
100	-0.456937 MW
101	-0.543898 MW
102	1.66432 MW
103	-1.13546 MW
104	-0.101475 MW
105	0.256276 MW
106	0.594933 MW
107	-0.373061 MW
108	-0.242138 MW
109	-1.66432 MW
110	-2.25925 MW
111	0.337358 MW
112	-1.11715 MW
113	0.522138 MW
114	-0.719137 MW
115	-0.398009 MW
116	6.44752e-09 MW
117	0.993792 MW
118	1.01577 MW
119	0.486804 MW
120	0.101785 MW
121	0.146445 MW
122	-0.0162243 MW
123	0.101785 MW
124	-9.7817e-13 MW
125	-0.533555 MW
126	-0.37397 MW
127	0.369961 MW
128	-0.640039 MW
129	-0.0399613 MW
130	0.461182 MW
131	-0.934542 MW
132	-0.43167 MW
133	-0.232175 MW
134	-0.248818 MW
135	-0.638818 MW
136	-0.398009 MW
137	0.084711 MW
138	0.157737 MW
139	0.131725 MW
140	-0.080247 MW
141	-0.581544 MW
142	-0.19063 MW
143	-0.315657 MW
144	-0.465887 MW
145	-0.425657 MW
146	0.176482 MW
147	-0.554918 MW
148	-0.753109 MW
149	-0.0335176 MW
150	-1.03492 MW
151	0.320557 MW
152	0.604461 MW
153	1.7987 MW
154	0.574539 MW
155	0.145018 MW
156	0.145018 MW
157	0.618998 MW
158	0.563403 MW
159	0.275059 MW
160	0.4108 MW
161	0.498998 MW
162	0.546087 MW
163	0.352095 MW
164	-0.135781 MW
165	0.126087 MW
166	-0.00773722 MW
167	-0.208275 MW
168	-0.080247 MW
169	-0.140801 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360801 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922063 MW
181	0.125325 MW
182	0.0722064 MW
183	-0.00779364 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210359 MW
Finished writing Internal Transmission lines' MW Flows
