
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.01982
2	3.01994
3	3.01999
4	3.02066
5	3.02073
6	3.02027
7	3.02019
8	3.0216
9	3.02275
10	3.02396
11	3.02022
12	3.02014
13	3.01999
14	3.02005
15	3.02006
16	3.02011
17	3.02049
18	3.02011
19	3.02003
20	3.02016
21	3.0204
22	3.02081
23	3.02164
24	3.02174
25	3.0227
26	3.02297
27	3.02066
28	3.02038
29	3.02024
30	3.02134
31	3.02026
32	3.02057
33	3.02008
34	3.02034
35	3.02026
36	3.02026
37	3.02043
38	3.0212
39	3.02017
40	3.02018
41	3.02012
42	3.02048
43	3.02027
44	3.0206
45	3.02087
46	3.02134
47	3.02174
48	3.02161
49	3.02178
50	3.02137
51	3.02086
52	3.02069
53	3.0205
54	3.02064
55	3.02059
56	3.02063
57	3.02087
58	3.02071
59	3.02132
60	3.02198
61	3.02213
62	3.02204
63	3.02196
64	3.02229
65	3.02298
66	3.02285
67	3.02232
68	3.02315
69	3.02342
70	3.02216
71	3.02213
72	3.02194
73	3.02213
74	3.02197
75	3.02218
76	3.02199
77	3.02293
78	3.02288
79	3.02293
80	3.02338
81	3.02323
82	3.02317
83	3.02341
84	3.02386
85	3.02416
86	3.02394
87	3.02401
88	3.02476
89	3.02552
90	3.02492
91	3.02481
92	3.02463
93	3.02401
94	3.02356
95	3.02332
96	3.02325
97	3.02325
98	3.0232
99	3.02347
100	3.02351
101	3.02316
102	3.02311
103	3.02306
104	3.02263
105	3.02251
106	3.02246
107	3.02223
108	3.02245
109	3.02243
110	3.02243
111	3.02266
112	3.02227
113	3.0205
114	3.02051
115	3.02051
116	3.02315
117	3.01986
118	3.02201
Finished writing Internal Node Voltage Phase Angles
