
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.02663
2	3.02643
3	3.02693
4	3.02778
5	3.02785
6	3.02741
7	3.02735
8	3.02873
9	3.02988
10	3.03109
11	3.02737
12	3.02732
13	3.02714
14	3.02722
15	3.02721
16	3.02728
17	3.02764
18	3.02726
19	3.02718
20	3.0273
21	3.02754
22	3.02795
23	3.02879
24	3.02889
25	3.02984
26	3.03012
27	3.0278
28	3.02752
29	3.02738
30	3.02848
31	3.02741
32	3.02772
33	3.02723
34	3.02748
35	3.0274
36	3.0274
37	3.02758
38	3.02834
39	3.02731
40	3.02732
41	3.02727
42	3.02763
43	3.02741
44	3.02775
45	3.02802
46	3.02848
47	3.02889
48	3.02875
49	3.02892
50	3.02851
51	3.028
52	3.02783
53	3.02765
54	3.02779
55	3.02774
56	3.02777
57	3.02802
58	3.02786
59	3.02846
60	3.02912
61	3.02928
62	3.02918
63	3.0291
64	3.02944
65	3.03012
66	3.02999
67	3.02946
68	3.0303
69	3.03056
70	3.0293
71	3.02927
72	3.02908
73	3.02927
74	3.02911
75	3.02933
76	3.02913
77	3.03007
78	3.03002
79	3.03008
80	3.03053
81	3.03038
82	3.03027
83	3.03048
84	3.0309
85	3.03117
86	3.03096
87	3.03103
88	3.03174
89	3.03248
90	3.03187
91	3.03175
92	3.03157
93	3.03104
94	3.03068
95	3.03044
96	3.03037
97	3.03038
98	3.03038
99	3.03069
100	3.03076
101	3.03093
102	3.03134
103	3.03031
104	3.02988
105	3.02976
106	3.02971
107	3.02948
108	3.0297
109	3.02968
110	3.02968
111	3.02991
112	3.02952
113	3.02765
114	3.02765
115	3.02765
116	3.0303
117	3.02704
118	3.02915
Finished writing Internal Node Voltage Phase Angles
