
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119198 MW
2	-0.390802 MW
3	-0.319198 MW
4	-0.687048 MW
5	-0.0937535 MW
6	-0.941077 MW
7	0.641077 MW
8	0.86541 MW
9	3.25036 MW
10	0.756831 MW
11	0.34541 MW
12	0.15541 MW
13	-3.77075 MW
14	0.520386 MW
15	-3.77075 MW
16	0.386976 MW
17	0.310932 MW
18	0.133008 MW
19	0.0386739 MW
20	0.2 MW
21	-0.0290678 MW
22	-0.00699192 MW
23	-0.981114 MW
24	0.0708372 MW
25	-0.0257832 MW
26	-0.211326 MW
27	0.753965 MW
28	2.18875 MW
29	0.156418 MW
30	-0.0240738 MW
31	0.153964 MW
32	-0.0937071 MW
33	-0.131491 MW
34	-0.273707 MW
35	-0.413707 MW
36	-0.513707 MW
37	-0.147868 MW
38	-1.34419 MW
39	0.908354 MW
40	-0.147868 MW
41	9.11969e-10 MW
42	0.751372 MW
43	1.25065 MW
44	1.87976 MW
45	0.319751 MW
46	0.111435 MW
47	0.19946 MW
48	0.149751 MW
49	-0.0902486 MW
50	0.211397 MW
51	-0.305175 MW
52	0.0240738 MW
53	0.10054 MW
54	-0.255783 MW
55	0.289835 MW
56	-1.04695 MW
57	0.0356207 MW
58	0.0201652 MW
59	-0.350165 MW
60	2.04944 MW
61	0.247996 MW
62	0.14855 MW
63	-1.83804 MW
64	-0.0220035 MW
65	0.0995584 MW
66	-0.173012 MW
67	-0.270442 MW
68	-0.406727 MW
69	-0.406727 MW
70	-0.144379 MW
71	-0.304379 MW
72	-0.344856 MW
73	-0.489523 MW
74	-0.322897 MW
75	-0.142751 MW
76	-0.0524932 MW
77	-0.610404 MW
78	-0.342751 MW
79	0.541803 MW
80	0.669655 MW
81	0.392185 MW
82	0.389489 MW
83	-1.16936 MW
84	-1.16936 MW
85	-0.513239 MW
86	0.371803 MW
87	0.29349 MW
88	0.206164 MW
89	0.11349 MW
90	-0.11651 MW
91	0.0698131 MW
92	0.162094 MW
93	-0.294533 MW
94	-0.224357 MW
95	-0.33583 MW
96	-0.251803 MW
97	-0.0861644 MW
98	-0.275237 MW
99	-0.289056 MW
100	-0.457043 MW
101	-0.544013 MW
102	1.66479 MW
103	-1.13562 MW
104	-0.101426 MW
105	0.256404 MW
106	0.595331 MW
107	-0.372972 MW
108	-0.24205 MW
109	-1.66479 MW
110	-2.26012 MW
111	0.339016 MW
112	-1.16083 MW
113	0.52205 MW
114	-0.748877 MW
115	-0.411951 MW
116	-3.40808e-06 MW
117	0.964986 MW
118	1.00291 MW
119	0.486715 MW
121	0.158527 MW
122	-0.00140885 MW
123	-2.46716e-13 MW
124	-9.7817e-13 MW
125	-0.521473 MW
126	-0.366165 MW
127	0.37619 MW
128	-0.63381 MW
129	-0.0461901 MW
130	0.464092 MW
131	-0.928111 MW
132	-0.428699 MW
133	-0.230542 MW
134	-0.245908 MW
135	-0.635908 MW
136	-0.411951 MW
137	0.084151 MW
138	0.157177 MW
139	0.13147 MW
140	-0.0805019 MW
141	-0.581246 MW
142	-0.189296 MW
143	-0.315529 MW
144	-0.465717 MW
145	-0.425529 MW
146	0.176482 MW
147	-0.554769 MW
148	-0.752959 MW
149	-0.0335176 MW
150	-1.03477 MW
151	0.32057 MW
152	0.604485 MW
153	1.7989 MW
154	0.574602 MW
155	0.145054 MW
156	0.145054 MW
157	0.619053 MW
158	0.563458 MW
159	0.275152 MW
160	0.410894 MW
161	0.499053 MW
162	0.545986 MW
163	0.351982 MW
164	-0.135456 MW
165	0.125986 MW
166	-0.00717692 MW
167	-0.20853 MW
168	-0.0805019 MW
169	-0.140894 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360894 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922064 MW
181	0.125325 MW
182	0.0722063 MW
183	-0.00779356 MW
184	-0.301658 MW
185	0.25 MW
186	0.0205398 MW
Finished writing Internal Transmission lines' MW Flows
