
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.54424
2	3.54439
3	3.54439
4	3.54511
5	3.54519
6	3.54473
7	3.54466
8	3.54606
9	3.54721
10	3.54842
11	3.54468
12	3.54461
13	3.54446
14	3.54452
15	3.54453
16	3.54458
17	3.54496
18	3.54457
19	3.5445
20	3.54462
21	3.54486
22	3.54527
23	3.5461
24	3.5462
25	3.54716
26	3.54744
27	3.54512
28	3.54484
29	3.5447
30	3.5458
31	3.54473
32	3.54503
33	3.54455
34	3.5448
35	3.54472
36	3.54472
37	3.5449
38	3.54566
39	3.54463
40	3.54464
41	3.54459
42	3.54494
43	3.54473
44	3.54507
45	3.54534
46	3.5458
47	3.54621
48	3.54607
49	3.54624
50	3.54583
51	3.54532
52	3.54515
53	3.54496
54	3.54511
55	3.54506
56	3.54509
57	3.54533
58	3.54517
59	3.54578
60	3.54644
61	3.5466
62	3.5465
63	3.54642
64	3.54676
65	3.54744
66	3.54731
67	3.54678
68	3.54762
69	3.54788
70	3.54662
71	3.54659
72	3.5464
73	3.54659
74	3.54643
75	3.54665
76	3.54645
77	3.54739
78	3.54734
79	3.5474
80	3.54785
81	3.5477
82	3.54759
83	3.5478
84	3.54822
85	3.54849
86	3.54828
87	3.54835
88	3.54906
89	3.5498
90	3.54919
91	3.54907
92	3.54889
93	3.54836
94	3.548
95	3.54776
96	3.54769
97	3.5477
98	3.5477
99	3.54801
100	3.54808
101	3.54825
102	3.54866
103	3.54763
104	3.5472
105	3.54708
106	3.54703
107	3.5468
108	3.54702
109	3.547
110	3.547
111	3.54723
112	3.54684
113	3.54497
114	3.54497
115	3.54497
116	3.54762
117	3.54433
118	3.54647
Finished writing Internal Node Voltage Phase Angles
