
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.00166
2	3.00178
3	3.00182
4	3.00249
5	3.00257
6	3.0021
7	3.00203
8	3.00343
9	3.00458
10	3.0058
11	3.00205
12	3.00197
13	3.00182
14	3.00188
15	3.00189
16	3.00194
17	3.00232
18	3.00194
19	3.00187
20	3.00197
21	3.00219
22	3.00259
23	3.0034
24	3.00345
25	3.00448
26	3.00478
27	3.00245
28	3.00218
29	3.00204
30	3.00317
31	3.00207
32	3.00236
33	3.00193
34	3.00221
35	3.00213
36	3.00213
37	3.0023
38	3.00307
39	3.00205
40	3.00206
41	3.00202
42	3.00239
43	3.00216
44	3.00252
45	3.0028
46	3.00328
47	3.0037
48	3.00355
49	3.00372
50	3.00331
51	3.0028
52	3.00262
53	3.00244
54	3.00258
55	3.00253
56	3.00256
57	3.00281
58	3.00265
59	3.00325
60	3.00391
61	3.00406
62	3.00397
63	3.00389
64	3.00422
65	3.0049
66	3.00478
67	3.00425
68	3.00509
69	3.00545
70	3.00369
71	3.00367
72	3.00356
73	3.00367
74	3.0032
75	3.00333
76	3.00337
77	3.00467
78	3.00462
79	3.00469
80	3.00518
81	3.00512
82	3.00489
83	3.00511
84	3.00553
85	3.0058
86	3.00558
87	3.00565
88	3.00637
89	3.00711
90	3.0065
91	3.00638
92	3.0062
93	3.00568
94	3.00531
95	3.00507
96	3.005
97	3.00502
98	3.00503
99	3.00533
100	3.00539
101	3.00557
102	3.00597
103	3.00495
104	3.00452
105	3.0044
106	3.00435
107	3.00412
108	3.00434
109	3.00431
110	3.00432
111	3.00455
112	3.00416
113	3.00233
114	3.0023
115	3.0023
116	3.00509
117	3.00169
118	3.00327
Finished writing Internal Node Voltage Phase Angles
