
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119162 MW
2	-0.390887 MW
3	-0.319162 MW
4	-0.686968 MW
5	-0.0936937 MW
6	-0.94106 MW
7	0.641096 MW
8	0.865422 MW
9	3.25038 MW
10	0.756848 MW
11	0.345416 MW
12	0.155416 MW
13	-3.77065 MW
14	0.520249 MW
15	-3.77065 MW
16	0.386966 MW
17	0.311069 MW
18	0.133172 MW
19	0.03853 MW
20	0.2 MW
21	-0.0289313 MW
22	-0.00682812 MW
23	-0.982977 MW
24	0.0657967 MW
25	-0.018659 MW
26	-0.21147 MW
27	0.752799 MW
28	2.18799 MW
29	0.130739 MW
31	0.152782 MW
32	-0.108258 MW
33	-0.123111 MW
34	-0.288241 MW
35	-0.428183 MW
36	-0.5282 MW
37	-0.199228 MW
38	-1.31442 MW
39	0.91558 MW
40	-0.0996074 MW
41	-0.099599 MW
42	0.715804 MW
43	1.24479 MW
44	1.91524 MW
45	0.325898 MW
46	0.103569 MW
47	0.195308 MW
48	0.155996 MW
49	-0.0839918 MW
50	0.247526 MW
51	-0.32462 MW
52	1.01384e-06 MW
53	0.104519 MW
54	-0.248686 MW
55	0.290103 MW
56	-1.04454 MW
57	0.0413067 MW
58	0.0199094 MW
59	-0.349906 MW
60	2.0493 MW
61	0.252801 MW
62	0.153371 MW
63	-1.80177 MW
64	-0.0170329 MW
65	0.104352 MW
66	-0.168014 MW
67	-0.265396 MW
68	-0.401687 MW
69	-0.401687 MW
70	-0.138666 MW
71	-0.298714 MW
72	-0.341905 MW
73	-0.486799 MW
74	-0.32036 MW
75	-0.142319 MW
76	-0.0559446 MW
77	-0.604444 MW
78	-0.342258 MW
79	0.542061 MW
80	0.670033 MW
81	0.392465 MW
82	0.389767 MW
83	-1.1679 MW
84	-1.1679 MW
85	-0.507463 MW
86	0.372069 MW
87	0.29357 MW
88	0.206368 MW
89	0.113575 MW
90	-0.116423 MW
91	0.0698935 MW
92	0.162319 MW
93	-0.294237 MW
94	-0.224591 MW
95	-0.335542 MW
96	-0.252094 MW
97	-0.0863362 MW
98	-0.274974 MW
99	-0.288781 MW
100	-0.456873 MW
101	-0.543829 MW
102	1.66407 MW
103	-1.13538 MW
104	-0.101523 MW
105	0.256176 MW
106	0.594776 MW
107	-0.373126 MW
108	-0.242193 MW
109	-1.66407 MW
110	-2.25888 MW
111	0.336451 MW
112	-1.1208 MW
113	0.522217 MW
114	-0.721803 MW
115	-0.399037 MW
116	-6.43306e-05 MW
117	0.991529 MW
118	1.0148 MW
119	0.486926 MW
120	0.0995899 MW
121	0.147423 MW
122	-0.0150243 MW
123	0.09962 MW
124	0 MW
125	-0.532574 MW
126	-0.373318 MW
127	0.370488 MW
128	-0.639521 MW
129	-0.0404855 MW
130	0.46147 MW
131	-0.933974 MW
132	-0.431407 MW
133	-0.232001 MW
134	-0.248565 MW
135	-0.638565 MW
136	-0.399037 MW
137	0.0846787 MW
138	0.157704 MW
139	0.131741 MW
140	-0.0802413 MW
141	-0.581495 MW
142	-0.1905 MW
143	-0.315639 MW
144	-0.465861 MW
145	-0.425632 MW
146	0.176486 MW
147	-0.554891 MW
148	-0.753073 MW
149	-0.033522 MW
150	-1.03487 MW
151	0.320555 MW
152	0.604457 MW
153	1.79868 MW
154	0.57453 MW
155	0.145009 MW
156	0.145016 MW
157	0.618993 MW
158	0.563402 MW
159	0.275073 MW
160	0.410819 MW
161	0.499001 MW
162	0.546068 MW
163	0.352058 MW
164	-0.135706 MW
165	0.126042 MW
166	-0.00770557 MW
167	-0.208276 MW
168	-0.0802408 MW
169	-0.140834 MW
170	0.848174 MW
171	0.427935 MW
172	0.457151 MW
173	-0.36079 MW
174	0.27001 MW
175	0.337149 MW
176	0.346173 MW
177	0.317911 MW
178	0.0982034 MW
179	0.154682 MW
180	0.0922916 MW
181	0.125328 MW
182	0.0722417 MW
183	-0.00779783 MW
184	-0.30165 MW
185	0.25001 MW
186	0.0246437 MW
Finished writing Internal Transmission lines' MW Flows
