
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.99119
2	2.99126
3	2.99137
4	2.99212
5	2.99223
6	2.99166
7	2.99155
8	2.99306
9	2.99421
10	2.99543
11	2.99144
12	2.99143
13	2.99124
14	2.99136
15	2.99142
16	2.99143
17	2.99187
18	2.99149
19	2.99141
20	2.99153
21	2.99178
22	2.99219
23	2.99303
24	2.99313
25	2.99409
26	2.99438
27	2.99205
28	2.99177
29	2.99162
30	2.99275
31	2.99165
32	2.99196
33	2.99146
34	2.99173
35	2.99165
36	2.99165
37	2.99183
38	2.9926
39	2.99156
40	2.99157
41	2.99152
42	2.99188
43	2.99166
44	2.992
45	2.99227
46	2.99273
47	2.99314
48	2.993
49	2.99317
50	2.99277
51	2.99226
52	2.99208
53	2.9919
54	2.99204
55	2.99199
56	2.99203
57	2.99227
58	2.99211
59	2.99272
60	2.99338
61	2.99353
62	2.99344
63	2.99336
64	2.99369
65	2.99437
66	2.99425
67	2.99372
68	2.99455
69	2.99482
70	2.99356
71	2.99352
72	2.99333
73	2.99352
74	2.99336
75	2.99358
76	2.99338
77	2.99433
78	2.99427
79	2.99433
80	2.99478
81	2.99463
82	2.99452
83	2.99474
84	2.99515
85	2.99543
86	2.99521
87	2.99528
88	2.99599
89	2.99673
90	2.99613
91	2.99601
92	2.99582
93	2.9953
94	2.99493
95	2.99469
96	2.99463
97	2.99463
98	2.99464
99	2.99494
100	2.99501
101	2.99519
102	2.99559
103	2.99456
104	2.99414
105	2.99402
106	2.99396
107	2.99373
108	2.99395
109	2.99393
110	2.99394
111	2.99416
112	2.99378
113	2.99188
114	2.9919
115	2.9919
116	2.99455
117	2.99115
118	2.9934
Finished writing Internal Node Voltage Phase Angles
