
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.97469
2	2.97481
3	2.97486
4	2.97552
5	2.9756
6	2.97513
7	2.97506
8	2.97647
9	2.97762
10	2.97883
11	2.97508
12	2.97501
13	2.97486
14	2.97491
15	2.97493
16	2.97498
17	2.97536
18	2.97498
19	2.9749
20	2.97502
21	2.97526
22	2.97568
23	2.97651
24	2.97661
25	2.97756
26	2.97784
27	2.97552
28	2.97525
29	2.9751
30	2.9762
31	2.97513
32	2.97544
33	2.97495
34	2.9752
35	2.97513
36	2.97513
37	2.9753
38	2.97607
39	2.97503
40	2.97504
41	2.97499
42	2.97535
43	2.97513
44	2.97547
45	2.97574
46	2.9762
47	2.97661
48	2.97647
49	2.97665
50	2.97624
51	2.97573
52	2.97556
53	2.97537
54	2.97551
55	2.97546
56	2.9755
57	2.97574
58	2.97558
59	2.97619
60	2.97685
61	2.977
62	2.97691
63	2.97683
64	2.97716
65	2.97784
66	2.97772
67	2.97719
68	2.97802
69	2.97829
70	2.97703
71	2.97699
72	2.97681
73	2.97699
74	2.97683
75	2.97705
76	2.97685
77	2.9778
78	2.97774
79	2.9778
80	2.97825
81	2.9781
82	2.97798
83	2.97821
84	2.97866
85	2.97895
86	2.97873
87	2.9788
88	2.97954
89	2.9803
90	2.9797
91	2.97958
92	2.97941
93	2.97891
94	2.97856
95	2.97823
96	2.97804
97	2.97808
98	2.97815
99	2.9785
100	2.9786
101	2.97877
102	2.97918
103	2.97815
104	2.97772
105	2.9776
106	2.97755
107	2.97732
108	2.97754
109	2.97752
110	2.97752
111	2.97775
112	2.97736
113	2.97537
114	2.97538
115	2.97538
116	2.97802
117	2.97473
118	2.97687
Finished writing Internal Node Voltage Phase Angles
