
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119299 MW
2	-0.390701 MW
3	-0.319299 MW
4	-0.686819 MW
5	-0.0938816 MW
6	-0.940671 MW
7	0.640665 MW
8	0.864994 MW
9	3.24886 MW
10	0.756368 MW
11	0.344996 MW
12	0.154996 MW
13	-3.77075 MW
14	0.521889 MW
15	-3.77075 MW
16	0.386283 MW
17	0.31075 MW
18	0.132842 MW
19	0.0375132 MW
20	0.2 MW
21	-0.02925 MW
22	-0.00715844 MW
23	-0.9871 MW
24	0.0681643 MW
25	-0.0174714 MW
26	-0.212487 MW
27	0.75553 MW
28	2.17671 MW
29	0.145886 MW
30	-0.034286 MW
31	0.155531 MW
32	-0.104095 MW
33	-0.12221 MW
34	-0.284095 MW
35	-0.424095 MW
36	-0.524095 MW
37	-0.203227 MW
38	-1.31848 MW
39	0.927608 MW
40	-0.101614 MW
41	-0.101614 MW
42	0.727137 MW
43	1.25213 MW
44	1.90399 MW
45	0.322829 MW
46	0.110386 MW
47	0.198914 MW
48	0.152829 MW
49	-0.0871716 MW
50	0.249167 MW
51	-0.31263 MW
52	0.0342858 MW
53	0.10108 MW
54	-0.247472 MW
55	0.290151 MW
56	-1.04408 MW
57	0.0417275 MW
58	0.0198497 MW
59	-0.349858 MW
60	2.04862 MW
61	0.253355 MW
62	0.15386 MW
63	-1.79945 MW
64	-0.0166459 MW
65	0.104882 MW
66	-0.167667 MW
67	-0.265118 MW
68	-0.401393 MW
69	-0.401393 MW
70	-0.138273 MW
71	-0.298273 MW
72	-0.341678 MW
73	-0.486595 MW
74	-0.320193 MW
75	-0.142276 MW
76	-0.0561715 MW
77	-0.604022 MW
78	-0.342277 MW
79	0.542075 MW
80	0.669983 MW
81	0.392463 MW
82	0.389766 MW
83	-1.16783 MW
84	-1.16783 MW
85	-0.507057 MW
86	0.372075 MW
87	0.293593 MW
88	0.20639 MW
89	0.113593 MW
90	-0.116407 MW
91	0.0698962 MW
92	0.162361 MW
93	-0.294223 MW
94	-0.224577 MW
95	-0.335528 MW
96	-0.252074 MW
97	-0.0863898 MW
98	-0.274964 MW
99	-0.288769 MW
100	-0.456866 MW
101	-0.543819 MW
102	1.66399 MW
103	-1.13536 MW
104	-0.101508 MW
105	0.256191 MW
106	0.594669 MW
107	-0.373119 MW
108	-0.242197 MW
109	-1.66399 MW
110	-2.25866 MW
111	0.336255 MW
112	-1.11803 MW
113	0.522197 MW
114	-0.719812 MW
115	-0.398216 MW
116	2.49545e-06 MW
117	0.993631 MW
118	1.01572 MW
119	0.486887 MW
120	0.101614 MW
121	0.146527 MW
122	-0.0161235 MW
123	0.101614 MW
124	-9.7817e-13 MW
125	-0.533472 MW
126	-0.373898 MW
127	0.370019 MW
128	-0.639981 MW
129	-0.0400193 MW
130	0.461227 MW
131	-0.934443 MW
132	-0.431624 MW
133	-0.232148 MW
134	-0.248773 MW
135	-0.638773 MW
136	-0.398216 MW
137	0.0847033 MW
138	0.15773 MW
139	0.131722 MW
140	-0.0802495 MW
141	-0.581538 MW
142	-0.190609 MW
143	-0.315654 MW
144	-0.465884 MW
145	-0.425654 MW
146	0.176482 MW
147	-0.554915 MW
148	-0.753106 MW
149	-0.0335176 MW
150	-1.03492 MW
151	0.320557 MW
152	0.604461 MW
153	1.79871 MW
154	0.574539 MW
155	0.145018 MW
156	0.145018 MW
157	0.618998 MW
158	0.563403 MW
159	0.27506 MW
160	0.410802 MW
161	0.498998 MW
162	0.546085 MW
163	0.352093 MW
164	-0.135774 MW
165	0.126084 MW
166	-0.00772941 MW
167	-0.208278 MW
168	-0.0802503 MW
169	-0.140802 MW
170	0.712868 MW
171	0.490897 MW
172	0.529403 MW
173	-0.360802 MW
174	0.395943 MW
176	0.422101 MW
177	0.506839 MW
178	0.0353184 MW
179	0.145278 MW
180	0.0162414 MW
181	0.134722 MW
182	-0.00375884 MW
183	-0.0837584 MW
184	-0.301658 MW
185	0.25 MW
186	0.021081 MW
Finished writing Internal Transmission lines' MW Flows
