
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	0.29721
2	0.297329
3	0.297376
4	0.298043
5	0.298118
6	0.297651
7	0.297579
8	0.298985
9	0.300135
10	0.301349
11	0.297602
12	0.297526
13	0.297375
14	0.297432
15	0.297446
16	0.297495
17	0.297878
18	0.297496
19	0.297419
20	0.297541
21	0.297782
22	0.298194
23	0.299027
24	0.299127
25	0.300082
26	0.30036
27	0.298041
28	0.297765
29	0.297621
30	0.298722
31	0.29765
32	0.297957
33	0.297468
34	0.297721
35	0.297645
36	0.297643
37	0.297819
38	0.298588
39	0.297551
40	0.297561
41	0.29751
42	0.297868
43	0.297651
44	0.29799
45	0.298259
46	0.298722
47	0.299129
48	0.298991
49	0.299164
50	0.298757
51	0.298246
52	0.298074
53	0.297888
54	0.29803
55	0.297981
56	0.298014
57	0.298258
58	0.298098
59	0.298705
60	0.299367
61	0.29952
62	0.299424
63	0.299347
64	0.29968
65	0.300362
66	0.300237
67	0.299707
68	0.300541
69	0.300807
70	0.299545
71	0.299509
72	0.299326
73	0.299509
74	0.299351
75	0.299568
76	0.299368
77	0.300315
78	0.300258
79	0.300319
80	0.300768
81	0.300621
82	0.300513
83	0.300726
84	0.301143
85	0.301416
86	0.301199
87	0.301268
88	0.301982
89	0.302719
90	0.302116
91	0.301995
92	0.30181
93	0.301286
94	0.30092
95	0.300683
96	0.300614
97	0.300621
98	0.300626
99	0.300934
100	0.300999
101	0.301177
102	0.301581
103	0.300547
104	0.300114
105	0.29999
106	0.299995
107	0.299477
108	0.299927
109	0.299907
110	0.299915
111	0.300143
112	0.299755
113	0.297888
114	0.297896
115	0.297893
116	0.300541
117	0.297246
118	0.29939
Finished writing Internal Node Voltage Phase Angles
