
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119327 MW
2	-0.390674 MW
3	-0.319327 MW
4	-0.686756 MW
5	-0.0939169 MW
6	-0.940525 MW
7	0.640525 MW
8	0.864881 MW
9	3.24837 MW
10	0.75621 MW
11	0.344879 MW
12	0.154879 MW
13	-3.77075 MW
14	0.522381 MW
15	-3.77075 MW
16	0.386196 MW
17	0.310538 MW
18	0.132594 MW
19	0.037487 MW
20	0.2 MW
21	-0.0294623 MW
22	-0.00740584 MW
23	-0.985754 MW
24	0.067748 MW
25	-0.0188633 MW
26	-0.212513 MW
27	0.754777 MW
28	2.17524 MW
29	0.146188 MW
30	-0.0339979 MW
31	0.154777 MW
32	-0.10367 MW
33	-0.123805 MW
34	-0.28367 MW
35	-0.42367 MW
36	-0.52367 MW
37	-0.201963 MW
38	-1.31886 MW
39	0.927152 MW
40	-0.100982 MW
41	-0.100982 MW
42	0.727393 MW
43	1.252 MW
44	1.90374 MW
45	0.322729 MW
46	0.110367 MW
47	0.198907 MW
48	0.152729 MW
49	-0.0872712 MW
50	0.250885 MW
51	-0.312428 MW
52	0.0339986 MW
53	0.101093 MW
54	-0.248863 MW
55	0.290603 MW
56	-1.03985 MW
57	0.0354317 MW
58	0.0193942 MW
59	-0.349395 MW
60	2.03316 MW
61	0.247246 MW
62	0.147807 MW
63	-1.78228 MW
64	-0.0227535 MW
65	0.0988131 MW
66	-0.17376 MW
67	-0.271187 MW
68	-0.407473 MW
69	-0.407473 MW
70	-0.144568 MW
71	-0.304568 MW
72	-0.343211 MW
73	-0.491357 MW
74	-0.318896 MW
75	-0.145107 MW
76	-0.0696533 MW
77	-0.589243 MW
78	-0.345107 MW
79	0.615107 MW
80	0.761816 MW
82	0.473176 MW
83	-1.11999 MW
84	-1.11999 MW
85	-0.491785 MW
86	0.445107 MW
87	0.327549 MW
88	0.264267 MW
89	0.14755 MW
90	-0.0824504 MW
91	0.0409127 MW
92	-0.0406701 MW
93	-0.337303 MW
94	-0.21728 MW
95	-0.371807 MW
96	-0.325107 MW
97	-0.144267 MW
98	-0.306594 MW
99	-0.321988 MW
100	-0.486734 MW
101	-0.573705 MW
102	1.74845 MW
103	-1.14661 MW
104	-0.120125 MW
105	0.232452 MW
106	0.612062 MW
107	-0.394322 MW
108	-0.263351 MW
109	-1.74845 MW
110	-2.36051 MW
111	0.282936 MW
112	-1.14938 MW
113	0.543351 MW
114	-0.744661 MW
115	-0.404697 MW
116	-1.31178e-05 MW
117	0.993781 MW
118	1.01678 MW
119	0.490886 MW
120	0.100982 MW
121	0.147162 MW
122	-0.0153447 MW
123	0.100982 MW
124	-9.7817e-13 MW
125	-0.532837 MW
126	-0.372522 MW
127	0.371117 MW
128	-0.638882 MW
129	-0.0411173 MW
130	0.462573 MW
131	-0.931458 MW
132	-0.430245 MW
133	-0.23139 MW
134	-0.247423 MW
135	-0.637422 MW
136	-0.404697 MW
137	0.084443 MW
138	0.157469 MW
139	0.131603 MW
140	-0.0803691 MW
141	-0.581401 MW
142	-0.18999 MW
143	-0.315595 MW
144	-0.465806 MW
145	-0.425595 MW
146	0.176482 MW
147	-0.554847 MW
148	-0.753037 MW
149	-0.0335176 MW
150	-1.03485 MW
151	0.320563 MW
152	0.604472 MW
153	1.7988 MW
154	0.574568 MW
155	0.145035 MW
156	0.145035 MW
157	0.619024 MW
158	0.563429 MW
159	0.275104 MW
160	0.410845 MW
161	0.499024 MW
162	0.546038 MW
163	0.352041 MW
164	-0.135625 MW
165	0.126039 MW
166	-0.00746919 MW
167	-0.208397 MW
168	-0.0803685 MW
169	-0.140845 MW
170	0.848114 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360845 MW
174	0.270007 MW
175	0.337148 MW
176	0.346135 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922053 MW
181	0.125325 MW
182	0.0722062 MW
183	-0.00779362 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210929 MW
Finished writing Internal Transmission lines' MW Flows
