
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	0.166829
2	0.166948
3	0.166994
4	0.167661
5	0.167736
6	0.167269
7	0.167197
8	0.168603
9	0.169753
10	0.170968
11	0.16722
12	0.167144
13	0.166993
14	0.16705
15	0.167064
16	0.167113
17	0.167496
18	0.167114
19	0.167038
20	0.167159
21	0.167401
22	0.167812
23	0.168645
24	0.168746
25	0.1697
26	0.169978
27	0.167659
28	0.167383
29	0.167239
30	0.16834
31	0.167268
32	0.167576
33	0.167086
34	0.167339
35	0.167263
36	0.167261
37	0.167437
38	0.168206
39	0.167169
40	0.167179
41	0.167128
42	0.167486
43	0.167269
44	0.167608
45	0.167877
46	0.16834
47	0.168747
48	0.168609
49	0.168782
50	0.168374
51	0.167864
52	0.167692
53	0.167506
54	0.167648
55	0.167598
56	0.167632
57	0.167876
58	0.167716
59	0.168322
60	0.168985
61	0.169138
62	0.169042
63	0.168965
64	0.169297
65	0.16998
66	0.169855
67	0.169325
68	0.170158
69	0.170426
70	0.169164
71	0.169128
72	0.168945
73	0.169128
74	0.168971
75	0.169187
76	0.168988
77	0.169936
78	0.169878
79	0.169938
80	0.170384
81	0.170238
82	0.170153
83	0.170414
84	0.170904
85	0.171212
86	0.170995
87	0.171065
88	0.171844
89	0.172627
90	0.172034
91	0.171926
92	0.171762
93	0.17035
94	0.170438
95	0.17023
96	0.170198
97	0.17022
98	0.170249
99	0.170563
100	0.170634
101	0.170947
102	0.171472
103	0.170188
104	0.169761
105	0.169641
106	0.169587
107	0.169357
108	0.169576
109	0.169555
110	0.169561
111	0.169789
112	0.169401
113	0.167506
114	0.167514
115	0.167512
116	0.170158
117	0.166864
118	0.169009
Finished writing Internal Node Voltage Phase Angles
