
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119296 MW
2	-0.390702 MW
3	-0.319296 MW
4	-0.686825 MW
5	-0.0938787 MW
6	-0.940693 MW
7	0.640675 MW
8	0.865002 MW
9	3.24891 MW
10	0.756381 MW
11	0.345007 MW
12	0.155007 MW
13	-3.77075 MW
14	0.521842 MW
15	-3.77075 MW
16	0.386292 MW
17	0.310754 MW
18	0.132845 MW
19	0.0375329 MW
20	0.2 MW
21	-0.0292463 MW
22	-0.00715483 MW
23	-0.987003 MW
24	0.0682188 MW
25	-0.0176144 MW
26	-0.212467 MW
27	0.755509 MW
28	2.17697 MW
29	0.146082 MW
30	-0.034097 MW
31	0.15551 MW
32	-0.103907 MW
33	-0.122368 MW
34	-0.283907 MW
35	-0.423907 MW
36	-0.523907 MW
37	-0.202221 MW
38	-1.31895 MW
39	0.927262 MW
40	-0.101111 MW
41	-0.101111 MW
42	0.727589 MW
43	1.25211 MW
44	1.90354 MW
45	0.322772 MW
46	0.110404 MW
47	0.198933 MW
48	0.152772 MW
49	-0.0872287 MW
50	0.248412 MW
51	-0.312493 MW
52	0.0340966 MW
53	0.101081 MW
54	-0.247614 MW
55	0.290123 MW
56	-1.0442 MW
57	0.0417215 MW
58	0.019889 MW
59	-0.349856 MW
60	2.04885 MW
61	0.253333 MW
62	0.153839 MW
63	-1.80044 MW
64	-0.0166678 MW
65	0.10486 MW
66	-0.167688 MW
67	-0.265138 MW
68	-0.401414 MW
69	-0.401414 MW
70	-0.138279 MW
71	-0.298279 MW
72	-0.341618 MW
73	-0.486661 MW
74	-0.320047 MW
75	-0.142362 MW
76	-0.0567932 MW
77	-0.603253 MW
78	-0.342361 MW
79	0.541969 MW
80	0.669856 MW
81	0.392356 MW
82	0.38966 MW
83	-1.1684 MW
84	-1.1684 MW
85	-0.506278 MW
86	0.371971 MW
87	0.293554 MW
88	0.206303 MW
89	0.113554 MW
90	-0.116446 MW
91	0.0698631 MW
92	0.162259 MW
93	-0.294336 MW
94	-0.224487 MW
95	-0.335638 MW
96	-0.25197 MW
97	-0.0863048 MW
98	-0.275063 MW
99	-0.288874 MW
100	-0.456931 MW
101	-0.54389 MW
102	1.66429 MW
103	-1.13544 MW
104	-0.101476 MW
105	0.256267 MW
106	0.594924 MW
107	-0.373065 MW
108	-0.242143 MW
109	-1.66429 MW
110	-2.25922 MW
111	0.337296 MW
112	-1.1206 MW
113	0.522143 MW
114	-0.709413 MW
115	-0.411161 MW
116	-3.89933e-05 MW
117	0.99477 MW
118	1.01827 MW
119	0.495144 MW
120	0.10111 MW
121	0.147492 MW
122	-0.0149406 MW
123	0.101111 MW
124	-9.7817e-13 MW
125	-0.532507 MW
126	-0.371283 MW
127	0.372106 MW
128	-0.637895 MW
129	-0.0421062 MW
130	0.442957 MW
131	-0.974839 MW
132	-0.450283 MW
133	-0.141856 MW
134	-0.26705 MW
135	-0.65705 MW
136	-0.411161 MW
137	0.0797042 MW
138	0.152727 MW
139	0.0915638 MW
140	-0.120366 MW
141	-0.291795 MW
142	-0.390061 MW
143	-0.191033 MW
144	-0.30076 MW
145	-0.301033 MW
146	0.176482 MW
147	-1.01827 MW
149	-0.0335175 MW
150	-1.49827 MW
151	0.332788 MW
152	0.627523 MW
153	1.99156 MW
154	0.63614 MW
155	0.180311 MW
156	0.180312 MW
157	0.715419 MW
158	0.659824 MW
159	0.323436 MW
160	0.459326 MW
161	0.59542 MW
162	0.644471 MW
163	0.463162 MW
164	-0.152392 MW
165	0.224474 MW
166	-0.00272821 MW
167	-0.248437 MW
168	-0.120368 MW
169	-0.189325 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.409325 MW
174	0.270006 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.0981909 MW
179	0.154675 MW
180	0.0922076 MW
181	0.125325 MW
182	0.072207 MW
183	-0.00779372 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210845 MW
Finished writing Internal Transmission lines' MW Flows
