
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119298 MW
2	-0.390702 MW
3	-0.319298 MW
4	-0.686822 MW
5	-0.09388 MW
6	-0.940671 MW
7	0.64067 MW
8	0.865 MW
9	3.24887 MW
10	0.756374 MW
11	0.345 MW
12	0.155 MW
13	-3.77075 MW
14	0.521882 MW
15	-3.77075 MW
16	0.386291 MW
17	0.310752 MW
18	0.132843 MW
19	0.0375193 MW
20	0.2 MW
21	-0.0292478 MW
22	-0.00715654 MW
23	-0.987075 MW
24	0.0681794 MW
25	-0.0175088 MW
26	-0.212481 MW
27	0.755526 MW
28	2.17679 MW
29	0.145939 MW
30	-0.0342345 MW
31	0.155525 MW
32	-0.104045 MW
33	-0.12225 MW
34	-0.284045 MW
35	-0.424045 MW
36	-0.524045 MW
37	-0.202957 MW
38	-1.3186 MW
39	0.927516 MW
40	-0.101478 MW
41	-0.101478 MW
42	0.72726 MW
43	1.25212 MW
44	1.90387 MW
45	0.322813 MW
46	0.110392 MW
47	0.19892 MW
48	0.152813 MW
49	-0.087187 MW
50	0.248968 MW
51	-0.312592 MW
52	0.0342345 MW
53	0.101081 MW
54	-0.247509 MW
55	0.290142 MW
56	-1.04412 MW
57	0.0417256 MW
58	0.0198585 MW
59	-0.349859 MW
60	2.04869 MW
61	0.253349 MW
62	0.153855 MW
63	-1.79972 MW
64	-0.0166512 MW
65	0.104876 MW
66	-0.167673 MW
67	-0.265123 MW
68	-0.401398 MW
69	-0.401398 MW
70	-0.138274 MW
71	-0.298274 MW
72	-0.341662 MW
73	-0.486613 MW
74	-0.320154 MW
75	-0.142299 MW
76	-0.0563375 MW
77	-0.603817 MW
78	-0.342299 MW
79	0.542049 MW
80	0.669952 MW
81	0.392437 MW
82	0.389739 MW
83	-1.16799 MW
84	-1.16799 MW
85	-0.506849 MW
86	0.372049 MW
87	0.293583 MW
88	0.206369 MW
89	0.113583 MW
90	-0.116417 MW
91	0.0698878 MW
92	0.16234 MW
93	-0.294257 MW
94	-0.224551 MW
95	-0.335561 MW
96	-0.252049 MW
97	-0.0863686 MW
98	-0.274993 MW
99	-0.288801 MW
100	-0.456885 MW
101	-0.543841 MW
102	1.66408 MW
103	-1.13539 MW
104	-0.1015 MW
105	0.256213 MW
106	0.594737 MW
107	-0.373105 MW
108	-0.242182 MW
109	-1.66408 MW
110	-2.25882 MW
111	0.336541 MW
112	-1.11873 MW
113	0.522182 MW
114	-0.717008 MW
115	-0.401708 MW
116	-2.38895e-06 MW
117	0.993938 MW
118	1.01641 MW
119	0.489111 MW
120	0.101478 MW
121	0.146787 MW
122	-0.0158054 MW
123	0.101478 MW
124	-1.95634e-12 MW
125	-0.533213 MW
126	-0.373194 MW
127	0.370581 MW
128	-0.639419 MW
129	-0.0405812 MW
130	0.4563 MW
131	-0.945332 MW
132	-0.436653 MW
133	-0.207819 MW
134	-0.253699 MW
135	-0.643699 MW
136	-0.401708 MW
137	0.129039 MW
138	0.20209 MW
139	0.0751782 MW
140	-0.136735 MW
141	-0.660337 MW
142	-0.0874819 MW
143	-0.349546 MW
144	-0.510791 MW
145	-0.459546 MW
146	0.176482 MW
147	-0.594292 MW
148	-0.792528 MW
149	-0.0335176 MW
150	-1.07429 MW
151	0.317231 MW
152	0.598189 MW
153	1.74626 MW
154	0.557787 MW
155	0.135421 MW
156	0.135421 MW
157	0.579018 MW
158	0.523424 MW
159	0.275641 MW
160	0.411384 MW
161	0.459019 MW
163	0.706353 MW
164	-0.0239112 MW
165	-0.42 MW
166	-0.0520896 MW
167	-0.264822 MW
168	-0.136735 MW
169	-0.141384 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.361384 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922065 MW
181	0.125325 MW
182	0.0722065 MW
183	-0.00779363 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210801 MW
Finished writing Internal Transmission lines' MW Flows
