
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119299 MW
2	-0.390702 MW
3	-0.319299 MW
4	-0.686821 MW
5	-0.0938811 MW
6	-0.940669 MW
7	0.640667 MW
8	0.864997 MW
9	3.24885 MW
10	0.75637 MW
11	0.344997 MW
12	0.154997 MW
13	-3.77075 MW
14	0.521895 MW
15	-3.77075 MW
16	0.386289 MW
17	0.310751 MW
18	0.132842 MW
19	0.0375129 MW
20	0.2 MW
21	-0.0292493 MW
22	-0.00715811 MW
23	-0.987104 MW
24	0.0681618 MW
25	-0.0174658 MW
26	-0.212487 MW
27	0.755531 MW
28	2.17671 MW
29	0.145878 MW
30	-0.034294 MW
31	0.155531 MW
32	-0.104105 MW
33	-0.122203 MW
34	-0.284105 MW
35	-0.424105 MW
36	-0.524105 MW
37	-0.203282 MW
38	-1.31845 MW
39	0.927629 MW
40	-0.101641 MW
41	-0.101641 MW
42	0.727116 MW
43	1.25213 MW
44	1.90402 MW
45	0.322831 MW
46	0.110385 MW
47	0.198916 MW
48	0.152831 MW
49	-0.0871685 MW
50	0.249203 MW
51	-0.312636 MW
52	0.0342943 MW
53	0.101084 MW
54	-0.247466 MW
55	0.290149 MW
56	-1.04407 MW
57	0.0417281 MW
58	0.0198514 MW
59	-0.349854 MW
60	2.04861 MW
61	0.253356 MW
62	0.153862 MW
63	-1.79941 MW
64	-0.0166442 MW
65	0.104884 MW
66	-0.167666 MW
67	-0.265116 MW
68	-0.401391 MW
69	-0.401391 MW
70	-0.138272 MW
71	-0.298272 MW
72	-0.341681 MW
73	-0.486591 MW
74	-0.320201 MW
75	-0.142272 MW
76	-0.0561376 MW
77	-0.604063 MW
78	-0.342272 MW
79	0.542083 MW
80	0.669993 MW
81	0.392471 MW
82	0.389774 MW
83	-1.1678 MW
84	-1.1678 MW
85	-0.507099 MW
86	0.372082 MW
87	0.293596 MW
88	0.206397 MW
89	0.113596 MW
90	-0.116404 MW
91	0.0698973 MW
92	0.162373 MW
93	-0.294219 MW
94	-0.224575 MW
95	-0.335525 MW
96	-0.252083 MW
97	-0.0863966 MW
98	-0.274961 MW
99	-0.288766 MW
100	-0.456864 MW
101	-0.543817 MW
102	1.66398 MW
103	-1.13535 MW
104	-0.10151 MW
105	0.256186 MW
106	0.594659 MW
107	-0.373123 MW
108	-0.2422 MW
109	-1.66398 MW
110	-2.25864 MW
111	0.336207 MW
112	-1.11791 MW
113	0.5222 MW
114	-0.720348 MW
115	-0.397541 MW
116	7.87014e-07 MW
117	0.993573 MW
118	1.01559 MW
119	0.486458 MW
120	0.101641 MW
121	0.146477 MW
122	-0.0161859 MW
123	0.101641 MW
124	-9.7817e-13 MW
125	-0.533524 MW
126	-0.374033 MW
127	0.369911 MW
128	-0.640089 MW
129	-0.039911 MW
130	0.462176 MW
131	-0.932345 MW
132	-0.430655 MW
133	-0.236847 MW
134	-0.247825 MW
135	-0.637824 MW
136	-0.397541 MW
137	0.0849635 MW
138	0.15799 MW
139	0.133811 MW
140	-0.0781626 MW
141	-0.596614 MW
142	-0.180233 MW
143	-0.322138 MW
144	-0.474475 MW
145	-0.432138 MW
146	0.176482 MW
147	-0.562449 MW
148	-0.760648 MW
149	-0.0335176 MW
150	-1.04245 MW
151	0.270302 MW
152	0.509698 MW
153	1.89719 MW
154	0.605997 MW
155	-5.30628e-08 MW
157	0.613982 MW
158	0.558387 MW
159	0.272543 MW
160	0.408277 MW
161	0.493982 MW
162	0.540965 MW
163	0.346314 MW
164	-0.134911 MW
165	0.120965 MW
166	-0.00798979 MW
167	-0.206189 MW
168	-0.0781629 MW
169	-0.138277 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.358277 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.0981907 MW
179	0.154675 MW
180	0.0922067 MW
181	0.125325 MW
182	0.072206 MW
183	-0.00779398 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210833 MW
Finished writing Internal Transmission lines' MW Flows
