
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.00265
2	3.00277
3	3.00281
4	3.00348
5	3.00356
6	3.00309
7	3.00302
8	3.00442
9	3.00557
10	3.00679
11	3.00304
12	3.00296
13	3.00281
14	3.00287
15	3.00288
16	3.00293
17	3.00332
18	3.00293
19	3.00285
20	3.00298
21	3.00322
22	3.00364
23	3.00448
24	3.00458
25	3.00553
26	3.0058
27	3.00349
28	3.00321
29	3.00306
30	3.00416
31	3.00309
32	3.0034
33	3.0029
34	3.00314
35	3.00306
36	3.00306
37	3.00324
38	3.00403
39	3.00292
40	3.0029
41	3.00272
42	3.00354
43	3.0031
44	3.00348
45	3.00377
46	3.00424
47	3.00465
48	3.00451
49	3.00469
50	3.00428
51	3.00377
52	3.00359
53	3.0034
54	3.00355
55	3.0035
56	3.00353
57	3.00378
58	3.00362
59	3.00421
60	3.00487
61	3.00502
62	3.00493
63	3.00485
64	3.00518
65	3.00586
66	3.00575
67	3.00521
68	3.00604
69	3.0063
70	3.00503
71	3.00499
72	3.0048
73	3.00499
74	3.00484
75	3.00506
76	3.00486
77	3.00581
78	3.00575
79	3.00581
80	3.00626
81	3.00612
82	3.00601
83	3.00622
84	3.00664
85	3.00691
86	3.00669
87	3.00676
88	3.00748
89	3.00821
90	3.00761
91	3.00749
92	3.00731
93	3.00678
94	3.00642
95	3.00618
96	3.00611
97	3.00612
98	3.00612
99	3.00643
100	3.00649
101	3.00667
102	3.00708
103	3.00605
104	3.00562
105	3.0055
106	3.00545
107	3.00522
108	3.00544
109	3.00542
110	3.00542
111	3.00565
112	3.00526
113	3.00333
114	3.00334
115	3.00334
116	3.00604
117	3.00268
118	3.00488
Finished writing Internal Node Voltage Phase Angles
