
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	1.59895
2	1.59907
3	1.59911
4	1.59978
5	1.59985
6	1.59939
7	1.59932
8	1.60072
9	1.60187
10	1.60309
11	1.59934
12	1.59926
13	1.59911
14	1.59917
15	1.59918
16	1.59923
17	1.59961
18	1.59923
19	1.59915
20	1.59928
21	1.59952
22	1.59993
23	1.60076
24	1.60086
25	1.60183
26	1.60211
27	1.59985
28	1.59954
29	1.59937
30	1.60046
31	1.59939
32	1.59966
33	1.5992
34	1.59946
35	1.59938
36	1.59938
37	1.59956
38	1.60032
39	1.59929
40	1.5993
41	1.59925
42	1.5996
43	1.59939
44	1.59973
45	1.6
46	1.60046
47	1.60087
48	1.60073
49	1.6009
50	1.60049
51	1.59998
52	1.59981
53	1.59962
54	1.59977
55	1.59972
56	1.59975
57	1.59999
58	1.59983
59	1.60044
60	1.6011
61	1.60126
62	1.60116
63	1.60108
64	1.60142
65	1.6021
66	1.60197
67	1.60144
68	1.60228
69	1.60254
70	1.60128
71	1.60124
72	1.60106
73	1.60124
74	1.60109
75	1.6013
76	1.6011
77	1.60205
78	1.60199
79	1.60205
80	1.6025
81	1.60236
82	1.60225
83	1.60246
84	1.60288
85	1.60315
86	1.60293
87	1.603
88	1.60372
89	1.60445
90	1.60385
91	1.60373
92	1.60355
93	1.60302
94	1.60266
95	1.60242
96	1.60235
97	1.60236
98	1.60236
99	1.60267
100	1.60274
101	1.60291
102	1.60332
103	1.60229
104	1.60186
105	1.60174
106	1.60169
107	1.60146
108	1.60168
109	1.60166
110	1.60166
111	1.60189
112	1.6015
113	1.59962
114	1.59948
115	1.59946
116	1.60228
117	1.59898
118	1.60113
Finished writing Internal Node Voltage Phase Angles
