
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.01575
2	3.01607
3	3.01583
4	3.01607
5	3.01607
6	3.01606
7	3.01616
8	3.02367
9	3.02482
10	3.02603
11	3.01626
12	3.01639
13	3.01673
14	3.01704
15	3.01912
16	3.01739
17	3.02002
18	3.01952
19	3.01933
20	3.0196
21	3.01995
22	3.02049
23	3.02153
24	3.02165
25	3.02273
26	3.02313
27	3.02047
28	3.02015
29	3.01996
30	3.02177
31	3.01998
32	3.02035
33	3.01954
34	3.02023
35	3.02016
36	3.02016
37	3.02034
38	3.02131
39	3.02009
40	3.02011
41	3.02006
42	3.02044
43	3.02019
44	3.02057
45	3.02086
46	3.02133
47	3.02174
48	3.0216
49	3.02178
50	3.02137
51	3.02087
52	3.02069
53	3.02051
54	3.02065
55	3.0206
56	3.02064
57	3.02088
58	3.02072
59	3.02133
60	3.022
61	3.02215
62	3.02206
63	3.02198
64	3.02231
65	3.023
66	3.02287
67	3.02234
68	3.02317
69	3.02343
70	3.02214
71	3.0221
72	3.02188
73	3.0221
74	3.02196
75	3.02218
76	3.02198
77	3.02294
78	3.02288
79	3.02294
80	3.02339
81	3.02325
82	3.02314
83	3.02335
84	3.02377
85	3.02404
86	3.02382
87	3.02389
88	3.02461
89	3.02534
90	3.02474
91	3.02462
92	3.02443
93	3.02391
94	3.02354
95	3.02331
96	3.02324
97	3.02325
98	3.02325
99	3.02356
100	3.02362
101	3.0238
102	3.02421
103	3.02318
104	3.02275
105	3.02263
106	3.02258
107	3.02235
108	3.02257
109	3.02254
110	3.02255
111	3.02278
112	3.02239
113	3.02006
114	3.02031
115	3.02031
116	3.02317
117	3.01611
118	3.022
Finished writing Internal Node Voltage Phase Angles
