
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.99769
2	2.99781
3	2.99786
4	2.99853
5	2.9986
6	2.99813
7	2.99806
8	2.99947
9	3.00062
10	3.00183
11	2.99808
12	2.99801
13	2.99786
14	2.99791
15	2.99793
16	2.99798
17	2.99836
18	2.99798
19	2.9979
20	2.99802
21	2.99826
22	2.99868
23	2.99951
24	2.99961
25	3.00056
26	3.00084
27	2.99852
28	2.99825
29	2.9981
30	2.99921
31	2.99813
32	2.99844
33	2.99795
34	2.9982
35	2.99813
36	2.99812
37	2.9983
38	2.99907
39	2.99803
40	2.99803
41	2.99798
42	2.99834
43	2.99812
44	2.99845
45	2.99872
46	2.99918
47	2.99959
48	2.99945
49	2.99962
50	2.9992
51	2.99867
52	2.99849
53	2.9983
54	2.99843
55	2.99838
56	2.9984
57	2.99867
58	2.99851
59	2.99925
60	2.99988
61	3.00003
62	2.99993
63	2.99987
64	3.00019
65	3.00086
66	3.00072
67	3.0002
68	3.00103
69	3.00129
70	3.00003
71	2.99999
72	2.99981
73	2.99999
74	2.99984
75	3.00005
76	2.99985
77	3.0008
78	3.00075
79	3.00081
80	3.00126
81	3.00111
82	3.001
83	3.00121
84	3.00163
85	3.0019
86	3.00169
87	3.00176
88	3.00247
89	3.00321
90	3.0026
91	3.00248
92	3.0023
93	3.00177
94	3.00141
95	3.00117
96	3.0011
97	3.00111
98	3.00111
99	3.00142
100	3.00149
101	3.00166
102	3.00207
103	3.00104
104	3.00061
105	3.00049
106	3.00044
107	3.00021
108	3.00043
109	3.00041
110	3.00041
111	3.00064
112	3.00025
113	2.99837
114	2.99838
115	2.99838
116	3.00103
117	2.99773
118	2.99988
Finished writing Internal Node Voltage Phase Angles
