
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119348 MW
2	-0.39065 MW
3	-0.319348 MW
4	-0.686707 MW
5	-0.093945 MW
6	-0.940429 MW
7	0.640413 MW
8	0.86479 MW
9	3.24797 MW
10	0.756085 MW
11	0.344789 MW
12	0.154789 MW
13	-3.77075 MW
14	0.522782 MW
15	-3.77075 MW
16	0.386127 MW
17	0.310373 MW
18	0.132402 MW
19	0.0374686 MW
20	0.2 MW
21	-0.0296275 MW
22	-0.00759809 MW
23	-0.984696 MW
24	0.0674231 MW
25	-0.0199536 MW
26	-0.212531 MW
27	0.754187 MW
28	2.17406 MW
29	0.146421 MW
30	-0.0337761 MW
31	0.154184 MW
32	-0.103334 MW
33	-0.125056 MW
34	-0.283334 MW
35	-0.423335 MW
36	-0.523334 MW
37	-0.200955 MW
38	-1.31916 MW
39	0.926782 MW
40	-0.100477 MW
41	-0.100477 MW
42	0.72759 MW
43	1.2519 MW
44	1.90354 MW
45	0.322652 MW
46	0.110355 MW
47	0.198889 MW
48	0.152652 MW
49	-0.087349 MW
50	0.252261 MW
51	-0.312272 MW
52	0.0337761 MW
53	0.101087 MW
54	-0.249954 MW
55	0.290958 MW
56	-1.03653 MW
57	0.0304788 MW
58	0.0190403 MW
59	-0.349031 MW
60	2.02099 MW
61	0.242441 MW
62	0.143044 MW
63	-1.76873 MW
64	-0.0275599 MW
65	0.0940392 MW
66	-0.178553 MW
67	-0.275962 MW
68	-0.412258 MW
69	-0.412258 MW
70	-0.149521 MW
71	-0.309521 MW
72	-0.344416 MW
73	-0.495105 MW
74	-0.317873 MW
75	-0.147335 MW
76	-0.0802699 MW
77	-0.577604 MW
78	-0.347336 MW
79	0.677156 MW
81	0.531537 MW
82	0.527884 MW
83	-1.08232 MW
84	-1.08232 MW
85	-0.479758 MW
86	0.507156 MW
87	0.0712694 MW
88	-0.24127 MW
89	-0.108731 MW
90	-0.338732 MW
91	0.0710365 MW
92	0.279171 MW
93	-0.357303 MW
94	-0.15604 MW
95	-0.402928 MW
96	-0.387156 MW
97	0.361271 MW
98	-0.337035 MW
99	-0.353957 MW
100	-0.510248 MW
101	-0.597231 MW
102	1.81494 MW
103	-1.15546 MW
104	-0.134786 MW
105	0.213756 MW
106	0.625776 MW
107	-0.41102 MW
108	-0.280011 MW
109	-1.81494 MW
110	-2.44071 MW
111	0.240953 MW
112	-1.17405 MW
113	0.560011 MW
114	-0.764221 MW
115	-0.409781 MW
116	-4.91042e-05 MW
117	0.993894 MW
118	1.01761 MW
119	0.494043 MW
120	0.100478 MW
121	0.147667 MW
122	-0.0147255 MW
123	0.100477 MW
124	-9.7817e-13 MW
125	-0.532332 MW
126	-0.371435 MW
127	0.371985 MW
128	-0.638016 MW
129	-0.041985 MW
130	0.46365 MW
131	-0.929106 MW
132	-0.429158 MW
133	-0.230788 MW
134	-0.246363 MW
135	-0.636358 MW
136	-0.409781 MW
137	0.0842405 MW
138	0.157266 MW
139	0.131514 MW
140	-0.0804584 MW
141	-0.581288 MW
142	-0.189503 MW
143	-0.315547 MW
144	-0.465741 MW
145	-0.425546 MW
146	0.176482 MW
147	-0.55479 MW
148	-0.752981 MW
149	-0.0335176 MW
150	-1.03479 MW
151	0.320568 MW
152	0.60448 MW
153	1.79887 MW
154	0.574591 MW
155	0.145048 MW
156	0.145048 MW
157	0.619043 MW
158	0.563448 MW
159	0.275138 MW
160	0.41088 MW
161	0.499043 MW
162	0.545997 MW
163	0.351995 MW
164	-0.1355 MW
165	0.125998 MW
166	-0.00726654 MW
167	-0.208487 MW
168	-0.0804576 MW
169	-0.14088 MW
170	0.84812 MW
171	0.42792 MW
172	0.457136 MW
173	-0.360879 MW
174	0.270008 MW
175	0.33715 MW
176	0.346138 MW
177	0.317928 MW
178	0.0981897 MW
179	0.154675 MW
180	0.0922082 MW
181	0.125325 MW
182	0.0722074 MW
183	-0.0077953 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210913 MW
Finished writing Internal Transmission lines' MW Flows
