
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	5.0902
2	5.09032
3	5.09037
4	5.09103
5	5.09111
6	5.09064
7	5.09057
8	5.09197
9	5.09312
10	5.09434
11	5.09059
12	5.09052
13	5.09036
14	5.09042
15	5.09044
16	5.09048
17	5.09087
18	5.09049
19	5.09041
20	5.09053
21	5.09077
22	5.09118
23	5.09202
24	5.09212
25	5.09307
26	5.09335
27	5.09103
28	5.09075
29	5.09061
30	5.09171
31	5.09064
32	5.09095
33	5.09046
34	5.09071
35	5.09063
36	5.09063
37	5.09081
38	5.09158
39	5.09053
40	5.09054
41	5.09049
42	5.09084
43	5.09063
44	5.09096
45	5.09122
46	5.09168
47	5.09209
48	5.09195
49	5.09212
50	5.09169
51	5.09116
52	5.09098
53	5.09078
54	5.09091
55	5.09082
56	5.09089
57	5.09116
58	5.091
59	5.09177
60	5.0924
61	5.09255
62	5.09245
63	5.09238
64	5.09271
65	5.09336
66	5.09323
67	5.09271
68	5.09354
69	5.0938
70	5.09254
71	5.0925
72	5.09232
73	5.0925
74	5.09234
75	5.09256
76	5.09236
77	5.09331
78	5.09325
79	5.09331
80	5.09377
81	5.09362
82	5.09351
83	5.09372
84	5.09414
85	5.09441
86	5.0942
87	5.09426
88	5.09498
89	5.09572
90	5.09511
91	5.09499
92	5.09481
93	5.09428
94	5.09392
95	5.09368
96	5.09361
97	5.09362
98	5.09362
99	5.09393
100	5.094
101	5.09417
102	5.09458
103	5.09355
104	5.09312
105	5.093
106	5.09295
107	5.09272
108	5.09294
109	5.09292
110	5.09292
111	5.09315
112	5.09276
113	5.09088
114	5.09089
115	5.09088
116	5.09354
117	5.09024
118	5.09238
Finished writing Internal Node Voltage Phase Angles
