
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.02369
2	3.02381
3	3.02386
4	3.02453
5	3.0246
6	3.02413
7	3.02406
8	3.02547
9	3.02662
10	3.02783
11	3.02408
12	3.02401
13	3.02386
14	3.02391
15	3.02393
16	3.02398
17	3.02436
18	3.02398
19	3.02391
20	3.02403
21	3.02427
22	3.02468
23	3.02551
24	3.02561
25	3.02657
26	3.02685
27	3.02453
28	3.02425
29	3.02411
30	3.02521
31	3.02414
32	3.02444
33	3.02396
34	3.02421
35	3.02413
36	3.02413
37	3.02431
38	3.02507
39	3.02404
40	3.02405
41	3.024
42	3.02435
43	3.02414
44	3.02448
45	3.02475
46	3.02521
47	3.02562
48	3.02548
49	3.02565
50	3.02524
51	3.02473
52	3.02456
53	3.02437
54	3.02452
55	3.02447
56	3.0245
57	3.02474
58	3.02458
59	3.02519
60	3.02585
61	3.02601
62	3.02591
63	3.02583
64	3.02617
65	3.02685
66	3.02672
67	3.02619
68	3.02703
69	3.02729
70	3.02603
71	3.026
72	3.02581
73	3.026
74	3.02584
75	3.02605
76	3.02585
77	3.0268
78	3.02674
79	3.02681
80	3.02726
81	3.02711
82	3.027
83	3.02721
84	3.02763
85	3.0279
86	3.02769
87	3.02776
88	3.02847
89	3.02921
90	3.0286
91	3.02848
92	3.0283
93	3.02777
94	3.02741
95	3.02717
96	3.0271
97	3.02711
98	3.02711
99	3.02742
100	3.02749
101	3.02766
102	3.02807
103	3.02704
104	3.02661
105	3.02649
106	3.02644
107	3.02621
108	3.02643
109	3.02641
110	3.02641
111	3.02664
112	3.02625
113	3.02437
114	3.02438
115	3.02438
116	3.02703
117	3.02373
118	3.02588
Finished writing Internal Node Voltage Phase Angles
