
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.69847
2	2.69859
3	2.69864
4	2.69931
5	2.69938
6	2.69891
7	2.69884
8	2.70025
9	2.7014
10	2.70261
11	2.69887
12	2.69879
13	2.69864
14	2.6987
15	2.69871
16	2.69876
17	2.69914
18	2.69876
19	2.69868
20	2.6988
21	2.69905
22	2.69946
23	2.70029
24	2.70039
25	2.70135
26	2.70162
27	2.6993
28	2.69903
29	2.69888
30	2.69999
31	2.69891
32	2.69922
33	2.69873
34	2.69898
35	2.69891
36	2.69891
37	2.69908
38	2.69985
39	2.69881
40	2.69882
41	2.69877
42	2.69913
43	2.69891
44	2.69925
45	2.69952
46	2.69999
47	2.70039
48	2.70025
49	2.70043
50	2.70002
51	2.69951
52	2.69934
53	2.69915
54	2.69929
55	2.69924
56	2.69928
57	2.69952
58	2.69936
59	2.69997
60	2.70063
61	2.70078
62	2.70069
63	2.70061
64	2.70094
65	2.70163
66	2.7015
67	2.70097
68	2.7018
69	2.70207
70	2.70081
71	2.70077
72	2.70059
73	2.70077
74	2.70061
75	2.70083
76	2.70063
77	2.70158
78	2.70152
79	2.70158
80	2.70203
81	2.70189
82	2.70176
83	2.70197
84	2.70239
85	2.70266
86	2.70245
87	2.70252
88	2.70323
89	2.70397
90	2.70337
91	2.70325
92	2.70306
93	2.70251
94	2.70212
95	2.70189
96	2.70184
97	2.70187
98	2.70193
99	2.70227
100	2.70236
101	2.70249
102	2.70285
103	2.70191
104	2.70148
105	2.70136
106	2.70131
107	2.70108
108	2.7013
109	2.70128
110	2.70128
111	2.70151
112	2.70112
113	2.69915
114	2.69916
115	2.69916
116	2.7018
117	2.69851
118	2.70065
Finished writing Internal Node Voltage Phase Angles
