
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.00362
2	3.00374
3	3.00378
4	3.00445
5	3.00453
6	3.00406
7	3.00399
8	3.0054
9	3.00655
10	3.00776
11	3.00401
12	3.00393
13	3.00378
14	3.00384
15	3.00385
16	3.0039
17	3.00427
18	3.0039
19	3.00383
20	3.00396
21	3.00421
22	3.00463
23	3.00549
24	3.00558
25	3.00656
26	3.00682
27	3.00463
28	3.0036
29	3.00376
30	3.00514
31	3.00389
32	3.00442
33	3.00388
34	3.00414
35	3.00406
36	3.00406
37	3.00423
38	3.005
39	3.00397
40	3.00398
41	3.00393
42	3.00429
43	3.00407
44	3.00441
45	3.00468
46	3.00514
47	3.00555
48	3.00541
49	3.00559
50	3.00518
51	3.00467
52	3.0045
53	3.00431
54	3.00445
55	3.0044
56	3.00444
57	3.00468
58	3.00452
59	3.00513
60	3.00579
61	3.00594
62	3.00585
63	3.00577
64	3.0061
65	3.00678
66	3.00666
67	3.00613
68	3.00696
69	3.00723
70	3.00598
71	3.00594
72	3.00577
73	3.00594
74	3.00578
75	3.006
76	3.0058
77	3.00674
78	3.00668
79	3.00674
80	3.00719
81	3.00705
82	3.00694
83	3.00715
84	3.00757
85	3.00784
86	3.00762
87	3.00769
88	3.00841
89	3.00914
90	3.00854
91	3.00842
92	3.00824
93	3.00771
94	3.00735
95	3.00711
96	3.00704
97	3.00705
98	3.00705
99	3.00736
100	3.00742
101	3.0076
102	3.00801
103	3.00698
104	3.00655
105	3.00643
106	3.00638
107	3.00615
108	3.00637
109	3.00635
110	3.00635
111	3.00658
112	3.00619
113	3.00429
114	3.00441
115	3.00442
116	3.00696
117	3.00365
118	3.00582
Finished writing Internal Node Voltage Phase Angles
