
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.1193 MW
2	-0.390724 MW
3	-0.3193 MW
4	-0.686813 MW
5	-0.0938763 MW
6	-0.940829 MW
7	0.640644 MW
8	0.864958 MW
9	3.24951 MW
10	0.756366 MW
11	0.345035 MW
12	0.155035 MW
13	-3.77153 MW
14	0.521935 MW
15	-3.77153 MW
16	0.386301 MW
17	0.310757 MW
18	0.132848 MW
19	0.0375388 MW
20	0.2 MW
21	-0.0292435 MW
22	-0.00715207 MW
23	-0.986985 MW
24	0.0681041 MW
25	-0.0174851 MW
26	-0.212461 MW
27	0.755492 MW
28	2.17728 MW
29	0.145882 MW
30	-0.0340893 MW
31	0.155419 MW
32	-0.104037 MW
33	-0.122212 MW
34	-0.284134 MW
35	-0.424194 MW
36	-0.524318 MW
37	-0.203352 MW
38	-1.31861 MW
39	0.927918 MW
40	-0.101601 MW
41	-0.101594 MW
42	0.727305 MW
43	1.25241 MW
44	1.9045 MW
45	0.322915 MW
46	0.110383 MW
47	0.198931 MW
48	0.152894 MW
49	-0.0872123 MW
50	0.249191 MW
51	-0.312756 MW
52	0.0343796 MW
53	0.101062 MW
54	-0.247481 MW
55	0.290349 MW
56	-1.04408 MW
57	0.0416067 MW
58	0.0197554 MW
59	-0.349983 MW
60	2.04896 MW
61	0.253414 MW
62	0.153916 MW
63	-1.79998 MW
64	-0.016596 MW
65	0.10485 MW
66	-0.167707 MW
67	-0.26516 MW
68	-0.40156 MW
69	-0.40156 MW
70	-0.138348 MW
71	-0.298388 MW
72	-0.341742 MW
73	-0.486611 MW
74	-0.320169 MW
75	-0.142254 MW
76	-0.0561292 MW
77	-0.604042 MW
78	-0.342249 MW
79	0.542181 MW
80	0.670217 MW
81	0.392549 MW
82	0.389851 MW
83	-1.16798 MW
84	-1.16798 MW
85	-0.507083 MW
86	0.37215 MW
87	0.293588 MW
88	0.206488 MW
89	0.113574 MW
90	-0.116437 MW
91	0.0698834 MW
92	0.162336 MW
93	-0.294295 MW
94	-0.224533 MW
95	-0.335601 MW
96	-0.252142 MW
97	-0.0862405 MW
98	-0.275029 MW
99	-0.288837 MW
100	-0.456874 MW
101	-0.543871 MW
102	1.66422 MW
103	-1.13584 MW
104	-0.101592 MW
105	0.25624 MW
106	0.594867 MW
107	-0.373195 MW
108	-0.242284 MW
109	-1.66422 MW
110	-2.2589 MW
111	0.336197 MW
112	-1.11821 MW
113	0.522259 MW
114	-0.719635 MW
115	-0.398692 MW
116	-0.000269645 MW
117	0.993779 MW
118	1.01604 MW
119	0.486721 MW
120	0.101753 MW
121	0.146653 MW
122	-0.0159767 MW
123	0.101578 MW
124	0 MW
125	-0.533373 MW
126	-0.374179 MW
127	0.37046 MW
128	-0.640553 MW
129	-0.0401529 MW
130	0.461138 MW
131	-0.934794 MW
132	-0.431786 MW
133	-0.232653 MW
134	-0.248933 MW
135	-0.638944 MW
136	-0.398692 MW
137	0.0845783 MW
138	0.157556 MW
139	0.131603 MW
140	-0.0803165 MW
141	-0.581915 MW
142	-0.190547 MW
143	-0.315816 MW
144	-0.466087 MW
145	-0.425789 MW
146	0.17642 MW
147	-0.555013 MW
148	-0.753231 MW
149	-0.0335207 MW
150	-1.03508 MW
151	0.320698 MW
152	0.604726 MW
153	1.79934 MW
154	0.57474 MW
155	0.145157 MW
156	0.144969 MW
157	0.619188 MW
158	0.563612 MW
159	0.2752 MW
160	0.410897 MW
161	0.499229 MW
162	0.546093 MW
163	0.352139 MW
164	-0.135632 MW
165	0.126151 MW
166	-0.00765595 MW
167	-0.208309 MW
168	-0.0803086 MW
169	-0.140889 MW
170	1.1549 MW
171	0.578861 MW
173	-0.361024 MW
174	0.362723 MW
175	0.484174 MW
176	0.41324 MW
177	0.561451 MW
178	0.495777 MW
179	0.214079 MW
180	0.0257381 MW
181	0.0658874 MW
182	0.00519527 MW
183	-0.075024 MW
184	-0.301702 MW
185	0.249995 MW
186	0.0213372 MW
Finished writing Internal Transmission lines' MW Flows
