
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.83322
2	2.83333
3	2.83339
4	2.83409
5	2.83417
6	2.83367
7	2.83359
8	2.83511
9	2.83626
10	2.83747
11	2.8336
12	2.83351
13	2.83329
14	2.83333
15	2.83311
16	2.83346
17	2.8338
18	2.83325
19	2.83301
20	2.83323
21	2.83355
22	2.83405
23	2.83503
24	2.83513
25	2.83616
26	2.83649
27	2.83404
28	2.83375
29	2.8336
30	2.83497
31	2.83362
32	2.83394
33	2.83235
34	2.83178
35	2.83168
36	2.83168
37	2.83181
38	2.8355
39	2.83182
40	2.83199
41	2.83206
42	2.83277
43	2.83218
44	2.83321
45	2.83373
46	2.83437
47	2.83489
48	2.83472
49	2.83492
50	2.83454
51	2.83406
52	2.8339
53	2.83374
54	2.8339
55	2.83386
56	2.83389
57	2.83409
58	2.83394
59	2.83468
60	2.83538
61	2.83554
62	2.83543
63	2.83537
64	2.83572
65	2.83647
66	2.8362
67	2.83569
68	2.83662
69	2.83683
70	2.83557
71	2.83553
72	2.83534
73	2.83553
74	2.83538
75	2.8356
76	2.83541
77	2.83636
78	2.83631
79	2.83637
80	2.83682
81	2.83669
82	2.83656
83	2.83678
84	2.83719
85	2.83747
86	2.83725
87	2.83732
88	2.83803
89	2.83877
90	2.83817
91	2.83805
92	2.83786
93	2.83734
94	2.83697
95	2.83674
96	2.83667
97	2.83668
98	2.83668
99	2.83699
100	2.83705
101	2.83723
102	2.83763
103	2.83661
104	2.83618
105	2.83606
106	2.83601
107	2.83578
108	2.83599
109	2.83597
110	2.83598
111	2.83621
112	2.83582
113	2.83382
114	2.83389
115	2.83389
116	2.83662
117	2.83323
118	2.83542
Finished writing Internal Node Voltage Phase Angles
