
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	5.94586
2	5.94598
3	5.94603
4	5.94669
5	5.94677
6	5.9463
7	5.94623
8	5.94764
9	5.94879
10	5.95
11	5.94625
12	5.94618
13	5.94603
14	5.94608
15	5.9461
16	5.94615
17	5.94653
18	5.94615
19	5.94607
20	5.94619
21	5.94643
22	5.94685
23	5.94768
24	5.94778
25	5.94873
26	5.94901
27	5.94666
28	5.94639
29	5.94627
30	5.94737
31	5.9463
32	5.94662
33	5.94612
34	5.94637
35	5.9463
36	5.94629
37	5.94647
38	5.94724
39	5.9462
40	5.94621
41	5.94616
42	5.94652
43	5.9463
44	5.94664
45	5.94691
46	5.94737
47	5.94778
48	5.94764
49	5.94782
50	5.94741
51	5.9469
52	5.94673
53	5.94654
54	5.94668
55	5.94663
56	5.94667
57	5.94691
58	5.94675
59	5.94736
60	5.94802
61	5.94817
62	5.94808
63	5.948
64	5.94833
65	5.94901
66	5.94889
67	5.94836
68	5.94919
69	5.94946
70	5.9482
71	5.94816
72	5.94798
73	5.94816
74	5.948
75	5.94822
76	5.94802
77	5.94897
78	5.94891
79	5.94897
80	5.94942
81	5.94927
82	5.94917
83	5.94938
84	5.94979
85	5.95007
86	5.94985
87	5.94992
88	5.95063
89	5.95137
90	5.95077
91	5.95065
92	5.95046
93	5.94994
94	5.94957
95	5.94934
96	5.94927
97	5.94927
98	5.94928
99	5.94959
100	5.94965
101	5.94983
102	5.95023
103	5.94921
104	5.94878
105	5.94866
106	5.9486
107	5.94837
108	5.94859
109	5.94857
110	5.94858
111	5.94881
112	5.94842
113	5.94654
114	5.94643
115	5.94643
116	5.94919
117	5.9459
118	5.94804
Finished writing Internal Node Voltage Phase Angles
