
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119315 MW
2	-0.390685 MW
3	-0.319315 MW
4	-0.686783 MW
5	-0.0939019 MW
6	-0.940585 MW
7	0.640585 MW
8	0.864929 MW
9	3.24858 MW
10	0.756278 MW
11	0.344929 MW
12	0.154929 MW
13	-3.77075 MW
14	0.522174 MW
15	-3.77075 MW
16	0.386231 MW
17	0.310632 MW
18	0.132705 MW
19	0.0375009 MW
20	0.2 MW
21	-0.0293678 MW
22	-0.00729546 MW
23	-0.986341 MW
24	0.0679318 MW
25	-0.018254 MW
26	-0.212499 MW
27	0.755106 MW
28	2.17588 MW
29	0.146057 MW
30	-0.0341225 MW
31	0.155106 MW
32	-0.103855 MW
33	-0.123107 MW
34	-0.283855 MW
35	-0.423855 MW
36	-0.523855 MW
37	-0.202513 MW
38	-1.31869 MW
39	0.927351 MW
40	-0.101256 MW
41	-0.101256 MW
42	0.727284 MW
43	1.25206 MW
44	1.90385 MW
45	0.322772 MW
46	0.110376 MW
47	0.198911 MW
48	0.152772 MW
49	-0.0872283 MW
50	0.25014 MW
51	-0.312515 MW
52	0.0341225 MW
53	0.101089 MW
54	-0.248254 MW
55	0.290404 MW
56	-1.0417 MW
57	0.0381845 MW
58	0.0195956 MW
59	-0.349596 MW
60	2.03992 MW
61	0.249917 MW
62	0.150454 MW
63	-1.78978 MW
64	-0.0200829 MW
65	0.101467 MW
66	-0.171096 MW
67	-0.268533 MW
68	-0.404815 MW
69	-0.404815 MW
70	-0.141815 MW
71	-0.301815 MW
72	-0.34254 MW
73	-0.489275 MW
74	-0.319462 MW
75	-0.14387 MW
76	-0.0637614 MW
77	-0.595701 MW
78	-0.34387 MW
79	0.56418 MW
80	0.696733 MW
81	0.415128 MW
82	0.412275 MW
83	-1.2285 MW
84	-1.2285 MW
85	-0.498458 MW
86	0.39418 MW
87	0.301974 MW
88	0.224759 MW
89	0.121974 MW
90	-0.108026 MW
91	0.0766064 MW
92	0.184323 MW
93	-0.269341 MW
94	-0.242105 MW
95	-0.311288 MW
96	-0.27418 MW
97	-0.104759 MW
98	-0.253069 MW
99	-0.265775 MW
100	-0.402146 MW
101	-0.498265 MW
102	1.67026 MW
103	-1.21693 MW
104	0.0347861 MW
105	0.488832 MW
106	0.863327 MW
107	-0.526382 MW
108	0.28 MW
109	-1.67026 MW
110	-2.53358 MW
111	0.0886552 MW
112	-1.13567 MW
114	-0.733802 MW
115	-0.401864 MW
116	3.1799e-10 MW
117	0.993714 MW
118	1.01631 MW
119	0.489139 MW
120	0.101256 MW
121	0.146886 MW
122	-0.0156841 MW
123	0.101256 MW
124	-9.7817e-13 MW
125	-0.533114 MW
126	-0.373123 MW
127	0.370638 MW
128	-0.639362 MW
129	-0.0406379 MW
130	0.461987 MW
131	-0.932763 MW
132	-0.430848 MW
133	-0.231722 MW
134	-0.248013 MW
135	-0.638013 MW
136	-0.401864 MW
137	0.0845564 MW
138	0.157583 MW
139	0.131655 MW
140	-0.0803171 MW
141	-0.581461 MW
142	-0.190261 MW
143	-0.315621 MW
144	-0.46584 MW
145	-0.425621 MW
146	0.176482 MW
147	-0.554877 MW
148	-0.753067 MW
149	-0.0335176 MW
150	-1.03488 MW
151	0.320561 MW
152	0.604467 MW
153	1.79876 MW
154	0.574556 MW
155	0.145028 MW
156	0.145028 MW
157	0.619013 MW
158	0.563418 MW
159	0.275085 MW
160	0.410826 MW
161	0.499013 MW
162	0.546058 MW
163	0.352064 MW
164	-0.135691 MW
165	0.126058 MW
166	-0.00758259 MW
167	-0.208345 MW
168	-0.0803171 MW
169	-0.140826 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360826 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922064 MW
181	0.125325 MW
182	0.0722064 MW
183	-0.00779359 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210888 MW
Finished writing Internal Transmission lines' MW Flows
