
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.11931 MW
2	-0.39069 MW
3	-0.31931 MW
4	-0.686795 MW
5	-0.0938954 MW
6	-0.94061 MW
7	0.64061 MW
8	0.86495 MW
9	3.24866 MW
10	0.756305 MW
11	0.34495 MW
12	0.15495 MW
13	-3.77075 MW
14	0.522089 MW
15	-3.77075 MW
16	0.386252 MW
17	0.310665 MW
18	0.132742 MW
19	0.0375026 MW
20	0.2 MW
21	-0.0293352 MW
22	-0.00725804 MW
23	-0.986559 MW
24	0.0679969 MW
25	-0.0180322 MW
26	-0.212497 MW
27	0.755227 MW
28	2.17612 MW
29	0.146008 MW
30	-0.03417 MW
31	0.155227 MW
32	-0.103924 MW
33	-0.122852 MW
34	-0.283924 MW
35	-0.423924 MW
36	-0.523924 MW
37	-0.202718 MW
38	-1.31863 MW
39	0.927424 MW
40	-0.101359 MW
41	-0.101359 MW
42	0.727241 MW
43	1.25208 MW
44	1.90389 MW
45	0.322788 MW
46	0.110379 MW
47	0.198911 MW
48	0.152788 MW
49	-0.0872116 MW
50	0.24986 MW
51	-0.312548 MW
52	0.0341698 MW
53	0.101085 MW
54	-0.248032 MW
55	0.290332 MW
56	-1.04238 MW
57	0.0391939 MW
58	0.0196684 MW
59	-0.349671 MW
60	2.0424 MW
61	0.250897 MW
62	0.151424 MW
63	-1.79254 MW
64	-0.0191036 MW
65	0.10244 MW
66	-0.170119 MW
67	-0.26756 MW
68	-0.40384 MW
69	-0.40384 MW
70	-0.140806 MW
71	-0.300806 MW
72	-0.342295 MW
73	-0.488512 MW
74	-0.319671 MW
75	-0.143416 MW
76	-0.0615978 MW
77	-0.598073 MW
78	-0.343415 MW
79	0.55788 MW
80	0.689109 MW
81	0.408668 MW
82	0.40586 MW
83	-1.21121 MW
84	-1.21121 MW
85	-0.50091 MW
86	0.38788 MW
87	0.299585 MW
88	0.219524 MW
89	0.119585 MW
90	-0.110415 MW
91	0.0746937 MW
92	0.178065 MW
93	-0.276433 MW
94	-0.237107 MW
95	-0.318197 MW
96	-0.26788 MW
97	-0.0995238 MW
98	-0.259309 MW
99	-0.272329 MW
100	-0.417742 MW
101	-0.511249 MW
102	1.66847 MW
103	-1.19368 MW
104	-0.00405785 MW
105	0.422529 MW
106	0.786759 MW
108	-0.351529 MW
109	-1.66847 MW
110	-2.45523 MW
111	0.159222 MW
112	-1.13064 MW
113	0.631529 MW
114	-0.729815 MW
115	-0.400828 MW
116	6.72936e-06 MW
117	0.993691 MW
118	1.01614 MW
119	0.488495 MW
120	0.101359 MW
121	0.146783 MW
122	-0.01581 MW
123	0.101359 MW
124	-9.7817e-13 MW
125	-0.533217 MW
126	-0.373344 MW
127	0.370461 MW
128	-0.639539 MW
129	-0.0404609 MW
130	0.461767 MW
131	-0.933242 MW
132	-0.431069 MW
133	-0.231844 MW
134	-0.248228 MW
135	-0.63823 MW
136	-0.400828 MW
137	0.0845978 MW
138	0.157624 MW
139	0.131673 MW
140	-0.0802984 MW
141	-0.581483 MW
142	-0.19036 MW
143	-0.315631 MW
144	-0.465853 MW
145	-0.425631 MW
146	0.176482 MW
147	-0.554888 MW
148	-0.753078 MW
149	-0.0335176 MW
150	-1.03489 MW
151	0.32056 MW
152	0.604466 MW
153	1.79874 MW
154	0.574551 MW
155	0.145025 MW
156	0.145025 MW
157	0.619009 MW
158	0.563414 MW
159	0.275078 MW
160	0.410819 MW
161	0.499009 MW
162	0.546066 MW
163	0.352072 MW
164	-0.135714 MW
165	0.126066 MW
166	-0.00762401 MW
167	-0.208326 MW
168	-0.0802983 MW
169	-0.140819 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360819 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.0981912 MW
179	0.154675 MW
180	0.0922063 MW
181	0.125325 MW
182	0.0722059 MW
183	-0.00779351 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210882 MW
Finished writing Internal Transmission lines' MW Flows
