
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.98639
2	2.98651
3	2.98656
4	2.98723
5	2.9873
6	2.98684
7	2.98676
8	2.98817
9	2.98932
10	2.99053
11	2.98679
12	2.98671
13	2.98656
14	2.98662
15	2.98663
16	2.98668
17	2.98706
18	2.98668
19	2.9866
20	2.98673
21	2.98697
22	2.98738
23	2.98821
24	2.98831
25	2.98927
26	2.98954
27	2.98723
28	2.98695
29	2.98681
30	2.98791
31	2.98683
32	2.98714
33	2.98665
34	2.98691
35	2.98683
36	2.98683
37	2.98701
38	2.98777
39	2.98674
40	2.98675
41	2.9867
42	2.98706
43	2.98684
44	2.98719
45	2.98746
46	2.98792
47	2.98833
48	2.98819
49	2.98837
50	2.98795
51	2.98742
52	2.98725
53	2.98705
54	2.98719
55	2.98713
56	2.98717
57	2.98743
58	2.98727
59	2.98782
60	2.98843
61	2.98859
62	2.98843
63	2.98846
64	2.9888
65	2.98954
66	2.98948
67	2.98884
68	2.98972
69	2.98999
70	2.98873
71	2.98869
72	2.98851
73	2.98869
74	2.98853
75	2.98875
76	2.98855
77	2.9895
78	2.98944
79	2.9895
80	2.98995
81	2.9898
82	2.98969
83	2.98991
84	2.99032
85	2.9906
86	2.99038
87	2.99045
88	2.99116
89	2.9919
90	2.9913
91	2.99118
92	2.99099
93	2.99047
94	2.9901
95	2.98986
96	2.9898
97	2.9898
98	2.98981
99	2.99011
100	2.99018
101	2.99036
102	2.99076
103	2.98973
104	2.98931
105	2.98919
106	2.98913
107	2.9889
108	2.98912
109	2.9891
110	2.98911
111	2.98933
112	2.98895
113	2.98707
114	2.98708
115	2.98708
116	2.98972
117	2.98643
118	2.98857
Finished writing Internal Node Voltage Phase Angles
