
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119326 MW
2	-0.390674 MW
3	-0.319326 MW
4	-0.686758 MW
5	-0.0939159 MW
6	-0.940529 MW
7	0.640529 MW
8	0.864884 MW
9	3.24838 MW
10	0.756215 MW
11	0.344884 MW
12	0.154884 MW
13	-3.77075 MW
14	0.522366 MW
15	-3.77075 MW
16	0.386199 MW
17	0.310545 MW
18	0.132602 MW
19	0.0374878 MW
20	0.2 MW
21	-0.0294554 MW
22	-0.00739774 MW
23	-0.985799 MW
24	0.0677624 MW
25	-0.018817 MW
26	-0.212512 MW
27	0.754802 MW
28	2.17528 MW
29	0.146178 MW
30	-0.0340074 MW
31	0.154802 MW
32	-0.103683 MW
33	-0.123752 MW
34	-0.283683 MW
35	-0.423683 MW
36	-0.523683 MW
37	-0.202003 MW
38	-1.31885 MW
39	0.927166 MW
40	-0.101001 MW
41	-0.101001 MW
42	0.727386 MW
43	1.25201 MW
44	1.90375 MW
45	0.322732 MW
46	0.110368 MW
47	0.198907 MW
48	0.152732 MW
49	-0.0872683 MW
50	0.25083 MW
51	-0.312434 MW
52	0.0340074 MW
53	0.101093 MW
54	-0.248817 MW
55	0.29059 MW
56	-1.03999 MW
57	0.0356425 MW
58	0.0194101 MW
59	-0.34941 MW
60	2.03367 MW
61	0.247451 MW
62	0.148009 MW
63	-1.78284 MW
64	-0.0225492 MW
65	0.099016 MW
66	-0.173556 MW
67	-0.270984 MW
68	-0.40727 MW
69	-0.40727 MW
70	-0.144357 MW
71	-0.304357 MW
72	-0.343159 MW
73	-0.491198 MW
74	-0.318938 MW
75	-0.145012 MW
76	-0.0692051 MW
77	-0.589733 MW
78	-0.345012 MW
79	0.17 MW
80	0.758392 MW
81	0.464851 MW
82	0.461656 MW
83	-1.12158 MW
84	-1.12158 MW
85	-0.492292 MW
87	0.319176 MW
88	0.269217 MW
89	0.139176 MW
90	-0.0908245 MW
91	0.0840913 MW
92	0.348575 MW
93	-0.324773 MW
94	-0.173269 MW
95	-0.37264 MW
96	0.12 MW
97	-0.149217 MW
98	-0.309957 MW
99	-0.32552 MW
100	-0.48574 MW
101	-0.572709 MW
102	1.74563 MW
103	-1.14623 MW
104	-0.119506 MW
105	0.233242 MW
106	0.611483 MW
107	-0.393617 MW
108	-0.262647 MW
109	-1.74563 MW
110	-2.35712 MW
111	0.284706 MW
112	-1.14832 MW
113	0.542647 MW
114	-0.743835 MW
115	-0.404481 MW
116	9.6204e-07 MW
117	0.993775 MW
118	1.01674 MW
119	0.490753 MW
120	0.101001 MW
121	0.147142 MW
122	-0.0153696 MW
123	0.101001 MW
124	-2.26202e-12 MW
125	-0.532858 MW
126	-0.372568 MW
127	0.371081 MW
128	-0.638919 MW
129	-0.0410808 MW
130	0.462532 MW
131	-0.931557 MW
132	-0.430291 MW
133	-0.231417 MW
134	-0.247468 MW
135	-0.637468 MW
136	-0.404481 MW
137	0.0844509 MW
138	0.157477 MW
139	0.131606 MW
140	-0.0803656 MW
141	-0.581406 MW
142	-0.190011 MW
143	-0.315598 MW
144	-0.465809 MW
145	-0.425598 MW
146	0.176482 MW
147	-0.554849 MW
148	-0.75304 MW
149	-0.0335176 MW
150	-1.03485 MW
151	0.320563 MW
152	0.604472 MW
153	1.7988 MW
154	0.574568 MW
155	0.145035 MW
156	0.145035 MW
157	0.619024 MW
158	0.563429 MW
159	0.275102 MW
160	0.410844 MW
161	0.499024 MW
162	0.54604 MW
163	0.352043 MW
164	-0.13563 MW
165	0.12604 MW
166	-0.00747696 MW
167	-0.208394 MW
168	-0.0803656 MW
169	-0.140844 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.360844 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922063 MW
181	0.125325 MW
182	0.0722063 MW
183	-0.00779361 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210925 MW
Finished writing Internal Transmission lines' MW Flows
