
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.01065
2	3.01077
3	3.01082
4	3.01149
5	3.01156
6	3.01109
7	3.01102
8	3.01244
9	3.01359
10	3.0148
11	3.01104
12	3.01096
13	3.01081
14	3.01087
15	3.01087
16	3.01091
17	3.01125
18	3.01091
19	3.01088
20	3.01119
21	3.01156
22	3.01213
23	3.01321
24	3.01323
25	3.01377
26	3.01398
27	3.01103
28	3.01076
29	3.01062
30	3.01219
31	3.01065
32	3.01073
33	3.01094
34	3.01124
35	3.01116
36	3.01116
37	3.01134
38	3.01211
39	3.01109
40	3.01111
41	3.01106
42	3.01144
43	3.0112
44	3.01158
45	3.01187
46	3.01234
47	3.01276
48	3.01261
49	3.01279
50	3.01238
51	3.01187
52	3.0117
53	3.01151
54	3.01166
55	3.01161
56	3.01164
57	3.01188
58	3.01172
59	3.01233
60	3.01299
61	3.01315
62	3.01305
63	3.01297
64	3.01331
65	3.01399
66	3.01386
67	3.01333
68	3.01419
69	3.01449
70	3.01333
71	3.01332
72	3.01328
73	3.01332
74	3.01309
75	3.01329
76	3.01307
77	3.014
78	3.01394
79	3.014
80	3.01444
81	3.01428
82	3.01419
83	3.0144
84	3.01482
85	3.01509
86	3.01487
87	3.01494
88	3.01566
89	3.01639
90	3.01579
91	3.01567
92	3.01548
93	3.01496
94	3.01459
95	3.01436
96	3.01429
97	3.01429
98	3.0143
99	3.01461
100	3.01467
101	3.01485
102	3.01526
103	3.01423
104	3.0138
105	3.01368
106	3.01363
107	3.0134
108	3.01361
109	3.01359
110	3.0136
111	3.01383
112	3.01344
113	3.01118
114	3.01076
115	3.01077
116	3.01419
117	3.01068
118	3.01311
Finished writing Internal Node Voltage Phase Angles
