
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119208 MW
2	-0.390791 MW
3	-0.319208 MW
4	-0.687025 MW
5	-0.0937663 MW
6	-0.941075 MW
7	0.641073 MW
8	0.865369 MW
9	3.25029 MW
10	0.756826 MW
11	0.345368 MW
12	0.155368 MW
13	-3.77075 MW
14	0.520456 MW
15	-3.77075 MW
16	0.386763 MW
17	0.311139 MW
18	0.133271 MW
19	0.038134 MW
20	0.2 MW
21	-0.0288612 MW
22	-0.00672926 MW
23	-0.985966 MW
24	0.0683368 MW
25	-0.0179606 MW
26	-0.211866 MW
27	0.755102 MW
28	2.18483 MW
29	0.14421 MW
30	-0.0223173 MW
31	0.155102 MW
32	-0.103817 MW
33	-0.122745 MW
34	-0.283817 MW
35	-0.423817 MW
36	-0.523817 MW
37	-0.203926 MW
38	-1.34096 MW
39	0.951069 MW
40	-0.101962 MW
41	-0.101962 MW
42	0.715873 MW
43	1.21838 MW
44	1.91526 MW
45	0.355486 MW
46	0.242896 MW
48	0.185486 MW
49	-0.0545143 MW
50	0.25089 MW
51	-0.281648 MW
52	0.0223176 MW
53	0.3 MW
54	-0.247961 MW
55	0.290092 MW
56	-1.04459 MW
57	0.0417551 MW
58	0.0199082 MW
59	-0.34991 MW
60	2.04974 MW
61	0.253385 MW
62	0.153891 MW
63	-1.79885 MW
64	-0.0166148 MW
65	0.104913 MW
66	-0.167637 MW
67	-0.265087 MW
68	-0.401362 MW
69	-0.401362 MW
70	-0.138245 MW
71	-0.298245 MW
72	-0.34166 MW
73	-0.486585 MW
74	-0.320174 MW
75	-0.142278 MW
76	-0.0562159 MW
77	-0.603958 MW
78	-0.342278 MW
79	0.542074 MW
80	0.669982 MW
81	0.392462 MW
82	0.389765 MW
83	-1.16785 MW
84	-1.16785 MW
85	-0.506994 MW
86	0.372074 MW
87	0.293593 MW
88	0.206389 MW
89	0.113593 MW
90	-0.116407 MW
91	0.0698952 MW
92	0.162365 MW
93	-0.294228 MW
94	-0.224569 MW
95	-0.335533 MW
96	-0.252074 MW
97	-0.0863895 MW
98	-0.274968 MW
99	-0.288774 MW
100	-0.456869 MW
101	-0.543823 MW
102	1.66401 MW
103	-1.13536 MW
104	-0.101507 MW
105	0.256193 MW
106	0.594676 MW
107	-0.373118 MW
108	-0.242196 MW
109	-1.66401 MW
110	-2.25868 MW
111	0.336287 MW
112	-1.11747 MW
113	0.522196 MW
114	-0.719422 MW
115	-0.398039 MW
116	-2.99932e-06 MW
117	0.993991 MW
118	1.01588 MW
119	0.486884 MW
120	0.101962 MW
121	0.146376 MW
122	-0.0163094 MW
123	0.101962 MW
124	-4.89085e-13 MW
125	-0.533625 MW
126	-0.373996 MW
127	0.369941 MW
128	-0.640059 MW
129	-0.0399406 MW
130	0.461189 MW
131	-0.934526 MW
132	-0.431662 MW
133	-0.232169 MW
134	-0.24881 MW
135	-0.638811 MW
136	-0.398039 MW
137	0.0847105 MW
138	0.157737 MW
139	0.131725 MW
140	-0.0802468 MW
141	-0.581543 MW
142	-0.190627 MW
143	-0.315656 MW
144	-0.465886 MW
145	-0.425656 MW
146	0.176482 MW
147	-0.554917 MW
148	-0.753108 MW
149	-0.0335176 MW
150	-1.03492 MW
151	0.320557 MW
152	0.604461 MW
153	1.7987 MW
154	0.574538 MW
155	0.145018 MW
156	0.145018 MW
157	0.618998 MW
158	0.563403 MW
159	0.275059 MW
160	0.410801 MW
161	0.498998 MW
162	0.546085 MW
163	0.352094 MW
164	-0.13578 MW
165	0.126085 MW
166	-0.00773668 MW
167	-0.208275 MW
168	-0.0802468 MW
169	-0.1408 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.3608 MW
174	0.270007 MW
175	0.337148 MW
176	0.346136 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922062 MW
181	0.125325 MW
182	0.0722062 MW
183	-0.00779376 MW
184	-0.301658 MW
185	0.25 MW
186	0.22 MW
Finished writing Internal Transmission lines' MW Flows
