
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.00873
2	3.00881
3	3.00891
4	3.00972
5	3.00974
6	3.00919
7	3.00909
8	3.01059
9	3.01174
10	3.01295
11	3.00901
12	3.00899
13	3.00881
14	3.00891
15	3.00896
16	3.00898
17	3.00941
18	3.00903
19	3.00894
20	3.00907
21	3.00932
22	3.00973
23	3.01057
24	3.01067
25	3.01163
26	3.01191
27	3.00958
28	3.0093
29	3.00916
30	3.01028
31	3.00919
32	3.0095
33	3.009
34	3.00926
35	3.00919
36	3.00919
37	3.00936
38	3.01014
39	3.00909
40	3.0091
41	3.00905
42	3.00941
43	3.00919
44	3.00953
45	3.0098
46	3.01027
47	3.01067
48	3.01054
49	3.01071
50	3.0103
51	3.00979
52	3.00962
53	3.00943
54	3.00958
55	3.00953
56	3.00956
57	3.0098
58	3.00964
59	3.01025
60	3.01091
61	3.01107
62	3.01097
63	3.01089
64	3.01123
65	3.01191
66	3.01178
67	3.01125
68	3.01209
69	3.01235
70	3.01109
71	3.01105
72	3.01087
73	3.01105
74	3.0109
75	3.01111
76	3.01091
77	3.01186
78	3.0118
79	3.01186
80	3.01231
81	3.01217
82	3.01206
83	3.01227
84	3.01269
85	3.01296
86	3.01274
87	3.01281
88	3.01353
89	3.01426
90	3.01366
91	3.01354
92	3.01336
93	3.01283
94	3.01247
95	3.01223
96	3.01216
97	3.01217
98	3.01217
99	3.01248
100	3.01254
101	3.01272
102	3.01313
103	3.0121
104	3.01167
105	3.01155
106	3.0115
107	3.01127
108	3.01149
109	3.01147
110	3.01147
111	3.0117
112	3.01131
113	3.00942
114	3.00944
115	3.00943
116	3.01209
117	3.00871
118	3.01093
Finished writing Internal Node Voltage Phase Angles
