
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.99605
2	2.99611
3	2.99623
4	2.99606
5	2.99711
6	2.99652
7	2.9964
8	2.99794
9	2.99909
10	3.00031
11	2.99627
12	2.99628
13	2.99608
14	2.9962
15	2.99628
16	2.99628
17	2.99673
18	2.99635
19	2.99627
20	2.99639
21	2.99664
22	2.99706
23	2.9979
24	2.998
25	2.99896
26	2.99924
27	2.99691
28	2.99663
29	2.99649
30	2.99761
31	2.99651
32	2.99682
33	2.99632
34	2.99659
35	2.99652
36	2.99651
37	2.99669
38	2.99747
39	2.99642
40	2.99643
41	2.99638
42	2.99674
43	2.99652
44	2.99686
45	2.99713
46	2.9976
47	2.998
48	2.99787
49	2.99804
50	2.99763
51	2.99712
52	2.99695
53	2.99676
54	2.9969
55	2.99686
56	2.99689
57	2.99713
58	2.99697
59	2.99758
60	2.99824
61	2.9984
62	2.9983
63	2.99822
64	2.99856
65	2.99924
66	2.99911
67	2.99858
68	2.99942
69	2.99968
70	2.99842
71	2.99838
72	2.9982
73	2.99838
74	2.99823
75	2.99844
76	2.99824
77	2.99919
78	2.99913
79	2.99919
80	2.99964
81	2.9995
82	2.99939
83	2.9996
84	3.00002
85	3.00029
86	3.00007
87	3.00014
88	3.00086
89	3.00159
90	3.00099
91	3.00087
92	3.00069
93	3.00016
94	2.9998
95	2.99956
96	2.99949
97	2.9995
98	2.9995
99	2.99981
100	2.99987
101	3.00005
102	3.00046
103	2.99943
104	2.999
105	2.99888
106	2.99883
107	2.9986
108	2.99882
109	2.9988
110	2.9988
111	2.99903
112	2.99864
113	2.99675
114	2.99676
115	2.99676
116	2.99942
117	2.996
118	2.99826
Finished writing Internal Node Voltage Phase Angles
