
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.99503
2	2.99515
3	2.99519
4	2.99586
5	2.99593
6	2.99547
7	2.99539
8	2.9968
9	2.99795
10	2.99916
11	2.99542
12	2.99534
13	2.99519
14	2.99525
15	2.99526
16	2.99531
17	2.99569
18	2.99531
19	2.99524
20	2.99536
21	2.9956
22	2.99601
23	2.99684
24	2.99694
25	2.9979
26	2.99817
27	2.99586
28	2.99558
29	2.99544
30	2.99654
31	2.99547
32	2.99577
33	2.99528
34	2.99554
35	2.99546
36	2.99546
37	2.99564
38	2.9964
39	2.99537
40	2.99538
41	2.99533
42	2.99569
43	2.99547
44	2.99581
45	2.99608
46	2.99655
47	2.99695
48	2.99682
49	2.99699
50	2.99658
51	2.99606
52	2.99588
53	2.99569
54	2.99583
55	2.99578
56	2.99581
57	2.99606
58	2.9959
59	2.99648
60	2.9971
61	2.99726
62	2.99712
63	2.99712
64	2.99745
65	2.99817
66	2.99809
67	2.99781
68	2.99835
69	2.99862
70	2.99736
71	2.99732
72	2.99714
73	2.99732
74	2.99717
75	2.99738
76	2.99718
77	2.99813
78	2.99807
79	2.99813
80	2.99858
81	2.99843
82	2.99833
83	2.99854
84	2.99896
85	2.99923
86	2.99901
87	2.99908
88	2.9998
89	3.00053
90	2.99993
91	2.99981
92	2.99962
93	2.9991
94	2.99873
95	2.9985
96	2.99843
97	2.99843
98	2.99844
99	2.99875
100	2.99881
101	2.99899
102	2.99939
103	2.99837
104	2.99794
105	2.99782
106	2.99777
107	2.99754
108	2.99775
109	2.99773
110	2.99774
111	2.99797
112	2.99758
113	2.9957
114	2.99571
115	2.99571
116	2.99835
117	2.99506
118	2.9972
Finished writing Internal Node Voltage Phase Angles
