
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	0.0422299
2	0.0423487
3	0.0423957
4	0.0430633
5	0.0431385
6	0.0426705
7	0.0425984
8	0.0440076
9	0.0451577
10	0.0463719
11	0.0426214
12	0.0425451
13	0.0423937
14	0.0424508
15	0.0424635
16	0.0425099
17	0.0428841
18	0.0425058
19	0.0424324
20	0.0425044
21	0.0427095
22	0.0430795
23	0.0438452
24	0.0438336
25	0.0449842
26	0.0452998
27	0.0429531
28	0.0426878
29	0.0425556
30	0.0437476
31	0.0425886
32	0.0428665
33	0.0425279
34	0.0428288
35	0.0427535
36	0.0427514
37	0.0429279
38	0.0436962
39	0.0426838
40	0.0427078
41	0.0426678
42	0.0430566
43	0.0428032
44	0.0432075
45	0.0435
46	0.0439832
47	0.0444074
48	0.0442538
49	0.0444271
50	0.0440192
51	0.0435088
52	0.0433361
53	0.0431502
54	0.0432921
55	0.0432426
56	0.0432765
57	0.0435203
58	0.0433602
59	0.0439661
60	0.0446283
61	0.0447815
62	0.0446853
63	0.0446081
64	0.0449407
65	0.0456224
66	0.045499
67	0.0449688
68	0.0458253
69	0.0461923
70	0.0437854
71	0.0437895
72	0.0438106
73	0.0437895
74	0.0440473
75	0.0444038
76	0.0443481
77	0.0455033
78	0.0454492
79	0.0455161
80	0.0459837
81	0.0458812
82	0.0457135
83	0.0459276
84	0.0463458
85	0.0466193
86	0.0464023
87	0.0464718
88	0.0471867
89	0.0479245
90	0.0473221
91	0.0472011
92	0.047017
93	0.0464925
94	0.0461275
95	0.0458901
96	0.0458207
97	0.0458318
98	0.045839
99	0.0461444
100	0.0462079
101	0.0463846
102	0.0467878
103	0.0457626
104	0.0453349
105	0.0452147
106	0.045161
107	0.0449316
108	0.0451499
109	0.0451291
110	0.045135
111	0.0453628
112	0.044975
113	0.0428818
114	0.042806
115	0.042804
116	0.0458253
117	0.0422651
118	0.0442934
Finished writing Internal Node Voltage Phase Angles
