
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119279 MW
2	-0.390721 MW
3	-0.319279 MW
4	-0.686865 MW
5	-0.093856 MW
6	-0.940755 MW
7	0.640753 MW
8	0.865077 MW
9	3.24919 MW
10	0.756467 MW
11	0.345078 MW
12	0.155078 MW
13	-3.77094 MW
14	0.521773 MW
15	-3.77094 MW
16	0.386398 MW
17	0.310822 MW
18	0.132919 MW
19	0.0377064 MW
20	0.2 MW
21	-0.0291781 MW
22	-0.00708108 MW
23	-0.986405 MW
24	0.068623 MW
25	-0.0184771 MW
26	-0.212294 MW
27	0.755408 MW
28	2.17863 MW
29	0.147371 MW
30	-0.0328424 MW
31	0.155407 MW
32	-0.102641 MW
33	-0.123329 MW
34	-0.282641 MW
35	-0.422641 MW
36	-0.522641 MW
37	-0.19524 MW
38	-1.32226 MW
39	0.924855 MW
40	-0.09762 MW
41	-0.0976202 MW
42	0.730655 MW
43	1.25196 MW
44	1.90061 MW
45	0.322399 MW
46	0.110555 MW
47	0.199005 MW
48	0.152399 MW
49	-0.0876011 MW
50	0.24374 MW
51	-0.311572 MW
52	0.0328434 MW
53	0.100996 MW
54	-0.248477 MW
55	0.290037 MW
56	-1.04508 MW
57	0.0417146 MW
58	0.0199626 MW
59	-0.349963 MW
60	2.05047 MW
61	0.253222 MW
62	0.153729 MW
63	-1.80673 MW
64	-0.0167783 MW
65	0.10475 MW
66	-0.1678 MW
67	-0.26525 MW
68	-0.401525 MW
69	-0.401525 MW
70	-0.138285 MW
71	-0.298285 MW
72	-0.341196 MW
73	-0.487089 MW
74	-0.319047 MW
75	-0.142933 MW
76	-0.0610164 MW
77	-0.598031 MW
78	-0.342934 MW
79	0.54128 MW
80	0.669021 MW
81	0.391647 MW
82	0.388956 MW
83	-1.17227 MW
84	-1.17227 MW
85	-0.500986 MW
86	0.37128 MW
87	0.293292 MW
88	0.20573 MW
89	0.113292 MW
90	-0.116709 MW
91	0.0696565 MW
92	0.16159 MW
93	-0.295117 MW
94	-0.223943 MW
95	-0.3364 MW
96	-0.25128 MW
97	-0.0857297 MW
98	-0.275751 MW
99	-0.289597 MW
100	-0.457368 MW
101	-0.544372 MW
102	1.66626 MW
103	-1.1361 MW
104	-0.101274 MW
105	0.256807 MW
106	0.596521 MW
107	-0.372693 MW
108	-0.24177 MW
109	-1.66626 MW
110	-2.26279 MW
111	0.344103 MW
112	-1.13696 MW
113	0.521772 MW
114	-0.639597 MW
115	-0.499308 MW
116	0.000162692 MW
117	1.00237 MW
118	1.03547 MW
119	0.55089 MW
120	0.0976189 MW
121	0.154041 MW
122	-0.00691061 MW
123	0.0976201 MW
124	0 MW
125	-0.52596 MW
126	-0.353611 MW
127	0.386206 MW
128	-0.623791 MW
129	-0.0562081 MW
130	1.1 MW
131	-1.24815 MW
132	-0.576526 MW
133	-0.311853 MW
134	0.39 MW
136	-0.499308 MW
137	0.111986 MW
138	0.185028 MW
139	0.144132 MW
140	-0.0678532 MW
141	-0.596145 MW
142	-0.255711 MW
143	-0.32194 MW
144	-0.47421 MW
145	-0.431936 MW
146	0.176481 MW
147	-0.562206 MW
148	-0.760406 MW
149	-0.033519 MW
150	-1.04221 MW
151	0.319979 MW
152	0.60337 MW
153	1.78918 MW
154	0.571497 MW
155	0.143265 MW
156	0.143245 MW
157	0.61631 MW
158	0.560722 MW
159	0.270511 MW
160	0.406234 MW
161	0.496324 MW
162	0.551023 MW
163	0.357672 MW
164	-0.15161 MW
165	0.131029 MW
166	-0.0350272 MW
167	-0.195865 MW
168	-0.0678445 MW
169	-0.13624 MW
170	0.848083 MW
171	0.42791 MW
172	0.457127 MW
173	-0.356239 MW
174	0.270008 MW
175	0.337146 MW
176	0.346125 MW
177	0.317912 MW
178	0.0981967 MW
179	0.154677 MW
180	0.0921941 MW
181	0.125325 MW
182	0.072192 MW
183	-0.00779685 MW
184	-0.301672 MW
185	0.250001 MW
186	0.0209962 MW
Finished writing Internal Transmission lines' MW Flows
