
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.97181
2	2.97193
3	2.97198
4	2.97264
5	2.97272
6	2.97225
7	2.97218
8	2.97359
9	2.97474
10	2.97595
11	2.9722
12	2.97213
13	2.97198
14	2.97203
15	2.97205
16	2.9721
17	2.97248
18	2.9721
19	2.97202
20	2.97214
21	2.97238
22	2.9728
23	2.97363
24	2.97373
25	2.97468
26	2.97496
27	2.97264
28	2.97237
29	2.97222
30	2.97332
31	2.97225
32	2.97256
33	2.97207
34	2.97232
35	2.97225
36	2.97224
37	2.97242
38	2.97319
39	2.97215
40	2.97216
41	2.97211
42	2.97247
43	2.97225
44	2.97259
45	2.97286
46	2.97332
47	2.97373
48	2.97359
49	2.97377
50	2.97336
51	2.97285
52	2.97267
53	2.97249
54	2.97263
55	2.97258
56	2.97262
57	2.97286
58	2.9727
59	2.97331
60	2.97397
61	2.97412
62	2.97403
63	2.97395
64	2.97428
65	2.97496
66	2.97484
67	2.97431
68	2.97514
69	2.97541
70	2.97415
71	2.97411
72	2.97393
73	2.97411
74	2.97395
75	2.97417
76	2.97397
77	2.97492
78	2.97486
79	2.97492
80	2.97537
81	2.97522
82	2.97515
83	2.97539
84	2.97584
85	2.97613
86	2.97591
87	2.97598
88	2.97672
89	2.97748
90	2.97689
91	2.97677
92	2.9766
93	2.97598
94	2.97554
95	2.97531
96	2.97524
97	2.97523
98	2.97519
99	2.97547
100	2.97551
101	2.97523
102	2.97657
103	2.97506
104	2.97463
105	2.97451
106	2.97446
107	2.97423
108	2.97445
109	2.97443
110	2.97443
111	2.97466
112	2.97427
113	2.97249
114	2.9725
115	2.9725
116	2.97514
117	2.97185
118	2.97399
Finished writing Internal Node Voltage Phase Angles
