
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	1.3326
2	1.33272
3	1.33277
4	1.33344
5	1.33352
6	1.33304
7	1.33297
8	1.33439
9	1.33554
10	1.33675
11	1.33299
12	1.33292
13	1.33276
14	1.33281
15	1.3328
16	1.33289
17	1.33327
18	1.33284
19	1.33271
20	1.3325
21	1.33416
22	1.3343
23	1.33468
24	1.33475
25	1.33563
26	1.33587
27	1.33357
28	1.33328
29	1.33311
30	1.33414
31	1.33314
32	1.33349
33	1.33284
34	1.33312
35	1.33304
36	1.33304
37	1.33322
38	1.334
39	1.33296
40	1.33297
41	1.33293
42	1.33329
43	1.33306
44	1.33342
45	1.3337
46	1.33417
47	1.33458
48	1.33444
49	1.33461
50	1.3342
51	1.33369
52	1.33352
53	1.33334
54	1.33348
55	1.33343
56	1.33346
57	1.33371
58	1.33355
59	1.33415
60	1.33482
61	1.33497
62	1.33487
63	1.3348
64	1.33513
65	1.33581
66	1.33569
67	1.33516
68	1.336
69	1.33628
70	1.33505
71	1.33502
72	1.33489
73	1.33502
74	1.33484
75	1.33505
76	1.33485
77	1.33578
78	1.33573
79	1.33579
80	1.33623
81	1.33608
82	1.33598
83	1.33619
84	1.33661
85	1.33688
86	1.33667
87	1.33674
88	1.33745
89	1.33819
90	1.33758
91	1.33746
92	1.33728
93	1.33675
94	1.33639
95	1.33615
96	1.33608
97	1.33609
98	1.33609
99	1.3364
100	1.33647
101	1.33664
102	1.33705
103	1.33602
104	1.33559
105	1.33547
106	1.33542
107	1.33519
108	1.33541
109	1.33539
110	1.33539
111	1.33562
112	1.33523
113	1.3333
114	1.33342
115	1.33342
116	1.336
117	1.33264
118	1.33487
Finished writing Internal Node Voltage Phase Angles
