
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.03051
2	3.03063
3	3.03067
4	3.03134
5	3.03141
6	3.03095
7	3.03087
8	3.03228
9	3.03343
10	3.03465
11	3.0309
12	3.03082
13	3.03067
14	3.03073
15	3.03074
16	3.03079
17	3.03118
18	3.03079
19	3.03071
20	3.03085
21	3.0311
22	3.03152
23	3.03237
24	3.03249
25	3.0334
26	3.03367
27	3.03136
28	3.03108
29	3.03093
30	3.03202
31	3.03096
32	3.03128
33	3.03075
34	3.03098
35	3.0309
36	3.0309
37	3.03108
38	3.03187
39	3.03079
40	3.03078
41	3.03072
42	3.03104
43	3.03084
44	3.03108
45	3.03131
46	3.03168
47	3.03193
48	3.03206
49	3.03226
50	3.03188
51	3.03139
52	3.03122
53	3.03105
54	3.0312
55	3.03116
56	3.03119
57	3.03141
58	3.03125
59	3.03194
60	3.03263
61	3.03279
62	3.03268
63	3.03261
64	3.03296
65	3.03368
66	3.03347
67	3.03295
68	3.03393
69	3.03432
70	3.03301
71	3.03297
72	3.03274
73	3.03297
74	3.03283
75	3.03305
76	3.03284
77	3.03377
78	3.03371
79	3.03377
80	3.03421
81	3.03403
82	3.03396
83	3.03417
84	3.03459
85	3.03486
86	3.03464
87	3.03471
88	3.03543
89	3.03616
90	3.03556
91	3.03544
92	3.03525
93	3.03473
94	3.03436
95	3.03413
96	3.03406
97	3.03406
98	3.03406
99	3.03437
100	3.03444
101	3.03462
102	3.03502
103	3.03399
104	3.03357
105	3.03345
106	3.03339
107	3.03316
108	3.03338
109	3.03336
110	3.03337
111	3.0336
112	3.03321
113	3.03119
114	3.03122
115	3.03121
116	3.03393
117	3.03054
118	3.03286
Finished writing Internal Node Voltage Phase Angles
