
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.04362
2	3.04374
3	3.04378
4	3.04445
5	3.04452
6	3.04406
7	3.04399
8	3.04539
9	3.04654
10	3.04776
11	3.04401
12	3.04393
13	3.04378
14	3.04384
15	3.04385
16	3.0439
17	3.04428
18	3.0439
19	3.04383
20	3.04395
21	3.04419
22	3.0446
23	3.04543
24	3.04553
25	3.04649
26	3.04677
27	3.04445
28	3.04417
29	3.04403
30	3.04513
31	3.04406
32	3.04436
33	3.04387
34	3.04413
35	3.04405
36	3.04405
37	3.04422
38	3.04499
39	3.04394
40	3.04399
41	3.04393
42	3.04429
43	3.04406
44	3.0444
45	3.04467
46	3.04513
47	3.04554
48	3.0454
49	3.04558
50	3.04517
51	3.04466
52	3.04448
53	3.0443
54	3.04444
55	3.04439
56	3.04443
57	3.04467
58	3.04451
59	3.04511
60	3.04578
61	3.04593
62	3.04583
63	3.04576
64	3.04609
65	3.04677
66	3.04665
67	3.04612
68	3.04695
69	3.04722
70	3.04595
71	3.04592
72	3.04573
73	3.04592
74	3.04576
75	3.04598
76	3.04578
77	3.04672
78	3.04667
79	3.04673
80	3.04718
81	3.04703
82	3.04692
83	3.04714
84	3.04755
85	3.04783
86	3.04761
87	3.04768
88	3.04839
89	3.04913
90	3.04853
91	3.0484
92	3.04822
93	3.0477
94	3.04733
95	3.04709
96	3.04702
97	3.04703
98	3.04704
99	3.04734
100	3.04741
101	3.04759
102	3.04799
103	3.04696
104	3.04654
105	3.04642
106	3.04636
107	3.04613
108	3.04635
109	3.04633
110	3.04634
111	3.04656
112	3.04618
113	3.04429
114	3.0443
115	3.0443
116	3.04695
117	3.04365
118	3.0458
Finished writing Internal Node Voltage Phase Angles
